d3mIndex,log(wdi.pop),wdi.popurb.mi,ythbul4,log1p(bnk.unrest),log1p(bnk.strikes),log1p(nvc.dosregt),nvc.ongoing,civilwar,nvc.start.1
3381,14.885569039214325,50.524,0.1595197256,0.0,0.0,1.3862943611198906,0,0,0.0
6888,17.317551057188478,21.947,0.2021568214,0.6931471805599453,0.0,0.0,0,0,0.0
3407,15.093770275575867,57.702,0.1734039587,0.0,0.0,0.0,0,0,0.0
6127,15.497198803923645,55.261,0.1565089302,0.0,0.0,1.0986122886681096,0,0,0.0
6606,13.915031858540065,22.038,0.2352941176,0.0,0.0,0.6931471805599453,0,0,0.0
6234,,,0.17913695149999995,1.6094379124341005,0.0,0.0,1,0,0.0
1990,13.406035922433341,76.3,0.1993620415,0.0,0.0,0.0,0,0,0.0
799,15.755220956794641,56.57899999999999,0.1970942178,0.0,0.0,0.0,0,0,0.0
7075,15.465736032325836,44.305,0.1815572986,0.0,0.0,0.0,0,0,0.0
5585,17.084004052144113,30.297,0.1797385621,0.0,0.0,1.0986122886681096,0,0,0.0
8301,14.038265233676169,21.337,,,,0.0,0,0,
7764,15.944478540314512,65.858,0.1203299941,0.0,0.0,0.0,0,0,0.0
562,16.124971954897752,69.064,0.1492566703,0.0,0.0,0.0,0,0,0.0
5165,17.38301302591161,15.031,,0.0,0.0,0.0,0,0,0.0
95,14.974836562519041,38.911,0.17351162050000002,0.0,0.0,0.0,0,0,0.0
3176,20.43289519887223,23.879,0.1938285464,3.555348061489413,1.3862943611198906,0.6931471805599453,0,1,0.0
1050,15.081707175306725,3.1010000000000004,0.2001677383,1.6094379124341005,0.0,0.6931471805599453,0,1,0.0
7063,,,0.1659831122,,,0.0,0,0,0.0
3858,15.323292196668444,36.918,0.1837142223,0.0,0.0,0.0,0,0,0.0
2443,13.655903854405315,51.44,0.1842723005,0.0,0.0,0.0,0,0,0.0
2462,15.35583009103564,66.197,0.1820518312,0.0,0.0,1.0986122886681096,0,0,0.0
3175,20.41053088141464,23.647,0.1940157021,3.1780538303479458,1.3862943611198906,0.0,0,0,0.0
6220,15.782489199437,32.878,0.195745864,0.0,0.0,0.0,0,1,0.0
461,13.37064900126226,88.376,0.1706539075,0.0,0.0,1.0986122886681096,0,0,0.0
314,16.793659140560948,87.541,0.1377269945,0.0,0.0,0.0,0,0,0.0
8336,15.709063388112051,38.493,0.1816149763,0.6931471805599453,0.0,0.6931471805599453,1,0,0.0
1620,14.872721865087039,57.299,0.2040816327,1.0986122886681096,0.0,0.0,0,1,0.0
3597,14.527340130748188,44.557,0.1968581247,1.3862943611198906,0.0,0.0,0,0,0.0
1699,14.439866989466296,39.445,0.1935656836,0.0,0.0,0.0,0,0,0.0
5453,15.315187843991605,14.445,0.2162946429,0.6931471805599453,0.0,0.0,0,1,0.0
7286,14.986123767177814,81.067,0.1883256528,0.0,0.0,0.0,0,0,0.0
7606,16.482510960823152,23.225,0.1770818995,0.0,0.0,0.0,0,1,0.0
4254,15.38666824284983,6.651,0.1902783548,0.0,0.0,0.6931471805599453,0,0,0.0
6023,14.657447502859334,20.379,0.188369153,,,0.0,0,0,0.0
1930,15.39755322398109,78.69800000000002,0.1644736842,0.6931471805599453,0.0,1.3862943611198906,0,0,0.0
7443,14.979047230815231,90.245,0.164375,0.6931471805599453,0.6931471805599453,0.0,0,0,0.0
4084,14.541153969866352,58.0,0.1956001913,0.0,0.0,1.0986122886681096,0,1,0.0
2600,14.161159842090838,83.95200000000001,0.2040085898,0.0,0.0,0.0,0,0,0.0
1177,16.42167184006728,41.985,0.1935246505,0.0,0.0,0.0,0,0,0.0
5598,17.47976363166944,34.533,0.2097634208,0.0,0.0,0.6931471805599453,0,1,0.0
6492,16.61114419462163,18.602,0.1959808038,1.3862943611198906,0.0,0.6931471805599453,0,1,0.0
5804,16.873916317683822,42.831,0.1684631678,0.0,0.0,0.0,0,0,0.0
5242,15.230097628906714,70.918,0.1541828794,0.0,0.0,0.0,0,0,0.0
4724,17.117478405845567,22.83,0.1839168323,0.0,0.0,0.0,0,1,0.0
4553,15.102830082620661,45.605,0.1733434114,1.3862943611198906,0.0,0.0,0,0,0.0
1587,13.93469083924042,34.524,0.1783496007,0.6931471805599453,0.0,0.0,0,0,0.0
5850,18.79505436913045,73.34100000000002,0.1650426058,0.6931471805599453,0.0,0.0,0,1,0.0
2639,14.021599909592556,47.868,0.2120277564,0.0,0.0,1.0986122886681096,0,0,0.0
4613,14.769123278477721,64.564,0.2297142857,0.0,0.0,1.0986122886681096,0,0,0.0
117,16.47484841186923,39.334,0.1740010496,0.0,0.0,0.0,0,0,0.0
3840,,98.029,0.17239336489999998,0.0,0.0,0.0,0,0,0.0
8259,15.50032084286102,54.685,0.1466495789,0.0,0.0,0.6931471805599453,0,0,0.0
4671,17.238700520164766,56.153,0.2049272839,0.0,0.0,1.0986122886681096,0,0,0.0
8338,14.099256142604506,9.092,0.17747949289999998,0.0,0.0,0.0,0,0,0.0
6940,17.902530628132318,30.449,0.1911945302,0.0,0.0,0.0,0,0,0.0
5085,18.401348810462476,30.176,0.1880963335,1.6094379124341005,0.0,1.0986122886681096,1,0,0.0
4344,17.140198460520818,70.075,0.1805073527,0.6931471805599453,0.0,0.0,0,0,0.0
1544,17.59608845011576,73.876,0.186992242,0.0,0.0,0.6931471805599453,0,1,0.0
1996,13.505899118307354,76.578,0.204,0.0,0.0,0.6931471805599453,0,0,0.0
1067,15.511004874880207,6.0470000000000015,0.19242729100000006,0.0,0.0,0.6931471805599453,0,1,0.0
3542,15.427138470596404,27.404,0.1738879261,0.0,0.0,0.0,0,0,0.0
6576,13.155991558384313,14.004,0.1895551257,0.0,0.0,0.0,0,0,0.0
6621,15.861117743986588,77.056,0.15774502199999998,0.0,0.0,0.0,0,0,0.0
2869,15.289547903383891,20.291,0.1876744186,0.0,0.0,0.0,0,0,0.0
556,16.139465676694513,66.766,0.1382792775,0.0,0.0,0.0,0,0,0.0
648,12.38248511131676,47.663,,,,0.6931471805599453,0,0,0.0
6446,17.431849506959765,72.16199999999998,0.1614958598,2.6390573296152593,1.3862943611198906,0.0,0,0,0.0
1002,15.577698913208327,5.98,0.1879549967,0.0,0.0,0.6931471805599453,0,0,0.0
1176,16.393394896686257,41.399,0.1919619249,0.0,0.0,0.6931471805599453,0,0,0.0
4925,14.99302644422785,83.78,0.1792768156,0.0,0.0,0.6931471805599453,0,0,0.0
1012,15.783776933848527,10.091,0.1914949815,0.0,0.0,0.6931471805599453,0,0,0.0
2244,15.552064352574337,52.677,0.1998587571,0.0,0.0,0.0,0,0,0.0
6825,,59.45485508471371,0.15763677310000002,0.6931471805599453,0.0,0.0,0,0,0.0
2591,13.944266064177235,77.437,0.18728223,0.0,0.0,0.0,0,0,0.0
6742,15.872528816426945,45.39,0.1942307692,0.0,0.0,0.0,0,0,0.0
4757,17.719040640404288,28.081,0.1962525085,0.6931471805599453,0.0,0.0,0,1,0.0
1471,20.820056738123373,24.974,0.2218583694,2.302585092994046,0.0,1.0986122886681096,1,1,1.0
6161,12.650274375279254,13.677,0.2032258065,0.0,0.0,0.0,0,0,0.0
5751,12.113979286206474,89.06,0.2154696133,0.0,0.0,0.6931471805599453,0,0,0.0
8298,13.992105750384784,21.492,0.2504215852,0.0,0.0,0.0,0,0,0.0
1346,15.178720768474989,13.882,0.1837617714,0.0,0.0,0.0,0,1,0.0
5002,15.550343880493925,56.701,0.2157558552,1.0986122886681096,0.0,0.6931471805599453,0,0,0.0
6010,16.34816134883979,41.977,0.207565871,0.0,0.0,0.6931471805599453,0,0,0.0
953,15.969707817322538,55.471,0.15605464230000002,0.0,0.0,1.0986122886681096,0,0,0.0
788,15.496133790046773,45.451,0.192415468,1.3862943611198906,0.0,0.0,1,0,0.0
3354,16.86084733069359,68.593,0.2137033329,0.0,0.0,0.0,0,1,0.0
7935,14.101797908243109,68.094,0.1364653244,0.0,0.0,0.6931471805599453,0,0,0.0
5665,17.4318699900026,59.942,0.14136336759999998,0.0,0.0,0.0,1,0,0.0
2559,13.184212660781286,23.775,0.1553784861,0.0,0.0,0.0,0,0,0.0
1191,16.790786316484088,50.337,0.2082200544,0.6931471805599453,0.0,0.0,0,0,0.0
7816,14.501986032103288,56.467,0.23853211010000006,0.0,0.0,1.791759469228055,0,0,0.0
8223,14.374962332450226,98.655,0.14553723710000002,0.0,0.0,1.0986122886681096,0,0,0.0
3118,16.18679319884155,64.191,0.1336573512,0.0,0.0,0.6931471805599453,0,0,0.0
203,16.91981993341143,76.369,0.1660313047,0.6931471805599453,0.0,0.0,0,0,0.0
2626,13.597521200940426,35.094,0.1926713948,0.0,0.0,0.0,0,0,0.0
8018,18.16510655863247,72.32,,,,1.0986122886681096,1,0,
2758,16.000283264871214,65.454,0.14812309769999998,0.6931471805599453,0.0,0.0,0,0,1.0
7119,17.13163214273791,31.515,0.1674301339,2.3978952727983707,0.0,0.0,0,0,0.0
5787,,,0.16903589800000002,0.0,0.0,0.0,0,0,0.0
7019,13.751341035405021,12.268,0.1958115183,0.0,0.0,0.0,0,0,0.0
1005,15.632701878673412,6.347,0.1871017871,0.0,0.0,0.0,0,0,0.0
3619,14.754259212245653,51.335,0.1858721389,1.791759469228055,0.0,0.0,0,0,0.0
3594,14.486453028536026,42.933,0.1698209719,0.0,0.0,0.0,0,0,0.0
1424,16.500791700259757,84.861,0.1647187479,0.0,0.0,0.0,0,0,0.0
435,12.387810698785712,84.50399999999998,0.218487395,0.0,0.0,0.0,0,0,0.0
5553,16.740876910687486,66.031,0.2018294323,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,0.0
990,15.39021022396365,4.7,,,,0.0,0,0,0.0
817,16.117436033458517,65.991,0.1996316382,0.0,0.0,0.6931471805599453,0,0,0.0
5283,13.429249368550293,26.575,0.1967930029,,,0.0,0,0,0.0
4018,14.083553284788696,11.45,0.1992366412,0.0,0.0,0.0,0,0,0.0
7267,14.010567343060096,80.247,0.1635168447,0.0,0.0,0.0,0,0,0.0
658,14.704068259859893,9.275,,,,0.0,0,0,0.0
1329,15.209798386032409,38.183,0.2054794521,0.0,0.0,0.0,0,1,0.0
5758,12.740367695074086,89.956,0.17159763309999998,0.0,0.0,0.0,0,0,0.0
636,12.094615807223963,47.846,,,,0.0,0,0,0.0
2468,15.376743035241606,70.97,0.1622926727,0.0,0.0,0.0,0,0,0.0
2323,14.177813435334285,70.3,0.1380985427,0.0,0.0,0.0,0,0,0.0
245,17.487532646736756,90.445,0.1684108921,0.0,0.0,0.0,0,0,0.0
8308,15.894559647644893,73.73899999999998,0.1153894551,0.0,0.0,0.0,0,0,0.0
5942,16.633305350604502,77.223,0.1727054589,0.0,0.0,0.0,0,0,0.0
7095,15.93395644323734,58.756,0.19830468,0.0,0.0,0.0,0,0,0.0
5571,17.08782697412698,73.44800000000002,0.1981088913,0.0,0.0,0.0,0,0,0.0
3731,15.3835012804842,79.808,0.2169049099,0.0,0.0,0.6931471805599453,0,0,0.0
2806,15.370695220714776,33.989000000000004,0.18895654,0.6931471805599453,0.0,0.0,0,0,0.0
3791,17.097723895548068,17.952,0.2064707428,0.0,0.0,0.0,0,0,0.0
3810,12.974800285031435,78.34100000000002,0.2124711316,,,0.0,0,0,0.0
3365,17.173822359042962,68.873,0.1966782915,0.0,0.0,1.0986122886681096,0,1,1.0
3873,15.486739470554584,35.285,0.2246348962,0.0,0.0,0.0,0,0,0.0
253,14.97032200423685,65.781,0.1522698613,1.3862943611198906,0.0,0.6931471805599453,0,0,0.0
1114,15.726777944754605,12.742,0.2234443273,0.0,0.0,0.0,0,1,0.0
1151,15.677597540981216,18.875,0.17958179579999994,0.0,0.0,0.0,0,0,0.0
6357,,51.5295635470033,,1.6094379124341005,0.0,0.0,0,1,0.0
1737,15.341876378771286,70.57300000000002,0.19211500760000005,0.0,0.0,0.6931471805599453,0,0,0.0
3460,15.44925076292134,90.565,0.1765806988,0.0,0.0,0.0,0,1,0.0
7661,15.121789648534227,24.789,0.1891965999,,,0.0,0,0,0.0
3060,15.011547456120562,33.2,0.1950923962,0.6931471805599453,0.0,1.3862943611198906,0,0,0.0
2619,13.311943526760347,28.414,0.1904761905,0.0,0.0,0.0,0,0,0.0
6419,18.81083591748976,73.398,0.1460123383,2.9957322735539913,1.791759469228055,1.9459101490553128,1,0,1.0
2818,15.688812839914688,36.99,0.1899449878,1.0986122886681096,0.0,1.3862943611198906,0,1,0.0
3608,14.670181172680893,48.832,0.2183612184,0.0,0.0,1.6094379124341005,0,0,0.0
3673,18.652514426461014,78.27199999999998,0.140048924,0.6931471805599453,0.0,0.6931471805599453,0,0,0.0
5186,,10.972382184356,,0.0,0.0,0.0,0,0,0.0
1752,15.30661528343651,56.40600000000001,0.1314723098,0.0,0.0,0.0,0,0,0.0
2672,18.21535682568845,73.343,0.1161052825,1.0986122886681096,0.0,0.0,0,0,0.0
7653,,69.0727534681148,0.0858898341,0.0,0.0,0.0,0,0,0.0
2016,15.207342558020086,36.048,0.1696139477,0.6931471805599453,0.0,0.0,0,0,0.0
500,18.682789768156525,23.202,0.2088354361,0.0,1.0986122886681096,0.0,0,0,0.0
726,12.69029656054082,7.11,0.1839762611,0.0,0.0,0.0,0,0,0.0
5992,15.863152561327519,39.044,0.2004824444,0.0,0.0,1.0986122886681096,0,0,0.0
1691,14.208828858061835,34.606,0.1599190283,0.0,0.0,0.0,0,0,0.0
8047,15.61490745432154,82.473,0.2152901245,0.0,0.0,1.0986122886681096,0,0,1.0
3267,17.008994233623405,36.391,0.1525666762,0.0,0.0,0.0,0,0,0.0
1119,15.89872136204099,14.242,0.1998787879,0.0,0.0,0.6931471805599453,0,1,0.0
8033,17.90215416043345,68.56,0.0988938527,1.791759469228055,0.6931471805599453,0.0,0,0,0.0
2066,,24.571928092238398,0.1541573034,0.0,0.0,0.0,0,0,0.0
6224,15.899654277059605,34.371,0.1847907793,0.0,0.0,0.0,0,1,0.0
1875,16.14170523826408,73.533,0.1318841992,0.0,0.0,0.6931471805599453,0,0,0.0
7937,14.09693509280125,67.835,0.124246988,0.0,0.0,0.0,0,0,0.0
6153,12.41512538602223,11.288,0.1836734694,0.0,0.0,0.0,0,0,0.0
4917,14.953728101224744,83.229,0.1818472355,0.0,0.0,0.0,0,0,0.0
3074,15.433269950641884,40.953,0.2003182813,1.6094379124341005,0.0,0.0,0,0,0.0
4034,14.3916726968859,17.570999999999998,0.2104975396,0.0,0.0,0.0,0,0,0.0
5172,17.525564247309617,17.529,,0.0,0.0,0.0,0,0,0.0
4110,14.242112044050488,29.089,0.1853893866,0.0,0.0,0.0,0,0,0.0
5875,15.418648668249846,4.6560000000000015,0.19357413690000005,0.0,0.0,0.0,0,0,0.0
1850,13.71904370947657,68.405,0.1662995595,0.0,0.0,0.0,0,0,0.0
507,18.79133838672067,27.517,0.209632325,1.9459101490553128,0.6931471805599453,0.6931471805599453,1,0,0.0
3297,17.90422441413936,59.38,0.1976228128,1.0986122886681096,0.0,0.0,0,0,0.0
6471,17.574892626662635,77.02199999999998,0.1259009641,1.3862943611198906,0.0,0.0,0,0,0.0
4445,13.590381286411963,39.994,0.1989987484,1.0986122886681096,0.0,0.0,0,0,0.0
8199,15.741064197787695,13.019,0.1902887139,0.0,0.0,0.0,0,0,0.0
2518,17.798307857869467,72.65,0.1618441911,1.9459101490553128,1.3862943611198906,0.0,0,0,0.0
3991,14.944560873892796,85.459,0.1904364748,0.0,0.0,0.0,0,0,0.0
4164,15.089514055054309,67.166,0.14145932349999998,0.0,0.0,0.0,0,0,0.0
3711,14.595294045183769,60.029,0.1948673336,0.0,0.0,0.0,0,0,0.0
1021,16.01828526037804,14.07,0.1993736952,0.6931471805599453,0.0,1.0986122886681096,0,0,0.0
4696,16.643689367640594,28.535,0.1981971296,0.0,0.0,0.0,0,0,0.0
7717,16.211701379009686,30.499,0.2024350354,0.0,0.0,1.0986122886681096,0,0,0.0
8311,16.904809492276215,56.066,0.17553016600000002,4.4067192472642525,2.079441541679836,1.9459101490553128,1,1,0.0
4744,17.556104538984886,24.57,0.2099419375,0.6931471805599453,0.0,0.0,1,1,0.0
8296,17.43169428454514,33.315,0.2798260599,2.19722457733622,0.0,0.6931471805599453,1,0,0.0
6618,15.838591779007745,74.271,0.1499867969,0.0,0.0,0.0,0,0,0.0
2705,16.07773969365918,29.829,0.1800453983,0.0,0.0,0.0,0,0,0.0
4145,15.409702234965165,76.11,0.2399515249,0.0,0.0,0.0,0,0,0.0
6413,18.768996849941,71.066,0.1683254193,0.0,0.0,0.0,0,0,0.0
4026,14.250262586697334,12.901,0.1955696203,0.0,0.0,0.0,0,0,0.0
7697,16.178760083746994,35.369,0.2051809595,1.0986122886681096,0.0,0.6931471805599453,0,0,0.0
3672,18.649893838267502,78.145,0.1444057205,1.0986122886681096,0.0,0.0,0,0,0.0
6656,15.998423093779971,84.02600000000002,0.1158013544,0.0,0.0,0.6931471805599453,0,0,0.0
285,16.409271612664355,85.76100000000002,0.1742874109,0.0,0.0,0.6931471805599453,0,0,0.0
2478,15.417797160628304,78.691,0.1336553945,0.0,0.0,1.9459101490553128,0,0,0.0
1225,17.09454030565222,76.52199999999998,0.16260591230000002,0.0,0.6931471805599453,1.6094379124341005,0,0,0.0
7883,15.356602175549975,71.734,0.1893110109,0.0,0.0,0.0,0,0,0.0
4291,16.49470425282403,15.427,0.202534275,0.0,0.0,0.6931471805599453,0,0,0.0
481,18.228289942035218,14.851,0.1966163921,0.0,0.0,0.0,0,1,0.0
2701,15.966939333549886,28.958,0.1841741534,0.0,0.0,0.0,0,0,0.0
3066,15.198901708844707,36.577,0.2008547009,0.0,0.0,0.6931471805599453,0,0,0.0
5473,,,0.17965726920000002,0.0,0.0,0.6931471805599453,0,0,0.0
942,15.896569041688455,40.494,0.1502060182,0.0,0.0,0.0,0,0,0.0
565,16.11086960586658,70.458,0.1567432567,0.0,0.0,0.0,0,0,0.0
1204,16.813639956117985,73.642,0.16665006470000002,0.6931471805599453,0.0,0.0,0,0,0.0
488,18.415436888945827,18.395,0.2098245902,1.0986122886681096,1.0986122886681096,0.6931471805599453,1,1,0.0
104,14.918970743235981,45.651,0.18752,0.0,0.0,0.0,0,0,0.0
3639,18.388281511505692,66.064,0.1986915613,1.791759469228055,0.0,0.0,0,0,0.0
4874,16.520322856044956,68.684,0.1592130003,0.0,0.0,1.3862943611198906,0,0,0.0
7162,18.004229483463096,66.569,0.1971087897,0.6931471805599453,0.0,0.6931471805599453,0,0,0.0
5546,16.561878757202834,62.093,0.1930985734,1.0986122886681096,0.0,0.0,0,0,0.0
1464,20.717132063762765,20.118,0.1942472318,0.6931471805599453,0.0,0.0,0,0,0.0
4626,16.38347981248156,30.345,0.1863136456,1.0986122886681096,0.0,0.0,0,0,0.0
3140,16.133831982854158,65.081,0.1405650162,0.0,0.0,0.0,0,0,0.0
4807,16.43666006686016,5.553,0.1863284789,0.0,0.0,0.0,0,0,0.0
1816,13.268416791249836,37.681,0.1778929188,0.0,0.0,0.0,0,1,0.0
599,16.10391984735594,95.381,0.15903320810000002,0.0,0.0,0.6931471805599453,0,0,0.0
6974,14.625362415182703,21.929,0.1793258427,0.0,0.0,0.6931471805599453,0,0,0.0
7558,18.18014939728692,24.937,0.2037548663,0.0,0.0,0.6931471805599453,0,0,0.0
8093,14.910038851800074,66.604,0.1423810966,0.0,0.0,0.0,0,0,0.0
649,12.409821326404073,47.392,,,,0.0,0,0,0.0
4968,14.813671372997735,48.497,0.2051660517,0.0,0.6931471805599453,0.0,0,0,0.0
7466,16.9956871336932,37.698,0.19525842420000006,0.0,0.0,0.0,0,0,0.0
1581,13.383636277319347,27.86,0.1908177905,0.0,0.0,0.0,0,0,0.0
1958,15.476225824658881,85.006,0.1295908658,0.0,0.0,0.6931471805599453,0,0,0.0
5679,17.47032304154917,61.672,0.166736227,0.0,0.0,0.6931471805599453,0,0,0.0
3935,14.714542001511983,68.65,0.1356069834,0.0,0.0,0.6931471805599453,0,0,0.0
1285,14.258050488705099,21.418000000000006,0.17533718690000002,0.0,0.0,0.0,0,0,0.0
6774,16.828397642715803,54.908,0.2072204732,0.0,0.0,0.6931471805599453,0,0,0.0
8243,16.376649897285006,42.23,0.2071738781,0.0,0.0,0.0,0,0,0.0
689,15.460802947207116,35.247,0.1905147953,0.0,0.0,1.0986122886681096,0,0,0.0
5617,17.98984408795441,48.47,0.2002041479,0.0,0.0,0.6931471805599453,0,1,0.0
3167,20.225689670184646,20.991,0.1973084576,2.5649493574615367,1.0986122886681096,0.0,0,0,1.0
5030,15.746413372478653,14.763,0.1867608884,0.0,0.0,0.0,0,0,0.0
4474,13.953779212026172,43.038,0.1815834768,0.0,0.0,0.0,0,0,0.0
5869,15.22704908685708,3.652,0.1948493683,0.0,0.0,0.0,0,0,0.0
6193,15.065496817827015,23.835,0.1883505716,0.0,0.0,0.6931471805599453,0,0,0.0
538,12.475007583457248,33.016,,,,0.0,0,0,0.0
639,12.161953554890626,47.306,,,,0.0,0,0,0.0
4676,16.232598557312162,10.872,0.1872492198,0.0,0.0,0.0,0,1,0.0
4490,,,0.177704225,1.791759469228055,0.6931471805599453,0.6931471805599453,0,0,0.0
1786,16.12094937521117,70.433,0.224955009,0.0,0.0,1.0986122886681096,0,0,0.0
3719,14.896637532291365,70.868,0.2115015974,0.0,0.0,0.0,0,0,0.0
383,15.87452615312486,51.588,0.1734900177,0.0,0.0,0.0,0,1,0.0
545,12.495715294794591,33.83,,,,0.6931471805599453,0,0,0.0
6201,15.62211052687022,26.763,0.1903356122,0.0,0.0,0.0,0,0,0.0
4494,17.534782204817482,52.428,0.17533624620000002,0.6931471805599453,0.0,0.0,0,0,0.0
1358,15.443143728136599,19.779,0.1795767812,0.0,0.0,0.6931471805599453,0,1,0.0
4117,14.506507428263333,46.352,0.1867154812,0.0,0.0,0.0,0,0,0.0
1500,16.647918106866523,47.628,0.17644980870000002,0.0,0.0,0.0,0,0,0.0
3296,17.89275016090961,58.519,0.1939074905,0.0,0.0,0.0,0,0,0.0
4213,15.89889294928568,17.184,0.1904701878,0.0,0.0,0.0,0,0,0.0
1542,17.565664375707883,73.28399999999998,0.1890718634,1.0986122886681096,0.0,0.6931471805599453,0,1,0.0
2345,16.96058241369592,6.874,0.2212272727,0.0,0.0,0.0,0,1,0.0
7506,16.61438805727026,80.907,0.2104459377,0.6931471805599453,0.0,0.6931471805599453,0,0,0.0
2959,13.521318004918209,29.943,0.2241610738,0.0,0.0,0.0,0,0,0.0
6977,14.695322350585597,22.927,0.181092437,0.0,0.0,0.0,0,0,0.0
6820,,86.1571637873296,0.17599020010000002,0.0,0.0,0.6931471805599453,0,0,0.0
2625,13.549717823002672,34.049,0.1900621118,0.0,0.0,0.0,0,0,0.0
4826,16.890391524294937,11.855,0.1952229861,0.0,0.0,0.0,0,1,0.0
4681,16.35941375988416,15.035,0.187180897,0.0,0.0,0.6931471805599453,0,1,0.0
7490,16.08969113527165,69.005,0.1839768738,0.0,0.0,0.0,0,0,0.0
7315,17.844640245929142,77.844,0.1441366197,1.0986122886681096,0.0,0.6931471805599453,0,1,0.0
1123,16.01908592626907,15.546,0.1864246748,0.0,0.0,0.0,0,1,0.0
2753,15.977002943507971,61.691,0.15024288689999998,1.0986122886681096,0.0,0.0,0,0,0.0
3480,,,0.1592174753,1.0986122886681096,0.0,0.0,0,0,0.0
4912,14.90113891907409,82.141,0.1782608696,0.0,0.0,0.6931471805599453,0,0,0.0
1293,14.419121358213276,27.492,0.1727720066,0.0,0.0,0.0,0,0,0.0
3544,15.518000466059394,28.934,0.174535809,0.0,0.0,0.0,0,0,0.0
4836,17.071683015360012,15.822,0.2034961585,0.6931471805599453,0.0,1.0986122886681096,1,0,0.0
7721,16.287510101610817,32.132,0.214531999,0.0,0.0,0.0,0,0,0.0
2315,15.431931234059586,19.196,0.213301765,0.0,0.0,0.0,0,0,0.0
8119,14.063092250469365,40.579,0.1662817552,0.0,0.0,0.0,0,0,0.0
6925,17.69334708837132,27.049,0.2112463888,0.0,0.0,0.0,0,1,0.0
5651,17.305435898002397,52.668,0.198122123,0.0,0.6931471805599453,0.0,0,0,0.0
4302,16.129225483945074,31.304,0.1814675633,2.19722457733622,0.0,0.0,0,0,0.0
4428,14.605315192165609,43.672,0.2030456853,0.0,0.0,0.6931471805599453,0,0,0.0
3864,15.392507919906034,35.3,0.1933047561,0.0,0.0,0.0,0,0,0.0
7332,17.871090279107626,78.232,0.133975937,0.0,0.6931471805599453,0.0,0,0,0.0
5456,15.392636000291114,13.901,0.2142119397,0.0,0.0,0.0,0,1,0.0
5994,15.923853647106093,39.332,0.2034112445,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,0.0
1141,16.450310121860213,19.533,0.2333068075,0.0,0.0,0.6931471805599453,0,0,0.0
4752,17.672469040537752,26.33,0.2033763338,2.302585092994046,0.0,1.0986122886681096,0,1,0.0
2277,12.653229769580172,29.94,0.2460063898,0.0,0.0,0.6931471805599453,0,0,0.0
271,,,0.1369006254,0.0,0.0,0.0,0,0,0.0
813,16.051390410846277,64.194,0.1947086476,1.9459101490553128,0.0,1.3862943611198906,1,0,0.0
5923,15.662729804721694,52.707,0.1860244018,0.0,0.0,0.0,0,0,0.0
2772,16.114811564243972,70.709,0.1510077208,0.0,0.6931471805599453,0.0,0,0,0.0
3242,19.06823243518076,34.933,0.2081144905,2.4849066497880004,0.6931471805599453,0.0,1,0,0.0
5356,18.400462342634142,29.588,0.1874360507,3.218875824868201,0.0,1.0986122886681096,1,1,0.0
5891,15.549612312251739,9.837,0.1919210054,0.6931471805599453,0.0,0.0,0,1,0.0
3323,15.940856078976688,50.651,0.16267829779999998,0.0,0.0,0.0,0,1,0.0
7024,13.812558204053282,11.470999999999998,0.21,0.0,0.0,0.0,0,0,0.0
3461,15.475831680712945,90.666,0.1774969916,1.791759469228055,0.0,0.0,0,1,0.0
3914,15.373895568166946,16.854,0.1977340744,0.0,0.0,0.0,0,0,0.0
5611,17.837492577729762,44.185,0.2051065056,2.5649493574615367,0.0,0.6931471805599453,1,1,0.0
6676,15.583057932468087,54.217,0.1655231561,0.0,0.0,0.0,0,0,0.0
4365,15.722865041244695,18.484,0.1886558101,1.3862943611198906,0.0,0.0,0,0,0.0
1680,17.86185362993189,38.448,0.1977884552,1.0986122886681096,0.0,0.6931471805599453,0,1,0.0
57,,,0.190313779,0.0,0.0,0.0,0,0,0.0
5729,16.117247791627154,50.449,0.16193689220000002,0.0,0.0,0.0,0,0,0.0
3907,15.174264129285135,14.439,0.19719771670000005,0.0,0.0,1.0986122886681096,0,0,0.0
7491,16.122112373118007,69.973,0.1865440368,0.0,0.0,0.0,0,0,0.0
5835,16.869217356693188,53.305,0.15010366279999998,0.0,0.0,0.6931471805599453,0,0,0.0
7819,19.089587249032977,84.335,0.17202712550000002,0.0,0.0,0.0,0,0,0.0
6749,16.114179894380555,47.476000000000006,0.1978355416,0.0,0.0,0.0,0,0,0.0
7792,16.21773680218803,97.687,0.115689528,0.6931471805599453,0.0,0.0,0,0,0.0
5592,17.30673860120776,32.135,0.1871577134,0.6931471805599453,0.0,0.0,0,0,0.0
7017,13.738540956791509,13.273,0.1885157096,0.0,0.0,0.0,0,0,0.0
1695,14.335042769158107,36.993,0.1714285714,0.0,0.0,0.0,0,0,0.0
1936,15.43396708020555,81.683,0.1488390554,0.0,0.6931471805599453,0.0,0,0,0.0
1419,16.414971035123305,83.398,0.1832601087,0.0,0.0,0.0,0,0,0.0
1250,,72.07821338200058,0.224025974,0.0,0.0,0.0,0,0,0.0
4032,14.360806011905131,16.319000000000006,0.2048808173,1.6094379124341005,0.0,0.0,0,0,0.0
1934,15.423266256269253,80.73100000000002,0.1543704892,0.6931471805599453,0.0,0.0,0,0,0.0
