d3mIndex,log(wdi.pop),wdi.popurb.mi,I(wdi.manuf.mi + wdi.servs.mi),wdi.sch2.mi,log1p(wdi.mobp100),ios.gattwto,nvc.start.1
687,13.658559627759686,12.705,45.90687510505967,16.151120000000002,0.0,0.0,0.0
3177,18.490094860036685,73.452,82.8372491836242,88.1016,0.0,1.0,0.0
4589,16.99821974364393,59.962,66.620932147986,95.2566247419673,0.0,0.0,0.0
4746,18.784156607124046,33.155,65.4220638850989,30.6959991508179,0.19317160365435265,1.0,0.0
6666,16.622756410941307,25.244,56.75447908518643,21.3170084842076,0.09301215231086092,0.0,0.0
6225,15.889775474007795,57.131,69.4692189280972,45.04661,0.007969953017180719,0.0,0.0
5326,14.689967116571387,21.765,46.08575924468924,-6.15433816359661,0.0,1.0,0.0
4772,14.403583848452019,49.319,70.58271925569109,56.65102,0.0,0.0,0.0
672,15.173076944110045,39.223,75.72392263860789,93.9657698900189,3.6166180613060366,0.0,0.0
6526,14.87884655733436,85.009,69.3607164298696,58.37769,0.0,1.0,0.0
2575,13.52469959563786,28.606,49.02956976413309,97.31015,2.4046125047447644,1.0,0.0
6651,18.20337511873836,26.092,61.27611980849,51.5182869366119,1.4562027277088576,0.0,0.0
1230,20.635958052396038,17.4,60.004610889939606,48.49799,0.0,0.0,1.0
3229,14.373816917543886,57.315,73.20863309352515,53.10035,0.0,0.0,0.0
5656,17.268958617243033,60.298,78.7766351066422,70.83841396058091,0.0,1.0,0.0
6251,17.249503149531687,34.227,47.631721253986704,18.092158499558305,0.0,1.0,0.0
3179,18.51746256763018,74.975,86.370735192062,91.4737,0.0,1.0,0.0
2842,17.115528891656798,39.437,51.81763552744009,16.4973232576264,0.0,0.0,0.0
5742,15.983272338450284,13.373,46.98585418933625,13.9406909002042,0.0,0.0,0.0
4053,14.150053792399369,47.21100000000001,41.5712756436041,73.3108,0.0,0.0,0.0
3617,14.744512953216194,62.785,48.82798270785619,42.07718,0.0,0.0,0.0
4132,17.193488543819115,53.99,72.55179871201159,42.23772,3.0977296437506103,1.0,0.0
3263,15.570951764518215,81.964,84.4544745143166,93.89221,4.5096471032985495,1.0,0.0
4536,18.728159928979238,38.212,26.76027351343264,34.75172,2.044581694186939,1.0,0.0
3067,17.890106918409103,68.092,88.87480668510669,99.05467,5.02312790774716,1.0,0.0
3548,14.478411394980311,22.82,76.7142090725896,39.83886,2.9676000974668018,1.0,0.0
5378,14.67145662882931,100.0,89.8792790750397,92.3385592546266,0.0,1.0,0.0
4839,15.718338571016993,13.037,67.18723071141723,59.91040592175121,3.097483702475436,1.0,0.0
1530,16.08077470809816,65.80199999999999,76.68937113952867,55.58859,0.0,1.0,0.0
1793,16.220241866283267,57.254,71.4263953207756,69.0024296810808,0.15771137158827214,0.0,0.0
853,16.072310631813984,14.593,62.78935289595,7.93457,0.0,1.0,0.0
4805,15.100836411091715,64.828,81.45240807167264,69.08306999999999,5.128598808697424,1.0,0.0
4428,15.332202500196786,53.295,73.0422305036067,44.39769,0.04679103297505422,1.0,0.0
4701,14.717297009479617,71.827,51.3202252286681,100.809659245583,3.5181619881919435,1.0,0.0
5904,15.687946995218693,66.895,84.95258342667499,94.34481,0.0,1.0,0.0
7037,15.085135981340166,44.857,83.4737170969808,88.19587,4.634622452173134,1.0,0.0
1280,16.993408084430737,58.539,69.49309313244899,37.90947,0.0,0.0,0.0
1992,17.08434447423311,8.1,59.19202164054509,21.1875420699612,0.0,0.0,0.0
5283,15.347176316399127,32.189,65.165489267794,-2.74508151794088,0.0,1.0,0.0
618,15.206995176365382,39.166,51.70827164687097,45.2037540768333,0.0,0.0,0.0
1324,12.802345423527012,25.469,53.48199722128814,11.6956630575423,0.0,0.0,0.0
5564,17.620165211156902,57.368,83.27531952033749,85.30513,3.2068359400124837,1.0,0.0
5056,16.051508098656143,41.179,67.08512366490396,56.08467,0.0,1.0,0.0
2594,15.365863637498293,19.762,48.66267636220879,3.11907409420278,0.0,1.0,0.0
615,15.137545558977527,38.257,43.66622988631171,48.997937247735,0.0,0.0,0.0
369,12.437735801726786,84.741,71.0627299152669,55.06772,0.0,0.0,0.0
3210,18.66576580998193,85.978,90.58995596356449,100.99925,4.343602350189936,1.0,0.0
2794,18.552295562371327,17.070999999999998,46.6656833443877,18.3735,0.0,1.0,0.0
3121,14.393878000949902,38.265,48.80852579853776,43.6913638783897,0.0,1.0,0.0
3771,16.185771121720546,14.384,59.746543909214104,33.33813,0.09360799586549563,1.0,0.0
3405,14.909552418117624,10.837,41.57155772848311,-2.4504058255409102,0.0,0.0,0.0
4551,16.45522274454247,51.609,75.41706972415,27.3900718166195,0.0,0.0,0.0
3008,15.627889314395066,91.139,58.85331682095057,100.29897,3.9097394392686287,1.0,0.0
1441,17.86185362993189,38.448,65.92202545956499,36.16753,2.527878766698172,1.0,0.0
1103,15.04653407043534,37.394,36.70520174955371,30.459309742972398,0.039223711698094216,1.0,0.0
3438,15.60948058211447,29.688,45.664309158816344,42.21541,3.242035233570221,0.0,0.0
6275,17.78704322975932,57.899,72.7392409141126,49.72986,0.02898462888906702,1.0,0.0
5679,17.475229831626446,75.351,91.94740242301752,101.97479,0.1316230703710206,1.0,0.0
6405,15.238349699351227,82.262,53.56903798491221,104.48743355286699,4.703075838711047,1.0,0.0
2324,16.15296604981663,30.714,31.325652135364656,36.97397,0.0,1.0,0.0
1046,17.1252868541481,76.562,58.5893854352399,99.13431,0.8174712555453862,1.0,0.0
6528,14.892212900498734,85.76899999999998,70.4537666435207,65.39519,0.0,1.0,0.0
5749,16.205935909330844,17.941,49.36046126317184,-7.4681520564594015,0.0,0.0,0.0
6276,17.804394692130067,59.203,72.4826312844808,50.28563,0.05724143823574969,1.0,0.0
331,15.874839821911182,65.8,85.1584345811775,105.50671,1.1668099515711503,1.0,0.0
3064,17.87542729212053,67.738,89.11662867413179,98.84352,4.811079864612942,1.0,0.0
4031,15.105145879978018,45.70399999999999,68.0690554764095,81.46826,1.8822868462568283,1.0,0.0
4401,14.59973990194162,44.427,18.72878898604909,26.555205860959397,0.0,1.0,0.0
3562,14.165975861933761,26.025,38.372094203681954,9.36294,0.0,0.0,0.0
5413,15.499818437874193,56.233,84.010958734209,85.87791,3.1815228832890696,1.0,0.0
723,18.16303152317524,48.099,76.0687624489286,18.201046939793105,0.0,1.0,0.0
1359,14.134601177135641,39.919,65.85928525586604,17.51408,0.0,1.0,0.0
4749,18.842150255620943,34.065,68.73119025154939,21.77883,0.946813550468123,1.0,0.0
5223,15.785368512693413,13.244000000000002,47.014327284008104,17.2223830155826,0.0674140703468981,1.0,0.0
6732,16.134696294626945,28.25,75.57436505713001,47.42966,0.0,1.0,0.0
5762,16.65444977201205,22.937,58.57387976545474,46.3470556717947,0.0,0.0,0.0
7023,16.453564598739273,35.996,54.1195239933418,42.43341,3.99266135095148,1.0,0.0
149,15.787428691063292,18.73,49.698754440017005,10.03673,0.0,0.0,0.0
7085,15.134671567617714,65.405,81.29116293944617,69.74048,5.198928465312717,1.0,0.0
5435,14.5065219593708,50.685,88.0116225695042,94.5519427006814,4.481127739790731,1.0,0.0
4446,15.103702444450647,6.259,37.442804285349396,13.985973400037,0.0,1.0,0.0
4316,16.472071515657618,65.104,79.3467026318443,92.97486,0.0,1.0,0.0
4879,15.47189331396292,54.69300000000001,57.35251831492618,57.64285,2.2313766752889683,1.0,0.0
3461,14.470579892049955,45.752,67.7380674157715,22.7837539606114,0.0,0.0,0.0
6714,16.153669047655306,34.958,63.568261554885595,26.602026343334398,0.7745625930939101,1.0,0.0
3095,16.206904652918258,38.346,69.454818035155,18.42994,0.0,1.0,0.0
7010,14.910038851800074,66.604,76.2055102262795,105.93656,5.1123240629202265,1.0,0.0
4778,14.550917578848587,51.12600000000001,82.1337976697193,59.49319000000001,0.0,0.0,0.0
3040,17.849780841694933,66.837,76.93337885226353,72.04002,0.0,1.0,0.0
5938,15.6684908633945,43.345,43.37380897489496,6.2083466784746815,0.0,0.0,0.0
3888,13.895841839381015,12.606,33.83982272985333,1.5230950493333502,0.0,1.0,0.0
1943,13.250848056767197,38.802,35.0279281301737,21.497278494877,2.116164474067016,0.0,0.0
6795,13.48274603925402,34.793,47.045860901659495,66.25247,4.02535056989798,0.0,0.0
7016,16.91982428438412,33.196,45.53080959445488,38.02762,3.698252037838527,1.0,0.0
6981,17.526865387927092,23.571,67.61545338419009,31.192378284101,4.127697340763973,1.0,0.0
393,13.333494264717537,88.37899999999998,70.5839440413701,97.58484,2.766828072494329,1.0,0.0
2101,15.411280082128146,77.291,83.024781717671,105.99994,1.1455291609148623,1.0,0.0
516,14.801842891215902,13.275,51.38993255179181,13.324229146824901,0.0,1.0,0.0
4084,14.730299362510037,61.44300000000001,51.654653802098075,87.82566,2.899968566422205,1.0,0.0
3915,14.663260316230247,45.254,45.695316676894954,15.38355,0.0,1.0,0.0
2940,14.876351748945384,49.323,70.5854396812278,52.379133343455294,0.0,0.0,0.0
3033,17.824857496052932,65.442,61.81580750557973,67.32528,0.0,1.0,0.0
6443,17.871090279107626,78.232,86.7765567152768,100.21882,1.5958307647331866,1.0,0.0
5669,17.409256191721642,70.883,70.60686548422869,76.14671,0.0,1.0,0.0
4616,15.162987944417528,63.881,61.50392465730249,64.4639137582522,0.0,1.0,0.0
1173,16.036898502173994,73.854,76.3948497854077,24.1651083178627,0.0,1.0,0.0
2530,14.0571319378476,36.654,42.40098820827238,17.88489,0.0,1.0,0.0
5835,15.87830568875258,78.727,76.4638374624002,61.4801008236655,0.0,1.0,0.0
4995,17.263748955880562,50.12600000000001,63.501542864433496,39.8594083437214,0.0,0.0,0.0
5925,15.837206057301993,73.55,91.7005791154894,95.60305,4.6960659649646725,1.0,0.0
7095,17.216301190248448,77.616,70.6125947428405,89.78498,4.595120961697119,1.0,0.0
6904,17.99516987539355,78.584,89.4502048491464,109.92898999999998,4.554684715725672,1.0,0.0
6608,16.86763554673027,85.48700000000002,57.63609052990189,56.43771,0.6221549593088905,1.0,0.0
946,15.986695015229573,15.211,21.37238518335151,13.9752467096749,0.0,0.0,0.0
6320,16.03066171197467,6.562,44.24388287204172,4.86158127368922,0.0,1.0,0.0
1652,15.447550509017091,84.134,76.09062972512669,104.61756,0.2734690259055527,1.0,0.0
2466,15.252783401423605,15.977,51.732125334594286,1.04254891445552,0.0,0.0,0.0
5036,17.45680737730162,61.341,83.3862232717877,98.42753,4.576842606893133,1.0,0.0
692,13.849258631196074,17.552,45.43528505392911,20.2653,0.0,0.0,0.0
6052,17.364717256975748,20.556,61.668734771354195,25.0618860032964,0.0,0.0,0.0
289,16.767969919284802,87.165,82.4535294001695,160.61861000000005,3.8167506918638505,1.0,0.0
4847,14.647585855102381,36.571,67.3102594391583,46.884501563738795,0.0,0.0,0.0
5005,17.34231801210432,55.28,66.97246469581779,78.5177,0.0,1.0,1.0
4917,16.832223930810134,67.687,85.14184374881741,64.40215,0.0,1.0,0.0
3355,14.537838799527615,97.96,58.928442789347294,77.40555,0.7384291358175119,1.0,0.0
6611,16.931548815196393,86.605,60.00618408674801,87.8222641070192,1.2750328278120455,1.0,0.0
4024,15.122220439741325,46.387,63.303354582204314,83.58981999999997,0.0,0.0,0.0
5478,14.93704413525677,19.964,26.242177595797237,10.480488209478,0.0,0.0,0.0
3719,16.291903317224538,24.119,68.2215976363823,6.707812067976531,0.0,1.0,0.0
2343,16.681615863839642,41.654,41.3482967839156,60.99644672598411,0.1173044058090874,1.0,0.0
61,14.59843125562351,31.933000000000003,64.55190357672221,5.921250203949442,0.0,0.0,0.0
4734,18.46549606651421,30.08,66.3907476942865,19.89703,0.0,1.0,0.0
3141,14.663865002826602,48.628,85.28435855202831,59.79254,0.0,1.0,0.0
4887,15.627935843924794,57.806,47.02828804550121,65.70081,4.352070683381543,1.0,0.0
323,15.838571412707939,65.52600000000001,83.8332430894956,92.21047,0.0,1.0,0.0
832,15.577698913208327,5.98,61.67053199393499,1.31716,0.0,1.0,0.0
2758,20.455058748579148,24.113000000000003,58.3208413759764,34.86685,0.0,1.0,0.0
2552,13.553674254101052,30.295,55.084968356713006,28.6121717121837,0.0,1.0,0.0
4141,16.205021782648007,10.2,55.619397871623725,11.1779957304971,0.0,0.0,0.0
1907,15.632251378581445,63.252,81.2521939084383,61.48255,4.736083815106027,1.0,0.0
6218,15.66930541811178,50.569,61.3426454750171,24.66967,0.0,0.0,0.0
934,15.791570458056158,5.186,33.03880021759588,-34.0010288186386,0.0,0.0,0.0
4360,14.950294042937212,83.02799999999998,78.2900422441232,82.52105999999998,0.0,1.0,0.0
3076,15.382958919549418,26.659,57.88145664913527,-1.5716448024855398,0.0,1.0,0.0
2415,15.477778084042908,35.232,42.43392922397034,21.7380208875075,0.0,0.0,0.0
3848,15.67124448302497,17.083,33.564680088028666,7.87997,0.0,0.0,0.0
5316,16.265042588887045,41.31100000000001,75.5468402886211,24.32044,3.2865408676840127,1.0,0.0
3564,14.219211444080935,27.713,38.78450455828569,11.90994,0.0,0.0,0.0
4269,16.574130354980788,7.121,31.318232884347683,25.80219,0.0,0.0,0.0
3036,17.84006569939539,66.044,78.90861738341691,72.15839,0.0,1.0,0.0
6411,17.782021748676488,78.374,70.1586829210188,68.9996278452448,0.0,1.0,0.0
589,13.179724326288225,15.645,48.00791778428678,24.1503703286937,0.0,0.0,0.0
2566,13.4911755660866,29.404,44.504963906605,64.1944786501452,0.11003720120746688,1.0,0.0
3512,13.847241756125726,8.607999999999999,45.56893074324323,10.94282,0.0,0.0,0.0
590,13.191400514578207,16.387999999999998,47.774924174751284,7.3816623711054685,0.0,0.0,0.0
6327,16.226019757806462,7.1179999999999986,25.302960896181283,4.5727400000000005,0.0,1.0,0.0
3442,14.756802147599304,68.79899999999999,76.2693054795312,89.11272,0.13796932751751714,0.0,0.0
1144,15.567251702698345,20.602,65.0537745344285,5.83062,0.0,1.0,0.0
5280,15.254884916367054,30.0,77.41458108853259,14.9253146490572,0.0,1.0,0.0
4502,17.8432138565011,17.76,52.395412336270205,4.40688,0.0,1.0,0.0
4667,13.49233946758219,29.665,7.396994382022477,14.332286930812302,0.0,0.0,0.0
4991,17.215507219049908,48.527,67.54658193903241,42.8503690853161,0.0,0.0,0.0
1413,16.97484688705377,26.068,51.80492918061629,16.95326,0.0,1.0,0.0
6828,15.285668241980414,38.828,38.73644896768117,35.8430902440878,3.1574892075943755,1.0,0.0
258,16.322097156744164,84.92200000000003,81.7289362526389,62.5573467324609,0.0,1.0,0.0
1991,17.059708533807335,7.84,59.856351913371,-8.149036263863492,0.0,0.0,0.0
5543,17.132456387178838,48.425,67.0623336664129,60.108416358506496,0.0,1.0,0.0
503,16.150832407857212,97.239,90.8381051535659,155.98357,4.374014071740647,1.0,0.0
4629,15.230097628906714,70.918,70.74904858350921,94.44753,0.23840965866036304,1.0,0.0
607,13.428913817338055,32.469,43.792283708416825,52.88938,3.135357890083286,0.0,0.0
5504,15.659155554508667,30.007,33.35343312261907,34.8183019705987,0.0,0.0,0.0
7049,17.781970970872162,32.469,62.626775073839404,54.0151600242687,2.0874130902038366,1.0,0.0
587,13.124744540184722,14.24,43.00719763865239,11.0652748786379,0.0,0.0,0.0
3253,15.340914474788365,79.23899999999998,86.20975845949259,74.9921342892522,1.0224620854291793,0.0,0.0
566,12.465910644751954,4.94,55.8286365569052,-17.2344181988565,0.0,0.0,0.0
1382,14.789246084889585,55.996,51.958548800846884,50.69402,0.0,1.0,0.0
5386,14.9297008765957,100.0,92.90285352254699,95.7305242811209,0.9987513080148188,1.0,0.0
11,16.242386001375,11.917,19.949202882596442,9.29276,0.0,0.0,0.0
6589,16.32528809713332,75.063,59.782608419119704,42.5978,0.0,0.0,0.0
2807,18.86343037790976,24.415,50.036330219383004,34.52236,0.0,1.0,0.0
5855,15.943480801063707,83.1,86.21844867803131,88.75972,1.117165952625074,1.0,0.0
6025,17.086500654126244,19.208,43.93422346358553,5.35419,0.0,1.0,1.0
4046,13.946499345907359,42.647,58.778640374063905,25.4740190194811,0.0,0.0,0.0
5483,15.052556370818793,22.678,34.000067106333425,15.555537628777001,0.0,0.0,0.0
4696,14.59129108758666,71.589,54.42138391593547,75.03973,1.882539155318011,0.0,0.0
6762,16.78844103520759,40.097,36.352320263994656,31.313990000000004,3.893883658453968,1.0,0.0
196,17.076312778477238,80.969,81.48987657083259,53.84371,0.0,1.0,0.0
6984,14.911312233891554,98.263,93.03025224745791,102.43034283149599,4.8979255094829535,1.0,0.0
133,17.2115348489022,56.774,46.041761995372255,57.26973,0.03845337389703861,0.0,0.0
235,14.97032200423685,65.781,55.382686707010706,91.43074,0.009409103657057171,0.0,0.0
2749,20.248824142040128,21.332,55.42970490461751,25.4464,0.0,1.0,0.0
321,15.840250371561401,65.446,82.5607725383863,90.92037,0.0,1.0,0.0
2166,17.93946617025391,76.38,89.7054124629251,105.83379,4.1783440838118,1.0,0.0
5673,17.446245830175595,73.279,61.67368619073701,86.33776999999998,0.0,1.0,0.0
4857,14.897502829455561,40.056,61.359451412763995,22.19424,0.0,0.0,0.0
7035,15.085845376103993,44.886,82.3545322992776,87.98113000000002,4.281994771946853,1.0,0.0
5315,16.237728175255704,41.119,74.6061964866865,22.61874,2.7942464609707858,1.0,0.0
7146,17.727622379448157,82.141,90.47576696918651,97.19713,4.704396453205201,1.0,0.0
905,15.679229693388406,7.83,47.23953114365089,15.579635463913199,0.00956993550245322,1.0,0.0
6142,15.423392260131068,33.356,53.97350574654278,34.85226,1.0657305965528543,1.0,0.0
1639,15.410597384411364,79.737,71.41734013258561,35.0198951745866,0.0,1.0,0.0
5843,15.91872196956521,82.73,71.7752066732223,82.46293,0.0,1.0,0.0
1978,14.130846707197868,68.98899999999999,84.5025415435798,97.45811,4.374601649564801,1.0,0.0
1251,20.920106479839564,31.916,66.2840529860475,54.5109,0.4377153485319612,0.0,0.0
1697,13.406035922433341,76.3,84.12229305939141,10.90954,0.0,1.0,0.0
229,17.49625912079059,90.622,79.5935669556571,85.88642,4.7725573050838115,1.0,0.0
1056,17.233211011725444,79.10300000000002,83.51009317578139,101.94401,3.1664016161134336,1.0,0.0
3861,15.890450231424706,23.322,47.167516081975755,7.27733,0.0,0.0,0.0
2370,16.008506429134407,66.44800000000001,53.63009143549481,73.08105,0.0,1.0,0.0
5371,14.563571969401613,100.0,70.36874167485169,90.05202200968121,0.0,0.0,0.0
3385,15.44567224193835,35.292,59.645358654274794,88.26234000000002,1.8321389943121127,1.0,1.0
4510,18.057013352592662,21.074,79.1382380439182,8.978710000000003,0.0,1.0,0.0
2069,13.620084308544914,49.871,81.00376643482679,86.51123542117571,3.2551883522491503,1.0,0.0
3126,14.45506126754475,41.858,60.84916206726479,91.50076234882981,0.0,1.0,0.0
579,12.900596378207364,9.639,74.3372628851983,14.3426569553907,0.0,0.0,0.0
5264,16.986843142929757,80.75399999999998,49.256350982136205,105.444962369501,3.676052147857768,0.0,0.0
1860,14.865933152144942,38.516,54.679756984503406,-12.4834173859375,0.0,0.0,0.0
4837,15.671437073091516,13.073,56.40834711026556,44.050249753641786,1.7385769551853696,1.0,0.0
114,16.695188450876483,40.928,46.6784956301461,21.32147,0.0,0.0,0.0
2810,18.926124372730765,26.953000000000007,58.772178216947204,42.53563,0.002729542343230977,1.0,0.0
2150,17.861280320324386,73.725,86.26483821779749,87.05085,0.016121886812873083,1.0,0.0
5598,17.54413198358352,68.563,79.7325485575562,93.8589,0.024360376666723315,1.0,1.0
5275,15.110088673355055,26.351,60.979573059063796,33.7715990021293,0.0,1.0,0.0
1190,16.310941301364846,82.624,70.97456404493741,75.27659,0.0,1.0,0.0
4381,15.145578423814358,85.485,84.10777464880779,114.66603,2.778203645928276,1.0,0.0
943,15.89872136204099,14.242,48.7491092959941,-12.690102604652695,0.0,0.0,0.0
3653,15.11913311252362,67.404,75.36226503094309,84.30629,0.03326584897135455,0.0,0.0
4392,15.266866740776114,86.13,82.5661703621243,117.02193,4.691253333701829,1.0,0.0
3693,15.568047274036967,12.379,28.9016894049423,49.883612852344505,0.0,1.0,0.0
226,17.470001807523467,90.084,78.79754759922803,84.93229000000002,4.066099298318004,1.0,0.0
1557,16.237953244342087,76.041,83.0366636790892,89.84823,0.5142327076842934,1.0,0.0
17,16.383107177564117,14.487,68.85173819267919,12.63445,0.0,0.0,0.0
6846,15.229350774376615,63.228,24.575218780106546,13.855686678206999,4.515713061972711,1.0,0.0
2338,16.554522783450913,37.905,46.959043848635844,48.1591296912347,0.002582030063393864,1.0,0.0
2612,15.735560627490532,26.329,54.5512527626631,26.632604005910203,0.0,1.0,0.0
145,17.391371834558676,66.097,42.974762934863065,75.40405,4.339440369863253,0.0,0.0
7135,13.1739059407218,20.048,78.1696243672365,48.63249,3.1328616439700787,1.0,0.0
2925,17.01487086791559,68.55,52.922872447940996,37.40711,0.0,0.0,0.0
3254,15.359022320282207,79.525,87.3356341678388,85.70074,1.2584319373363533,0.0,0.0
1729,15.507182068625221,47.922,69.407687143243,35.79072,0.0,1.0,0.0
6554,15.02099741553292,93.779,78.59922393877379,91.93698,4.51078623024097,1.0,0.0
418,18.361861537642113,17.496,59.9434856354769,20.11056,0.0,1.0,0.0
688,13.697600514242707,13.572,46.07473928157585,17.25381,0.0,0.0,0.0
988,16.03483859947906,32.761,51.194986061183606,17.64272,0.0,1.0,0.0
4872,15.313107893308905,50.18600000000001,61.4910121308136,34.12515,0.03299951381869106,0.0,0.0
1062,17.290949236225387,80.122,94.39462177001562,101.09274,3.984522121515609,1.0,0.0
950,16.125806247755918,16.587,49.3415428140254,3.3486512970814104,0.04662644070058417,0.0,0.0
6817,16.071041988197223,10.912,52.42419911112086,25.96215,3.0477683136336906,1.0,0.0
4213,17.672469040537752,26.33,38.09735019083399,22.124955994961,0.01783614687894647,1.0,0.0
2620,15.893307998850783,33.2,54.7884174456203,17.7612567925376,0.0,1.0,0.0
2277,15.301265564685798,52.63800000000001,64.8137948054446,78.85977,1.63028895533247,1.0,0.0
6178,14.015920855889563,8.533999999999999,64.23949078994121,83.16883,0.0,1.0,0.0
86,14.968621448528864,39.473,56.89258502500721,63.19075,0.06657467629490617,0.0,0.0
3606,14.315458230770568,30.924,37.75573063066771,-22.718697220564298,0.0,0.0,0.0
2488,15.722715815093371,28.601,59.84912987390008,35.0572107249987,0.0,0.0,0.0
3052,17.855606955695013,66.80199999999999,87.7986942156335,82.2795,1.137899138114117,1.0,0.0
5122,16.742779284200267,35.586,67.91460663470534,40.5704128891149,0.0,0.0,0.0
3475,14.770391804458322,68.387,64.00765321594929,72.56737415715921,0.0,0.0,0.0
2487,15.664242497819984,28.312,53.63611844662306,11.57435,0.0,0.0,0.0
1844,17.929141225219006,42.81399999999999,68.36814826448871,74.05966,0.011973466908312306,1.0,0.0
288,16.756047196050314,86.947,82.8658718069926,155.71402,3.5319014342122883,1.0,0.0
477,16.099751114131383,94.6,89.5149978770965,82.46804,0.0,1.0,0.0
6362,17.770194697657907,66.874,70.52649433475821,89.80023,0.000126070024346043,0.0,0.0
1300,17.414845292520706,70.516,68.9429397862142,63.34929,0.5600622011335176,1.0,0.0
2125,17.67188999923516,62.607,68.29085944274611,38.937587040028,0.0,1.0,0.0
7004,15.248315105125293,48.541,48.070391127861,38.23122287214571,4.062533459220898,0.0,0.0
2290,18.21535682568845,73.343,88.34935737770249,102.88006,1.3887044540279638,1.0,0.0
5152,16.942020360739345,54.227,67.23357046253719,84.10226999999998,0.0,1.0,0.0
4154,16.410366379406742,23.545,30.074593057298134,-3.6591063915072297,0.0,0.0,0.0
4712,17.761870640213253,23.511,54.21403687804891,-3.4412038918521297,0.0,1.0,0.0
422,18.467367220731834,19.33,61.35530523465189,19.76359,0.0,1.0,0.0
2639,14.671047384665261,25.704,53.2397408207343,-0.8594039204282349,0.0,0.0,0.0
5190,14.988901569972699,2.882,20.41125485230177,3.7177402338689705,0.0,0.0,0.0
5255,16.736914842854993,78.67,54.853198080614256,80.1524943970219,0.08269999541006356,0.0,0.0
4692,14.583115649442231,71.669,55.40125496466876,65.31130999999999,0.3175166070076552,0.0,0.0
6533,14.924420641865288,87.55799999999998,80.83753090103959,73.61883,0.0,1.0,0.0
3172,18.427904589041685,69.516,62.22083240681489,71.7747365478225,0.0,1.0,0.0
1775,15.778290044828868,43.276,71.1942818823773,40.03715,0.0,0.0,0.0
2281,15.278372364253045,52.411,69.0185996565381,79.06264,2.976436414411409,1.0,0.0
1182,16.188531467565724,79.565,75.38869806235991,57.92242,0.0,1.0,0.0
998,16.335650735842272,40.235,60.165237701216896,26.9225,0.0,1.0,0.0
4185,17.117478405845567,22.83,58.255360829763404,3.0930411596610297,0.0,1.0,0.0
4302,16.349064583950213,61.118,65.28175442138843,81.2650064455037,0.0,1.0,0.0
2713,16.165143250123815,65.81,69.0452415455516,88.75938000000002,0.0,1.0,0.0
2992,14.846200830146925,82.95200000000001,63.788128847470894,66.4105782954647,0.0,1.0,0.0
6284,17.931424225556746,63.703,76.81635758362441,79.1225132156607,1.9049176827439032,1.0,0.0
935,15.756775936755774,5.5779999999999985,23.74831607781875,-21.8255178785311,0.0,0.0,0.0
1396,15.20059068219684,62.786,28.84844175220603,55.9667768812642,4.314779820686175,1.0,0.0
4413,14.965427307624257,49.697,59.295600706562794,30.31338,0.0,1.0,0.0
3636,15.353341399152596,75.94,79.98908305002671,77.78901899175808,0.0,0.0,0.0
1292,17.261122800067113,66.691,66.3312585986576,51.76394000000001,0.0,1.0,0.0
6548,15.017510016523554,92.303,83.24934441990709,101.58175,2.8112410079161925,1.0,0.0
4507,17.96758301721036,19.78,57.83739665046972,15.271653169300697,0.0,1.0,0.0
3044,17.85139711518471,66.82600000000001,81.07728163637819,73.06591,0.01123627775146852,1.0,0.0
6039,17.47455906080748,24.845,54.21390134532218,26.962796656595998,2.1557516077490333,1.0,0.0
2394,16.198281117672067,72.47800000000002,91.3103977253912,91.31214,2.9849440523545003,1.0,0.0
2606,15.600391423750253,20.595,61.97961040724101,12.82371,0.0,1.0,0.0
990,16.0948838289562,34.476,52.614511888597896,19.29081,0.0,1.0,0.0
3926,14.990377774331556,53.86600000000001,38.04209008063983,23.15322,3.518770821269429,1.0,0.0
838,15.692043067641412,7.667999999999998,61.6174360828347,2.00311,0.0,1.0,0.0
2743,20.112590289983512,19.562,49.964698219550506,17.1280625619117,0.0,1.0,0.0
2219,14.161159842090838,83.95200000000001,37.98457377541824,68.9949140475385,4.167532874592459,1.0,0.0
1504,15.306164934408407,55.725,84.1391860561541,86.90516,3.700478927835004,1.0,0.0
5822,13.90604389224142,22.166,84.2318251681478,44.7565,2.6564014978680524,1.0,0.0
6124,14.922853952684786,25.778,50.85675254398385,26.44121,0.0,1.0,0.0
865,16.41240041986365,21.537,54.6785088000418,14.29714,1.7440195393630369,1.0,0.0
3605,14.278461248609094,29.998,52.47199831065505,0.6937461553522161,0.0,0.0,0.0
3196,18.635154823762733,77.473,94.6739549638929,97.68114,0.7528910727420322,1.0,0.0
6149,15.605183017568654,36.587,49.59557055070487,34.6110418815982,3.2913696720796577,1.0,0.0
3341,13.864289293496972,89.384,27.18382513915552,57.95434,0.0,1.0,0.0
2906,16.48522968739817,66.839,48.7035705538591,54.45028000000001,0.0,0.0,0.0
7184,14.103004112647698,8.937000000000003,43.90018496951429,81.5793465231617,4.927187181279871,1.0,0.0
6457,17.93165677750175,80.479,87.3703110182394,97.99,4.804855211322015,1.0,0.0
249,16.145368054974607,81.529,64.640241487743,54.5481061276413,0.0,1.0,0.0
3048,17.852786955215052,66.74600000000001,63.66786644916579,77.08298,0.10999324551861424,1.0,0.0
3001,15.44925076292134,90.565,98.166160162811,91.78519,0.5602293199462798,1.0,0.0
2519,13.810313074416948,26.923,40.56999432529111,4.98284,0.0,0.0,0.0
