d3mIndex,log(wdi.pop),log1p(age),postcoldwar,ios.iccpr1,nld.any.1,pitfdem,I(pitfdem * nld.any.1),I(postcoldwar * nld.any.1),as.factor(fiw.cl),log1p(pol.durable),log1p(cou.tries5),nvc.start.1
5232,15.256949375717499,2.5649493574615367,0,0.0,0.0,0,0.0,0.0,5.0,2.6390573296152593,0.6931471805599453,0.0
5685,18.669070900716022,3.828641396489095,0,0.0,0.0,0,0.0,0.0,,3.828641396489095,0.0,0.0
1834,17.665474845000887,3.4011973816621555,0,1.0,0.0,0,0.0,0.0,5.0,3.4339872044851463,0.0,0.0
2507,16.149078487325493,3.9318256327243257,1,1.0,0.0,0,0.0,0.0,5.0,2.6390573296152593,1.0986122886681096,0.0
685,13.736870948820789,2.5649493574615367,0,0.0,1.0,1,1.0,0.0,3.0,2.5649493574615367,0.0,0.0
190,17.04296262153844,5.062595033026967,0,0.0,0.0,1,0.0,0.0,2.0,0.0,1.3862943611198906,0.0
747,18.82379870633451,5.111987788356544,0,0.0,0.0,1,0.0,0.0,3.0,1.791759469228055,0.0,0.0
221,17.46118964459492,5.2417470150596435,1,1.0,1.0,1,1.0,1.0,2.0,3.0910424533583165,0.0,0.0
4029,18.41031276169499,5.17614973257383,1,0.0,0.0,1,0.0,0.0,4.0,0.0,0.0,0.0
6664,16.3602488878225,4.9836066217083355,0,0.0,0.0,1,0.0,0.0,2.0,1.9459101490553128,0.0,0.0
1009,16.73931370702799,3.8501476017100575,1,1.0,1.0,0,0.0,1.0,6.0,2.7080502011022096,0.0,0.0
1787,16.008509441842847,5.049856007249537,0,1.0,1.0,1,1.0,0.0,3.0,1.9459101490553128,0.0,0.0
1412,17.032040874276618,2.9444389791664403,0,1.0,0.0,0,0.0,0.0,6.0,2.5649493574615367,0.0,0.0
2084,15.342814778139482,3.912023005428147,0,0.0,1.0,1,1.0,0.0,,3.1780538303479458,0.0,0.0
6154,18.00935854150666,6.492239835020472,1,0.0,0.0,1,0.0,0.0,4.0,0.6931471805599453,0.6931471805599453,0.0
4088,14.552541122207069,4.356708826689592,0,0.0,0.0,0,0.0,0.0,7.0,4.174387269895637,0.0,1.0
1385,14.980421068587903,3.737669618283368,1,1.0,1.0,0,0.0,1.0,4.0,1.6094379124341005,0.6931471805599453,0.0
3428,14.966894913763035,3.4011973816621555,0,0.0,0.0,0,0.0,0.0,7.0,1.3862943611198906,0.0,0.0
6285,15.797940110082662,3.4011973816621555,0,0.0,1.0,0,0.0,0.0,5.0,3.2958368660043287,0.0,0.0
5579,16.703098555904678,3.951243718581428,0,0.0,0.0,0,0.0,0.0,,3.951243718581428,0.0,0.0
5820,16.58890508045981,3.332204510175204,0,0.0,0.0,0,0.0,0.0,5.0,2.5649493574615367,0.0,0.0
5417,14.475307758842664,0.6931471805599453,0,0.0,0.0,0,0.0,0.0,,0.6931471805599453,0.0,0.0
4964,17.18053840422578,4.875197323201151,1,1.0,0.0,1,0.0,0.0,3.0,2.19722457733622,0.0,0.0
1271,16.87631781810751,5.0238805208462765,0,1.0,0.0,1,0.0,0.0,,2.6390573296152593,0.0,0.0
1021,16.847767606200634,4.624972813284272,0,0.0,0.0,1,0.0,0.0,,4.394449154672439,0.0,0.0
5159,16.771225200910607,4.499809670330264,0,0.0,0.0,0,0.0,0.0,,2.8903717578961645,0.0,0.0
4700,13.84775700738022,5.796057750765373,0,0.0,0.0,0,0.0,0.0,6.0,3.0910424533583165,0.0,0.0
4921,16.28342388566037,4.477336814478207,0,0.0,0.0,1,0.0,0.0,,1.3862943611198906,1.0986122886681096,0.0
6052,15.733264442191029,2.7080502011022096,1,1.0,1.0,0,0.0,1.0,5.0,2.079441541679836,0.0,0.0
3495,14.773412988460302,3.555348061489413,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
2762,20.455058748579148,3.6375861597263857,0,0.0,0.0,1,0.0,0.0,3.0,3.555348061489413,0.0,0.0
1232,20.717132063762765,7.697575346802343,0,0.0,0.0,0,0.0,0.0,,3.49650756146648,0.0,0.0
2016,17.620318462387164,7.644440761556567,0,0.0,0.0,0,0.0,0.0,7.0,2.6390573296152593,0.0,0.0
6688,16.99127017528359,5.135798437050261,1,1.0,1.0,1,1.0,1.0,4.0,3.4339872044851463,0.0,0.0
7092,16.553606885911798,3.8712010109078903,1,1.0,0.0,1,0.0,0.0,4.0,2.8903717578961645,0.0,0.0
4077,14.261612683485485,4.204692619390967,0,0.0,0.0,0,0.0,0.0,7.0,3.9889840465642745,0.0,0.0
2624,15.893307998850783,5.2626901889048865,1,0.0,1.0,1,1.0,1.0,5.0,1.0986122886681096,0.0,0.0
836,15.735786365427337,3.0445224377234235,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.6931471805599453,0.0
1148,15.825514531079786,3.6375861597263857,1,1.0,0.0,0,0.0,0.0,5.0,1.791759469228055,0.6931471805599453,0.0
3740,16.352682596169952,3.5263605246161616,1,1.0,0.0,1,0.0,0.0,4.0,0.6931471805599453,1.3862943611198906,0.0
6522,17.895074303465787,6.1441856341256464,1,0.0,0.0,1,0.0,0.0,2.0,4.804021044733257,0.0,0.0
2617,15.756467459920488,5.225746673713202,0,0.0,1.0,0,0.0,0.0,5.0,0.0,1.6094379124341005,0.0
5504,12.509169054327664,2.079441541679836,0,0.0,0.0,1,0.0,0.0,3.0,2.079441541679836,0.0,0.0
1439,17.805013044189554,3.828641396489095,1,1.0,1.0,0,0.0,1.0,6.0,0.0,1.0986122886681096,0.0
1784,15.934094804947165,5.030437921392434,0,1.0,0.0,1,0.0,0.0,2.0,1.3862943611198906,0.0,0.0
2730,16.133831982854158,5.0369526024136295,1,1.0,0.0,1,0.0,0.0,2.0,2.5649493574615367,0.0,0.0
3849,17.10442794691574,3.9318256327243257,1,0.0,1.0,1,1.0,1.0,4.0,3.610917912644224,0.0,0.0
7204,15.461029644969322,3.8501476017100575,1,0.0,0.0,0,0.0,0.0,4.0,3.8501476017100575,0.0,0.0
182,16.91981993341143,5.010635294096256,0,0.0,0.0,0,0.0,0.0,,2.19722457733622,1.3862943611198906,0.0
382,13.141469683894064,3.0445224377234235,1,0.0,0.0,0,0.0,0.0,5.0,2.8332133440562166,0.0,0.0
2844,17.061870451778304,6.1441856341256464,0,0.0,1.0,0,0.0,0.0,,2.4849066497880004,0.0,0.0
1487,15.243701136420436,5.2094861528414205,1,1.0,0.0,1,0.0,0.0,2.0,4.442651256490317,0.0,0.0
4886,15.006992171183846,5.14166355650266,0,0.0,0.0,0,0.0,0.0,,3.332204510175204,0.0,0.0
3243,14.177731991650985,3.1780538303479458,0,0.0,0.0,0,0.0,0.0,,2.5649493574615367,0.0,0.0
1695,13.37218780729987,2.8332133440562166,1,0.0,0.0,0,0.0,0.0,6.0,2.8332133440562166,0.6931471805599453,0.0
2001,17.250451952226815,7.637234388789473,0,0.0,0.0,0,0.0,0.0,6.0,3.332204510175204,0.0,0.0
4045,15.117090629041744,1.6094379124341005,1,0.0,1.0,1,1.0,1.0,4.0,1.6094379124341005,0.0,0.0
4148,17.08968140162974,3.6635616461296463,1,0.0,0.0,0,0.0,0.0,5.0,3.4011973816621555,0.0,0.0
706,14.360693549506,3.5263605246161616,1,0.0,0.0,1,0.0,0.0,2.0,3.5263605246161616,0.0,0.0
1423,17.33383609422835,3.4011973816621555,0,1.0,0.0,0,0.0,0.0,6.0,3.1780538303479458,0.0,0.0
6490,17.830843478004304,6.073044534100405,0,0.0,1.0,1,1.0,0.0,,4.499809670330264,0.0,0.0
1970,14.242796516822764,0.6931471805599453,1,1.0,0.0,1,0.0,0.0,3.0,0.6931471805599453,0.0,0.0
6335,17.710958533395697,4.143134726391533,0,0.0,0.0,1,0.0,0.0,5.0,1.0986122886681096,0.0,0.0
3145,14.45506126754475,2.302585092994046,0,0.0,1.0,1,1.0,0.0,,2.5649493574615367,0.0,0.0
4676,15.339806617486337,4.605170185988092,1,1.0,1.0,1,1.0,1.0,1.0,4.0943445622220995,0.0,0.0
5729,17.43822443466885,6.192362489474872,0,0.0,0.0,1,0.0,0.0,3.0,1.0986122886681096,0.6931471805599453,0.0
7111,15.085135981340166,3.0910424533583165,1,1.0,0.0,1,0.0,0.0,3.0,3.0910424533583165,0.0,0.0
4302,16.788562567795044,5.420534999272285,1,1.0,1.0,0,0.0,1.0,4.0,1.3862943611198906,0.0,0.0
1774,15.668103725190035,4.962844630259907,0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.6931471805599453,0.0
1476,14.989096729491482,5.147494476813453,1,1.0,0.0,1,0.0,0.0,1.0,4.304065093204168,0.0,0.0
2969,15.078007426538338,4.248495242049359,1,1.0,1.0,1,1.0,1.0,1.0,4.262679877041316,0.0,0.0
3944,14.932429257115016,3.80666248977032,1,0.0,0.0,0,0.0,0.0,5.0,3.7612001156935615,0.6931471805599453,0.0
3875,15.800812559373874,3.218875824868201,0,0.0,1.0,0,0.0,0.0,6.0,3.218875824868201,0.0,0.0
5176,16.932964323485926,4.672828834461906,0,0.0,0.0,0,0.0,0.0,6.0,3.555348061489413,0.0,0.0
1757,16.05017670260943,4.948759890378168,1,1.0,1.0,1,1.0,1.0,2.0,2.302585092994046,0.0,0.0
4074,14.179056542147979,4.158883083359672,0,0.0,0.0,0,0.0,0.0,7.0,3.9318256327243257,0.0,0.0
457,16.029645676046368,4.875197323201151,0,0.0,1.0,1,1.0,0.0,,2.8332133440562166,0.0,0.0
358,15.942771554732651,2.7080502011022096,1,1.0,1.0,0,0.0,1.0,5.0,2.3978952727983707,0.0,0.0
441,16.14054183978815,1.3862943611198906,1,1.0,1.0,1,1.0,1.0,4.0,1.3862943611198906,0.0,0.0
1640,15.417546342117554,6.914730892718563,0,0.0,0.0,1,0.0,0.0,,3.2958368660043287,0.0,0.0
3063,17.85139711518471,4.8283137373023015,0,1.0,0.0,1,0.0,0.0,1.0,3.6375861597263857,0.0,0.0
1058,17.290949236225387,4.934473933130692,1,1.0,1.0,1,1.0,1.0,1.0,4.770684624465665,0.0,0.0
2072,13.620084308544914,3.58351893845611,1,0.0,1.0,1,1.0,1.0,3.0,1.6094379124341005,0.0,0.0
4050,15.107382145418516,2.302585092994046,1,0.0,1.0,1,1.0,1.0,4.0,2.302585092994046,0.0,0.0
929,15.821134123898904,3.1780538303479458,0,0.0,0.0,0,0.0,0.0,7.0,0.0,1.3862943611198906,0.0
2979,15.167793792439847,4.382026634673881,1,1.0,1.0,1,1.0,1.0,1.0,4.394449154672439,0.0,0.0
663,15.137800655205766,2.079441541679836,1,1.0,1.0,0,0.0,1.0,5.0,0.0,0.0,0.0
3645,15.100106578359215,3.5263605246161616,0,0.0,0.0,0,0.0,0.0,6.0,3.5263605246161616,0.0,0.0
5196,16.88701455458484,4.84418708645859,1,1.0,1.0,1,1.0,1.0,2.0,2.079441541679836,0.0,0.0
7053,16.622295371831918,3.0445224377234235,1,1.0,1.0,0,0.0,1.0,5.0,3.0445224377234235,0.0,0.0
482,16.103825109419358,5.049856007249537,0,0.0,0.0,1,0.0,0.0,1.0,3.737669618283368,0.0,0.0
6496,17.84488628425445,6.0867747269123065,0,0.0,0.0,1,0.0,0.0,1.0,4.564348191467836,0.0,0.0
1723,15.352743947074439,4.672828834461906,0,0.0,0.0,0,0.0,0.0,,1.791759469228055,0.0,0.0
6793,16.282050568930952,3.7612001156935615,1,1.0,0.0,1,0.0,0.0,4.0,1.791759469228055,0.0,0.0
1879,15.300388598772955,4.919980925828125,0,0.0,1.0,0,0.0,0.0,4.0,0.0,0.0,0.0
4623,17.48270661724705,2.5649493574615367,0,0.0,0.0,0,0.0,0.0,,2.5649493574615367,0.0,0.0
3831,16.68947421397161,3.49650756146648,0,0.0,1.0,1,1.0,0.0,4.0,2.9444389791664403,0.0,0.0
2816,18.964545167931,3.688879454113936,0,0.0,0.0,0,0.0,0.0,5.0,3.0910424533583165,0.0,1.0
2866,17.79051651275534,6.190315405853148,0,0.0,1.0,0,0.0,0.0,6.0,1.9459101490553128,0.6931471805599453,0.0
5643,17.37884733877834,3.332204510175204,0,0.0,0.0,0,0.0,0.0,5.0,1.3862943611198906,0.0,0.0
1888,15.438646423599675,4.9836066217083355,0,0.0,0.0,1,0.0,0.0,4.0,1.0986122886681096,0.0,0.0
4913,15.645850310955506,5.288267030694535,1,1.0,0.0,1,0.0,0.0,3.0,2.8332133440562166,0.0,0.0
2747,20.112590289983512,3.1354942159291497,0,0.0,0.0,1,0.0,0.0,,2.9957322735539913,0.6931471805599453,0.0
3582,14.192380013186936,4.8283137373023015,0,0.0,0.0,0,0.0,0.0,,4.477336814478207,0.0,0.0
6257,14.085568229062314,3.828641396489095,1,1.0,0.0,1,0.0,0.0,2.0,3.828641396489095,0.0,0.0
6314,17.22642619734809,3.737669618283368,0,0.0,1.0,1,1.0,0.0,,1.3862943611198906,1.3862943611198906,0.0
5426,14.632025152474506,2.3978952727983707,0,0.0,1.0,0,0.0,0.0,5.0,2.3978952727983707,0.0,0.0
6364,15.266583255213824,1.791759469228055,1,0.0,0.0,0,0.0,0.0,7.0,1.791759469228055,0.0,0.0
3555,14.360806011905131,3.3672958299864737,1,0.0,0.0,1,0.0,0.0,4.0,0.6931471805599453,1.0986122886681096,0.0
2618,15.777029116695562,5.231108616854587,0,0.0,1.0,1,1.0,0.0,4.0,0.0,1.6094379124341005,0.0
3496,14.772895247373393,3.58351893845611,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
4395,14.99302644422785,4.382026634673881,0,0.0,1.0,1,1.0,0.0,1.0,4.700480365792417,0.0,0.0
3681,15.051873201904776,2.4849066497880004,1,1.0,1.0,1,1.0,1.0,2.0,2.4849066497880004,0.0,0.0
421,18.53784997349053,3.0910424533583165,1,0.0,0.0,1,0.0,0.0,3.0,0.6931471805599453,0.0,0.0
5893,15.85169928849823,6.091309882077698,0,0.0,0.0,1,0.0,0.0,,3.8712010109078903,0.0,0.0
5635,17.2210645358647,2.9957322735539913,0,0.0,0.0,1,0.0,0.0,,1.6094379124341005,0.0,0.0
3491,14.723940877583216,3.4339872044851463,0,0.0,0.0,1,0.0,0.0,2.0,1.3862943611198906,0.0,0.0
6336,17.73126487338889,4.158883083359672,0,0.0,1.0,1,1.0,0.0,4.0,1.3862943611198906,0.0,0.0
4157,17.202843504317464,3.8712010109078903,1,0.0,0.0,0,0.0,0.0,5.0,3.6635616461296463,0.0,0.0
767,15.878234892539833,4.418840607796597,0,0.0,0.0,0,0.0,0.0,,2.6390573296152593,0.0,0.0
6539,19.117351708685923,5.225746673713202,0,0.0,0.0,1,0.0,0.0,,5.0751738152338275,0.0,0.0
2889,15.827122033979206,3.4011973816621555,0,0.0,0.0,0,0.0,0.0,,3.6375861597263857,1.0986122886681096,0.0
3660,15.443365628571375,3.8918202981106265,1,1.0,0.0,0,0.0,0.0,7.0,3.8918202981106265,0.0,0.0
5830,16.939877441950497,3.6375861597263857,1,0.0,0.0,0,0.0,0.0,7.0,1.6094379124341005,1.0986122886681096,0.0
2859,17.515330965963706,6.175867270105761,0,0.0,0.0,0,0.0,0.0,,0.0,1.0986122886681096,0.0
4553,18.52653702669738,3.610917912644224,1,0.0,0.0,0,0.0,0.0,6.0,2.5649493574615367,0.6931471805599453,0.0
5982,15.808713287785535,6.569481420414296,1,0.0,0.0,1,0.0,0.0,1.0,5.049856007249537,0.0,0.0
6969,18.30855364205479,7.655390644826152,1,0.0,0.0,0,0.0,0.0,6.0,1.9459101490553128,0.0,0.0
3733,16.144189038103324,3.2958368660043287,0,1.0,0.0,0,0.0,0.0,5.0,2.4849066497880004,0.0,0.0
6662,16.290498765557324,4.969813299576002,0,0.0,0.0,1,0.0,0.0,2.0,1.6094379124341005,0.0,0.0
2878,18.00381669406068,6.214608098422191,1,0.0,1.0,0,0.0,1.0,6.0,1.3862943611198906,0.0,0.0
1404,16.8117378089967,2.3978952727983707,0,0.0,0.0,0,0.0,0.0,,1.6094379124341005,0.0,0.0
2896,16.041288577968487,3.610917912644224,0,0.0,0.0,0,0.0,0.0,,3.80666248977032,2.302585092994046,0.0
4303,16.814508144576234,5.424950017481403,1,1.0,0.0,0,0.0,0.0,4.0,1.6094379124341005,0.0,0.0
6320,17.36432391470261,3.8712010109078903,0,0.0,0.0,1,0.0,0.0,,2.302585092994046,0.0,0.0
1496,15.350224924202438,1.0986122886681096,1,0.0,0.0,0,0.0,0.0,4.0,1.0986122886681096,0.0,0.0
857,16.295913749054243,3.737669618283368,1,1.0,1.0,0,0.0,1.0,4.0,0.0,0.0,0.0
4193,16.832946934177514,3.4011973816621555,1,0.0,0.0,1,0.0,0.0,4.0,2.3978952727983707,0.0,0.0
4576,16.45522274454247,3.0910424533583165,0,0.0,0.0,0,0.0,0.0,,3.0910424533583165,0.0,0.0
3351,13.187463615749245,1.791759469228055,0,0.0,1.0,0,0.0,0.0,,1.3862943611198906,0.0,0.0
925,15.808091074987367,2.9957322735539913,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.6931471805599453,0.0
3111,16.09498392061486,3.218875824868201,0,0.0,1.0,0,0.0,0.0,5.0,3.218875824868201,0.6931471805599453,0.0
2184,13.244722593025598,2.19722457733622,0,0.0,1.0,0,0.0,0.0,,2.19722457733622,0.6931471805599453,0.0
1150,15.895314409002149,3.688879454113936,1,1.0,0.0,0,0.0,0.0,5.0,2.079441541679836,0.0,0.0
3684,15.016236496923039,2.7080502011022096,1,1.0,0.0,1,0.0,0.0,1.0,2.7080502011022096,0.0,0.0
7213,13.195608262920196,3.5263605246161616,1,0.0,0.0,1,0.0,0.0,3.0,2.079441541679836,0.0,0.0
4643,15.177266038426435,4.204692619390967,0,0.0,0.0,1,0.0,0.0,,3.2958368660043287,0.0,0.0
1503,15.303006799593135,2.302585092994046,1,1.0,0.0,1,0.0,0.0,3.0,0.0,0.0,0.0
6672,16.61438805727026,5.0369526024136295,0,1.0,0.0,1,0.0,0.0,2.0,2.7080502011022096,0.0,0.0
4063,13.857014240082734,3.970291913552122,0,0.0,0.0,0,0.0,0.0,,3.688879454113936,0.0,0.0
2717,16.165143250123815,4.948759890378168,0,1.0,1.0,0,0.0,0.0,3.0,0.0,0.0,0.0
3545,14.178936264145744,2.9444389791664403,0,0.0,0.0,0,0.0,0.0,5.0,2.7080502011022096,0.0,0.0
5676,17.706283328017076,4.110873864173311,1,1.0,0.0,1,0.0,0.0,2.0,3.0445224377234235,0.0,0.0
6436,17.682807081271445,2.5649493574615367,1,1.0,1.0,1,1.0,1.0,4.0,2.5649493574615367,0.0,0.0
2651,14.889895384176246,4.9126548857360515,0,0.0,0.0,0,0.0,0.0,3.0,3.6375861597263857,0.6931471805599453,0.0
2112,15.44627738330824,4.356708826689592,1,1.0,0.0,1,0.0,0.0,1.0,3.951243718581428,0.0,0.0
5778,16.664307723394572,2.9957322735539913,1,0.0,0.0,1,0.0,0.0,5.0,3.7841896339182615,0.0,0.0
1073,14.43863487248924,2.4849066497880004,0,0.0,0.0,0,0.0,0.0,,2.4849066497880004,0.6931471805599453,0.0
749,18.85633866039747,5.123963979403259,1,0.0,0.0,1,0.0,0.0,3.0,2.079441541679836,0.0,0.0
3321,16.71920560973858,3.0445224377234235,0,0.0,0.0,0,0.0,0.0,5.0,2.7080502011022096,0.6931471805599453,0.0
6239,14.009122306672444,3.332204510175204,0,1.0,0.0,1,0.0,0.0,1.0,3.332204510175204,0.0,0.0
4247,17.75074250027036,4.110873864173311,1,0.0,0.0,0,0.0,0.0,7.0,3.828641396489095,0.0,0.0
5626,17.718719957422646,4.59511985013459,1,1.0,1.0,1,1.0,1.0,2.0,2.7080502011022096,0.0,0.0
4574,16.397379658169054,2.9957322735539913,0,0.0,0.0,0,0.0,0.0,,2.9957322735539913,0.0,0.0
6804,16.069660583734507,2.079441541679836,0,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0
5984,15.8219935627903,6.572282542694008,1,0.0,0.0,1,0.0,0.0,1.0,5.062595033026967,0.0,0.0
6957,15.649090243323572,5.14166355650266,1,1.0,1.0,1,1.0,1.0,3.0,3.332204510175204,0.0,0.0
2974,15.106809939599,4.31748811353631,1,1.0,1.0,1,1.0,1.0,1.0,4.330733340286331,0.0,0.0
7277,17.635271333864807,3.0910424533583165,1,1.0,0.0,1,0.0,0.0,3.0,3.0910424533583165,0.0,1.0
2951,14.942370109570485,3.951243718581428,0,0.0,0.0,1,0.0,0.0,2.0,3.970291913552122,0.0,0.0
6555,19.27860056250019,5.308267697401205,0,0.0,0.0,1,0.0,0.0,1.0,5.170483995038151,0.0,0.0
4360,16.59098137298179,6.073044534100405,1,1.0,1.0,1,1.0,1.0,1.0,4.043051267834549,0.0,0.0
1522,15.962976335488325,4.624972813284272,0,0.0,0.0,0,0.0,0.0,,2.19722457733622,0.0,0.0
687,13.813041512378302,2.7080502011022096,0,0.0,0.0,1,0.0,0.0,3.0,2.7080502011022096,0.0,0.0
3177,14.780475256781035,3.737669618283368,1,1.0,0.0,1,0.0,0.0,3.0,3.80666248977032,0.0,0.0
4640,15.154840661931475,4.158883083359672,0,0.0,1.0,1,1.0,0.0,,3.1780538303479458,0.0,0.0
4798,14.429372077551838,4.31748811353631,0,1.0,1.0,0,0.0,0.0,5.0,2.302585092994046,0.0,0.0
6739,16.593585391438403,2.079441541679836,1,0.0,0.0,0,0.0,0.0,6.0,1.6094379124341005,0.0,0.0
6291,15.93395644323734,3.58351893845611,1,0.0,0.0,0,0.0,0.0,5.0,1.6094379124341005,0.6931471805599453,0.0
6419,17.13935831900307,3.7612001156935615,1,1.0,0.0,0,0.0,0.0,4.0,2.4849066497880004,0.0,0.0
4824,14.991332313698358,4.61512051684126,1,1.0,1.0,1,1.0,1.0,2.0,2.7080502011022096,0.0,0.0
672,15.166488832943408,2.8332133440562166,1,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0
4841,15.143007751455702,2.4849066497880004,0,0.0,1.0,1,1.0,0.0,2.0,2.4849066497880004,0.0,0.0
2575,13.506344685837623,3.4657359027997265,1,1.0,0.0,1,0.0,0.0,2.0,1.791759469228055,0.0,0.0
6724,18.191754253632386,3.2958368660043287,1,0.0,0.0,0,0.0,0.0,6.0,3.8918202981106265,0.0,0.0
1230,20.691780329800448,7.696667081526463,0,0.0,0.0,0,0.0,0.0,6.0,3.4339872044851463,0.0,0.0
3229,18.66576580998193,7.204892510204673,1,0.0,0.0,1,0.0,0.0,2.0,3.9889840465642745,0.0,0.0
5856,13.21791898163507,2.302585092994046,0,0.0,0.0,0,0.0,0.0,4.0,1.6094379124341005,0.0,0.0
6318,17.317948650530756,3.828641396489095,0,0.0,1.0,1,1.0,0.0,,2.079441541679836,0.0,0.0
3179,14.787652560850415,3.7841896339182615,1,1.0,0.0,1,0.0,0.0,3.0,3.8501476017100575,0.0,0.0
2842,17.008994233623405,6.139884552226255,0,0.0,0.0,0,0.0,0.0,,2.302585092994046,0.0,0.0
5804,16.04547603219545,2.4849066497880004,0,0.0,1.0,1,1.0,0.0,,1.0986122886681096,0.6931471805599453,0.0
4120,16.48652090876877,2.3978952727983707,0,0.0,0.0,0,0.0,0.0,,0.6931471805599453,0.0,0.0
3998,17.661042032371984,4.9836066217083355,0,0.0,1.0,0,0.0,0.0,,3.610917912644224,0.0,0.0
4179,16.423221615193214,2.772588722239781,0,0.0,0.0,0,0.0,0.0,6.0,2.772588722239781,0.0,0.0
3263,14.932617429268547,3.7841896339182615,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0
4586,16.657586046371613,3.4657359027997265,0,0.0,0.0,0,0.0,0.0,7.0,3.4657359027997265,0.0,0.0
3067,17.852786955215052,4.859812404361672,0,1.0,0.0,1,0.0,0.0,1.0,3.737669618283368,0.0,0.0
3646,15.134279006800512,3.555348061489413,0,0.0,0.0,0,0.0,0.0,6.0,3.555348061489413,0.0,0.0
3548,14.234381406255276,3.0910424533583165,0,0.0,0.0,0,0.0,0.0,6.0,2.8903717578961645,0.6931471805599453,0.0
5434,14.801737716037593,2.9444389791664403,0,0.0,1.0,0,0.0,0.0,5.0,2.9444389791664403,0.0,0.0
4891,15.153413200524735,5.170483995038151,0,0.0,0.0,0,0.0,0.0,6.0,3.49650756146648,0.0,0.0
1530,16.08077470809816,4.700480365792417,0,0.0,0.0,0,0.0,0.0,6.0,2.8332133440562166,0.0,0.0
1793,16.15352360375752,5.087596335232384,1,1.0,1.0,1,1.0,1.0,3.0,2.5649493574615367,0.0,0.0
853,16.18247622212245,3.6375861597263857,1,0.0,1.0,0,0.0,1.0,4.0,2.8903717578961645,0.0,0.0
4857,15.548981622211626,3.332204510175204,1,0.0,0.0,1,0.0,0.0,3.0,3.332204510175204,0.0,0.0
4477,15.2720956146996,2.302585092994046,0,0.0,1.0,0,0.0,0.0,,2.302585092994046,0.0,0.0
4753,18.265214006834825,3.58351893845611,0,0.0,0.0,0,0.0,0.0,5.0,1.791759469228055,0.0,1.0
5182,16.958000162055463,4.727387818712341,0,0.0,1.0,0,0.0,0.0,7.0,0.0,0.0,0.0
7112,14.813469014917235,4.605170185988092,1,1.0,0.0,1,0.0,0.0,2.0,2.9444389791664403,0.0,0.0
1280,17.086076566449073,5.081404364984463,0,1.0,0.0,1,0.0,0.0,3.0,3.1354942159291497,0.0,0.0
1992,17.009969953100107,7.632885505395132,0,0.0,1.0,0,0.0,0.0,,2.9444389791664403,0.6931471805599453,0.0
6829,17.210841968408964,4.543294782270004,1,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0
618,15.303728184158736,4.997212273764115,0,0.0,0.0,0,0.0,0.0,4.0,0.6931471805599453,1.9459101490553128,0.0
1324,12.905964529355467,2.7080502011022096,0,0.0,1.0,0,0.0,0.0,5.0,2.6390573296152593,0.6931471805599453,0.0
5622,17.666071946393227,4.553876891600541,1,1.0,0.0,1,0.0,0.0,2.0,2.3978952727983707,0.0,0.0
5109,16.165347585039182,6.759255270663693,1,1.0,1.0,1,1.0,1.0,1.0,3.3672958299864737,0.0,0.0
2594,15.288360525559526,5.093750200806762,0,0.0,1.0,0,0.0,0.0,,2.19722457733622,0.0,0.0
615,15.23067246304427,4.976733742420574,0,0.0,0.0,0,0.0,0.0,,2.6390573296152593,1.0986122886681096,0.0
369,12.68698839543619,2.079441541679836,0,0.0,0.0,0,0.0,0.0,4.0,1.3862943611198906,0.0,0.0
3210,18.615358974955694,7.190676034332207,0,0.0,0.0,1,0.0,0.0,1.0,3.555348061489413,0.0,0.0
2794,18.44950632599736,2.8903717578961645,0,0.0,0.0,0,0.0,0.0,,0.0,1.0986122886681096,0.0
3121,16.440096682958995,3.555348061489413,1,0.0,1.0,0,0.0,1.0,5.0,3.555348061489413,0.6931471805599453,0.0
3855,15.486200659958856,1.6094379124341005,0,0.0,0.0,0,0.0,0.0,,1.6094379124341005,0.0,0.0
3405,15.456950886523867,2.7080502011022096,1,1.0,0.0,1,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
879,15.135846189928444,2.7080502011022096,0,0.0,0.0,0,0.0,0.0,6.0,2.3978952727983707,0.6931471805599453,0.0
3008,15.170830114784732,3.49650756146648,0,0.0,1.0,1,1.0,0.0,2.0,3.49650756146648,0.0,1.0
1441,17.86185362993189,3.8712010109078903,1,1.0,0.0,1,0.0,0.0,6.0,0.6931471805599453,1.0986122886681096,0.0
1103,15.124936023702485,3.737669618283368,1,1.0,0.0,1,0.0,0.0,5.0,2.19722457733622,0.6931471805599453,0.0
3438,15.203024425184234,3.688879454113936,0,0.0,1.0,0,0.0,0.0,6.0,2.6390573296152593,0.0,0.0
4639,15.146434640870492,4.143134726391533,0,0.0,0.0,1,0.0,0.0,,3.1354942159291497,0.0,0.0
