d3mIndex,log(wdi.pop),log1p(age),postcoldwar,ios.iccpr1,nld.any.1,pitfdem,I(pitfdem * nld.any.1),I(postcoldwar * nld.any.1),as.factor(fiw.cl),log1p(pol.durable),log1p(cou.tries5),nvc.start.1
1136,15.443143728136599,3.258096538021482,0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.6931471805599453,0.0
1137,15.472354248175586,3.2958368660043287,0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.6931471805599453,0.0
1138,15.503219209061706,3.332204510175204,0,0.0,0.0,0,0.0,0.0,7.0,0.6931471805599453,0.0,0.0
1139,15.535108211329387,3.3672958299864737,0,0.0,0.0,0,0.0,0.0,7.0,1.0986122886681096,0.0,0.0
1140,15.567251702698345,3.4011973816621555,0,0.0,1.0,0,0.0,0.0,6.0,1.3862943611198906,0.6931471805599453,0.0
1141,15.59916628035298,3.4339872044851463,0,0.0,0.0,0,0.0,0.0,6.0,1.6094379124341005,1.0986122886681096,0.0
1142,15.630751825742335,3.4657359027997265,1,0.0,0.0,0,0.0,0.0,6.0,0.0,1.3862943611198906,0.0
1143,15.662221173475235,3.49650756146648,1,0.0,0.0,0,0.0,0.0,6.0,0.0,1.791759469228055,0.0
1144,15.693817532721338,3.5263605246161616,1,0.0,0.0,0,0.0,0.0,5.0,0.6931471805599453,1.9459101490553128,0.0
1145,15.725873466965947,3.555348061489413,1,0.0,0.0,0,0.0,0.0,5.0,1.0986122886681096,1.791759469228055,0.0
1146,15.758609760007179,3.58351893845611,1,1.0,1.0,0,0.0,1.0,5.0,1.3862943611198906,1.6094379124341005,0.0
1147,15.791855824214126,3.610917912644224,1,1.0,1.0,0,0.0,1.0,5.0,1.6094379124341005,1.3862943611198906,0.0
1148,15.825514531079786,3.6375861597263857,1,1.0,0.0,0,0.0,0.0,5.0,1.791759469228055,0.6931471805599453,0.0
1149,15.85988383313854,3.6635616461296463,1,1.0,0.0,0,0.0,0.0,4.0,1.9459101490553128,0.0,0.0
1150,15.895314409002149,3.688879454113936,1,1.0,0.0,0,0.0,0.0,5.0,2.079441541679836,0.0,0.0
1151,15.931904737851177,3.7135720667043084,1,1.0,1.0,0,0.0,1.0,5.0,2.19722457733622,0.0,0.0
1152,15.969702017492313,3.737669618283368,1,1.0,1.0,0,0.0,1.0,5.0,2.302585092994046,0.0,0.0
1153,16.0082767670859,3.7612001156935615,1,1.0,0.0,0,0.0,0.0,5.0,2.3978952727983707,0.0,0.0
1154,16.04673218611969,3.7841896339182615,1,1.0,0.0,0,0.0,0.0,5.0,2.4849066497880004,0.0,0.0
1155,16.08402415380824,3.80666248977032,1,1.0,0.0,0,0.0,0.0,5.0,2.5649493574615367,0.0,0.0
1156,16.119535913282427,3.828641396489095,1,1.0,1.0,0,0.0,1.0,5.0,2.6390573296152593,0.0,0.0
1157,16.153155990979375,3.8501476017100575,1,1.0,0.0,0,0.0,0.0,6.0,2.7080502011022096,0.6931471805599453,0.0
1158,16.185227618704108,3.8712010109078903,1,1.0,0.0,0,0.0,0.0,6.0,2.772588722239781,0.6931471805599453,0.0
1159,16.216186325239015,3.8918202981106265,1,1.0,0.0,0,0.0,0.0,6.0,2.8332133440562166,1.0986122886681096,0.0
1160,16.24660539367762,3.912023005428147,1,1.0,0.0,0,0.0,0.0,6.0,2.8903717578961645,1.0986122886681096,0.0
1161,15.850088877435367,4.962844630259907,0,0.0,1.0,1,1.0,0.0,,1.791759469228055,0.0,0.0
1162,15.875482032043823,4.969813299576002,0,0.0,0.0,1,0.0,0.0,,1.9459101490553128,0.0,0.0
1163,15.900895651693109,4.976733742420574,0,0.0,0.0,1,0.0,0.0,,2.079441541679836,0.0,0.0
1164,15.925966031990528,4.9836066217083355,0,0.0,1.0,1,1.0,0.0,,2.19722457733622,0.0,0.0
1165,15.950273152959412,4.990432586778736,0,0.0,1.0,1,1.0,0.0,,2.302585092994046,0.0,0.0
1166,15.973540404031903,4.997212273764115,0,0.0,0.0,1,0.0,0.0,,2.3978952727983707,0.0,0.0
1167,15.99567453853348,5.003946305945459,0,0.0,0.0,1,0.0,0.0,,2.4849066497880004,0.0,0.0
1168,16.016753273980186,5.010635294096256,0,0.0,0.0,1,0.0,0.0,,2.5649493574615367,0.0,0.0
1169,16.036898502173994,5.017279836814924,0,0.0,1.0,1,1.0,0.0,,2.6390573296152593,0.0,0.0
1170,16.056295244427876,5.0238805208462765,0,0.0,1.0,1,1.0,0.0,,2.7080502011022096,0.0,0.0
1171,16.07507572191535,5.030437921392434,0,0.0,0.0,1,0.0,0.0,,2.772588722239781,0.0,0.0
1172,16.09332661544779,5.0369526024136295,0,0.0,0.0,1,0.0,0.0,,2.8332133440562166,0.0,0.0
1173,16.111026724868427,5.043425116919247,0,0.0,1.0,1,1.0,0.0,2.0,2.8903717578961645,0.0,0.0
1174,16.128085882005564,5.049856007249537,0,0.0,0.0,0,0.0,0.0,5.0,0.0,1.0986122886681096,0.0
1175,16.144375101416234,5.056245805348309,0,0.0,0.0,0,0.0,0.0,5.0,0.6931471805599453,1.0986122886681096,0.0
1176,16.15985467832614,5.062595033026967,0,0.0,0.0,0,0.0,0.0,5.0,1.0986122886681096,1.0986122886681096,0.0
1177,16.174513696348733,5.068904202220232,0,0.0,0.0,0,0.0,0.0,5.0,1.3862943611198906,1.0986122886681096,0.0
1178,16.188531467565724,5.0751738152338275,0,0.0,0.0,0,0.0,0.0,5.0,1.6094379124341005,1.0986122886681096,0.0
1179,16.202284489999467,5.081404364984463,0,0.0,0.0,0,0.0,0.0,5.0,1.791759469228055,0.0,0.0
1180,16.21624543164089,5.087596335232384,0,0.0,0.0,0,0.0,0.0,5.0,1.9459101490553128,0.0,0.0
1181,16.230744104960454,5.093750200806762,0,0.0,0.0,0,0.0,0.0,5.0,2.079441541679836,0.0,0.0
1182,16.245892293793712,5.0998664278242,0,0.0,0.0,0,0.0,0.0,,2.19722457733622,0.0,0.0
1183,16.26161253470897,5.105945473900579,0,0.0,0.0,0,0.0,0.0,5.0,2.302585092994046,0.0,1.0
1184,16.277801216656858,5.111987788356544,0,0.0,0.0,0,0.0,0.0,5.0,2.3978952727983707,0.0,0.0
1185,16.294285698409475,5.1179938124167546,0,0.0,0.0,0,0.0,0.0,5.0,2.4849066497880004,0.0,0.0
1186,16.310941301364846,5.123963979403259,0,0.0,0.0,0,0.0,0.0,5.0,2.5649493574615367,0.0,0.0
1187,16.327684065105235,5.1298987149230735,0,0.0,0.0,0,0.0,0.0,5.0,2.6390573296152593,0.0,0.0
1188,16.344537596584317,5.135798437050261,0,0.0,1.0,0,0.0,0.0,5.0,2.7080502011022096,0.0,0.0
1189,16.3615981453846,5.14166355650266,0,0.0,1.0,0,0.0,0.0,4.0,0.0,0.0,0.0
1190,16.378999773013454,5.147494476813453,0,0.0,0.0,1,0.0,0.0,3.0,0.0,0.0,0.0
1191,16.3967821341461,5.153291594497778,0,0.0,0.0,1,0.0,0.0,2.0,0.6931471805599453,0.0,0.0
1192,16.414971035123305,5.159055299214528,1,0.0,0.0,1,0.0,0.0,2.0,1.0986122886681096,0.0,0.0
1193,16.433379636464192,5.1647859739235145,1,1.0,1.0,1,1.0,1.0,2.0,1.3862943611198906,0.0,0.0
1194,16.451590459436275,5.170483995038151,1,1.0,0.0,1,0.0,0.0,2.0,1.6094379124341005,0.0,0.0
1195,16.469085284101638,5.17614973257383,1,1.0,0.0,1,0.0,0.0,2.0,1.791759469228055,0.0,0.0
1196,16.485519824367508,5.181783550292085,1,1.0,0.0,1,0.0,0.0,2.0,1.9459101490553128,0.0,0.0
1197,16.500791700259757,5.187385805840755,1,1.0,1.0,1,1.0,1.0,2.0,2.079441541679836,0.0,0.0
1198,16.515021604036175,5.1929568508902095,1,1.0,0.0,1,0.0,0.0,2.0,2.19722457733622,0.0,0.0
1199,16.528376411841982,5.198497031265826,1,1.0,1.0,1,1.0,1.0,2.0,2.302585092994046,0.0,0.0
1200,16.541108296538273,5.204006687076795,1,1.0,1.0,1,1.0,1.0,2.0,2.3978952727983707,0.0,0.0
1201,16.55340443982014,5.2094861528414205,1,1.0,1.0,1,1.0,1.0,2.0,2.4849066497880004,0.0,0.0
1202,16.56529683169003,5.214935757608987,1,1.0,0.0,1,0.0,0.0,2.0,2.5649493574615367,0.0,0.0
1203,16.576755304929474,5.220355825078325,1,1.0,0.0,1,0.0,0.0,1.0,2.6390573296152593,0.0,0.0
1204,16.587827868375197,5.225746673713202,1,1.0,0.0,1,0.0,0.0,1.0,2.7080502011022096,0.0,0.0
1205,16.598559443941635,5.231108616854587,1,1.0,1.0,1,1.0,1.0,1.0,2.772588722239781,0.0,0.0
1206,16.608988877808418,5.236441962829949,1,1.0,1.0,1,1.0,1.0,1.0,2.8332133440562166,0.0,0.0
1207,16.619145446644648,5.2417470150596435,1,1.0,0.0,1,0.0,0.0,1.0,2.8903717578961645,0.0,0.0
1208,16.62905478581131,5.247024072160486,1,1.0,0.0,1,0.0,0.0,1.0,2.9444389791664403,0.0,0.0
1209,16.63874391425697,5.25227342804663,1,1.0,1.0,1,1.0,1.0,1.0,2.9957322735539913,0.0,0.0
1210,16.648237254214887,5.2574953720277815,1,1.0,1.0,1,1.0,1.0,1.0,3.0445224377234235,0.0,0.0
1211,20.318405545899527,7.687997166393017,0,0.0,0.0,0,0.0,0.0,,2.4849066497880004,0.0,0.0
1212,20.308250268026395,7.688455356549944,0,0.0,0.0,0,0.0,0.0,,2.5649493574615367,0.0,0.0
1213,20.316454823513887,7.688913336864796,0,0.0,0.0,0,0.0,0.0,,2.6390573296152593,0.0,0.0
1214,20.3410312975534,7.68937110752969,0,0.0,0.0,0,0.0,0.0,,2.7080502011022096,0.0,0.0
1215,20.364238127424077,7.6898286687364825,0,0.0,0.0,0,0.0,0.0,,2.772588722239781,0.0,0.0
1216,20.38805180844928,7.690286020676768,0,0.0,0.0,0,0.0,0.0,,2.8332133440562166,0.0,0.0
1217,20.415925126831446,7.690743163541873,0,0.0,0.0,0,0.0,0.0,,2.8903717578961645,0.0,0.0
1218,20.441632103028837,7.691200097522862,0,0.0,0.0,0,0.0,0.0,,2.9444389791664403,0.0,0.0
1219,20.46774112929368,7.691656822810548,0,0.0,0.0,0,0.0,0.0,,2.9957322735539913,0.0,0.0
1220,20.49514115035064,7.6921133395954655,0,0.0,0.0,0,0.0,0.0,,3.0445224377234235,0.0,0.0
1221,20.522757906015173,7.692569648067906,0,0.0,0.0,0,0.0,0.0,,3.0910424533583165,0.0,0.0
1222,20.55022706151136,7.693025748417888,0,0.0,0.0,0,0.0,0.0,,3.1354942159291497,0.0,0.0
1223,20.574800630806585,7.6934816408351745,0,0.0,0.0,0,0.0,0.0,7.0,3.1780538303479458,0.0,0.0
1224,20.597634584446226,7.693937325509273,0,0.0,0.0,0,0.0,0.0,7.0,3.218875824868201,0.0,0.0
1225,20.618294134579788,7.69439280262942,0,0.0,0.0,0,0.0,0.0,7.0,3.258096538021482,0.0,0.0
1226,20.635958052396038,7.69484807238461,0,0.0,0.0,0,0.0,0.0,7.0,3.2958368660043287,0.0,1.0
1227,20.651431432124802,7.6953031349635665,0,0.0,0.0,0,0.0,0.0,7.0,3.332204510175204,0.0,0.0
1228,20.665059226881876,7.695757990554762,0,0.0,0.0,0,0.0,0.0,6.0,3.3672958299864737,0.0,0.0
1229,20.67844105026528,7.696212639346408,0,0.0,0.0,0,0.0,0.0,6.0,3.4011973816621555,0.0,0.0
1230,20.691780329800448,7.696667081526463,0,0.0,0.0,0,0.0,0.0,6.0,3.4339872044851463,0.0,0.0
1231,20.704322540319847,7.697121317282625,0,0.0,0.0,0,0.0,0.0,6.0,3.4657359027997265,0.0,0.0
1232,20.717132063762765,7.697575346802343,0,0.0,0.0,0,0.0,0.0,,3.49650756146648,0.0,0.0
1233,20.73185881136443,7.698029170272805,0,0.0,0.0,0,0.0,0.0,6.0,3.5263605246161616,0.0,0.0
1234,20.746308308314518,7.698482787880946,0,0.0,0.0,0,0.0,0.0,6.0,3.555348061489413,0.0,0.0
1235,20.759428995925898,7.698936199813447,0,0.0,0.0,0,0.0,0.0,6.0,3.58351893845611,0.0,0.0
1236,20.77304598710844,7.699389406256738,0,0.0,0.0,0,0.0,0.0,6.0,3.610917912644224,0.0,0.0
1237,20.787919976399923,7.699842407396987,0,0.0,0.0,0,0.0,0.0,6.0,3.6375861597263857,0.0,1.0
1238,20.803956027265503,7.700295203420117,0,0.0,0.0,0,0.0,0.0,6.0,3.6635616461296463,0.0,0.0
1239,20.820056738123373,7.7007477945117975,0,0.0,0.0,0,0.0,0.0,6.0,3.688879454113936,0.0,1.0
1240,20.83538843808336,7.701200180857446,0,0.0,0.0,0,0.0,0.0,7.0,3.7135720667043084,0.0,0.0
1241,20.850061470192152,7.701652362642227,0,0.0,0.0,0,0.0,0.0,7.0,3.737669618283368,0.0,0.0
1242,20.863705810276187,7.70210434005105,1,0.0,0.0,0,0.0,0.0,7.0,3.7612001156935615,0.0,0.0
1243,20.87596117255955,7.7025561132685825,1,0.0,0.0,0,0.0,0.0,7.0,3.7841896339182615,0.0,0.0
1244,20.887457366867896,7.703007682479236,1,0.0,0.0,0,0.0,0.0,7.0,3.80666248977032,0.0,0.0
1245,20.898759973189453,7.703459047867176,1,0.0,0.0,0,0.0,0.0,7.0,3.828641396489095,0.0,0.0
1246,20.909625064698353,7.703910209616311,1,0.0,0.0,0,0.0,0.0,7.0,3.8501476017100575,0.0,0.0
1247,20.920106479839564,7.704361167910313,1,0.0,0.0,0,0.0,0.0,7.0,3.8712010109078903,0.0,0.0
1248,20.930340980081557,7.704811922932594,1,0.0,0.0,0,0.0,0.0,7.0,3.8918202981106265,0.0,0.0
1249,20.93993648414454,7.705262474866324,1,0.0,0.0,0,0.0,0.0,6.0,3.912023005428147,0.0,0.0
1250,20.94859499807447,7.7057128238944275,1,0.0,0.0,0,0.0,0.0,6.0,3.9318256327243257,0.0,0.0
1251,20.95647456400401,7.706162970199576,1,0.0,0.0,0,0.0,0.0,6.0,3.951243718581428,0.0,0.0
1252,20.963738370382394,7.7066129139641975,1,0.0,0.0,0,0.0,0.0,6.0,3.970291913552122,0.0,0.0
1253,20.970438366059984,7.707062655370473,1,0.0,0.0,0,0.0,0.0,6.0,3.9889840465642745,0.0,0.0
1254,20.97666697542132,7.7075121946003415,1,0.0,0.0,0,0.0,0.0,6.0,4.007333185232471,0.0,0.0
1255,20.982606303572442,7.70796153183549,1,0.0,0.0,0,0.0,0.0,6.0,4.02535169073515,0.0,0.0
1256,20.988487553468012,7.708410667257367,1,0.0,0.0,0,0.0,0.0,6.0,4.043051267834549,0.0,0.0
1257,20.994071297141737,7.708859601047175,1,0.0,0.0,0,0.0,0.0,6.0,4.060443010546419,0.0,0.0
1258,20.999294015805663,7.709308333385869,1,0.0,0.0,0,0.0,0.0,6.0,4.07753744390572,0.0,0.0
1259,21.004417885122038,7.709756864454165,1,0.0,0.0,0,0.0,0.0,6.0,4.0943445622220995,0.0,0.0
1260,21.009391699130887,7.710205194432532,1,0.0,0.0,0,0.0,0.0,6.0,4.110873864173311,0.0,0.0
1261,16.588498887850285,4.955827057601262,0,0.0,0.0,1,0.0,0.0,,1.3862943611198906,0.0,0.0
1262,16.61820380729711,4.962844630259907,0,0.0,1.0,1,1.0,0.0,,1.6094379124341005,0.0,0.0
1263,16.647918106866523,4.969813299576002,0,0.0,0.0,1,0.0,0.0,,1.791759469228055,0.0,0.0
1264,16.67758068748901,4.976733742420574,0,0.0,1.0,1,1.0,0.0,,1.9459101490553128,0.0,0.0
1265,16.70712792865151,4.9836066217083355,0,0.0,0.0,1,0.0,0.0,,2.079441541679836,0.0,0.0
1266,16.736478120681973,4.990432586778736,0,0.0,1.0,1,1.0,0.0,,2.19722457733622,0.0,0.0
1267,16.765667840635356,4.997212273764115,0,0.0,0.0,1,0.0,0.0,,2.302585092994046,0.0,0.0
1268,16.794596954439108,5.003946305945459,0,0.0,1.0,1,1.0,0.0,,2.3978952727983707,0.0,0.0
1269,16.822921667645097,5.010635294096256,0,0.0,0.0,1,0.0,0.0,,2.4849066497880004,0.0,0.0
1270,16.850236114965213,5.017279836814924,0,1.0,1.0,1,1.0,0.0,,2.5649493574615367,0.0,0.0
1271,16.87631781810751,5.0238805208462765,0,1.0,0.0,1,0.0,0.0,,2.6390573296152593,0.0,0.0
1272,16.901091990692542,5.030437921392434,0,1.0,0.0,1,0.0,0.0,,2.7080502011022096,0.0,0.0
1273,16.924762971710898,5.0369526024136295,0,1.0,0.0,1,0.0,0.0,2.0,2.772588722239781,0.0,0.0
1274,16.947727889026794,5.043425116919247,0,1.0,1.0,1,1.0,0.0,2.0,2.8332133440562166,0.0,0.0
1275,16.97049631273841,5.049856007249537,0,1.0,0.0,1,0.0,0.0,2.0,2.8903717578961645,0.0,0.0
1276,16.993408084430737,5.056245805348309,0,1.0,0.0,1,0.0,0.0,3.0,2.9444389791664403,0.0,0.0
1277,17.016533850464583,5.062595033026967,0,1.0,0.0,1,0.0,0.0,3.0,2.9957322735539913,0.0,0.0
1278,17.039757532348595,5.068904202220232,0,1.0,1.0,1,1.0,0.0,3.0,3.0445224377234235,0.0,0.0
1279,17.06298690082358,5.0751738152338275,0,1.0,0.0,1,0.0,0.0,3.0,3.0910424533583165,0.0,0.0
1280,17.086076566449073,5.081404364984463,0,1.0,0.0,1,0.0,0.0,3.0,3.1354942159291497,0.0,0.0
1281,17.108921929277564,5.087596335232384,0,1.0,0.0,1,0.0,0.0,3.0,3.1780538303479458,0.0,0.0
1282,17.131519336737902,5.093750200806762,0,1.0,1.0,1,1.0,0.0,,3.218875824868201,0.0,0.0
1283,17.15389212932564,5.0998664278242,0,1.0,0.0,1,0.0,0.0,3.0,3.258096538021482,0.0,0.0
1284,17.175999688637134,5.105945473900579,0,1.0,0.0,1,0.0,0.0,3.0,3.2958368660043287,0.0,0.0
1285,17.197797933825118,5.111987788356544,0,1.0,0.0,1,0.0,0.0,3.0,3.332204510175204,0.0,0.0
1286,17.219255525106398,5.1179938124167546,0,1.0,1.0,1,1.0,0.0,3.0,3.3672958299864737,0.0,0.0
1287,17.240363494332914,5.123963979403259,0,1.0,0.0,1,0.0,0.0,3.0,3.4011973816621555,0.0,0.0
1288,17.261122800067113,5.1298987149230735,0,1.0,0.0,1,0.0,0.0,3.0,3.4339872044851463,0.0,0.0
1289,17.281528421009472,5.135798437050261,0,1.0,0.0,1,0.0,0.0,3.0,3.4657359027997265,0.0,0.0
1290,17.301578727188378,5.14166355650266,0,1.0,1.0,1,1.0,0.0,4.0,3.49650756146648,0.0,0.0
1291,17.321276371668837,5.147494476813453,0,1.0,1.0,1,1.0,0.0,4.0,3.5263605246161616,0.0,0.0
1292,17.340613998663784,5.153291594497778,1,1.0,0.0,1,0.0,0.0,4.0,3.555348061489413,0.0,0.0
1293,17.35960036821686,5.159055299214528,1,1.0,0.0,1,0.0,0.0,4.0,3.58351893845611,0.0,0.0
1294,17.37827266735179,5.1647859739235145,1,1.0,1.0,1,1.0,1.0,4.0,3.610917912644224,0.0,0.0
1295,17.396677677505455,5.170483995038151,1,1.0,0.0,1,0.0,0.0,4.0,3.6375861597263857,0.0,0.0
1296,17.414845292520706,5.17614973257383,1,1.0,0.0,1,0.0,0.0,4.0,3.6635616461296463,0.0,0.0
1297,17.432789923323618,5.181783550292085,1,1.0,0.0,1,0.0,0.0,4.0,3.688879454113936,0.0,0.0
1298,17.4504975005453,5.187385805840755,1,1.0,1.0,1,1.0,1.0,4.0,3.7135720667043084,0.0,0.0
1299,17.46793492704746,5.1929568508902095,1,1.0,0.0,1,0.0,0.0,4.0,3.737669618283368,0.0,0.0
1300,17.485057206898333,5.198497031265826,1,1.0,0.0,1,0.0,0.0,4.0,3.7612001156935615,0.0,0.0
1301,17.501836354267805,5.204006687076795,1,1.0,0.0,1,0.0,0.0,4.0,3.7841896339182615,0.0,0.0
1302,17.5182595833583,5.2094861528414205,1,1.0,1.0,1,1.0,1.0,4.0,3.80666248977032,0.0,0.0
1303,17.53434446419536,5.214935757608987,1,1.0,0.0,1,0.0,0.0,4.0,3.828641396489095,0.0,0.0
1304,17.55012912174903,5.220355825078325,1,1.0,0.0,1,0.0,0.0,4.0,3.8501476017100575,0.0,0.0
1305,17.565664375707883,5.225746673713202,1,1.0,0.0,1,0.0,0.0,4.0,3.8712010109078903,0.0,0.0
1306,17.580981216314584,5.231108616854587,1,1.0,1.0,1,1.0,1.0,3.0,3.8918202981106265,0.0,0.0
1307,17.59608845011576,5.236441962829949,1,1.0,0.0,1,0.0,0.0,3.0,3.912023005428147,0.0,0.0
1308,17.610963566706683,5.2417470150596435,1,1.0,0.0,1,0.0,0.0,3.0,3.9318256327243257,0.0,0.0
1309,17.625568100238414,5.247024072160486,1,1.0,0.0,1,0.0,0.0,4.0,3.951243718581428,0.0,0.0
1310,17.639850564551683,5.25227342804663,1,1.0,1.0,1,1.0,1.0,4.0,3.970291913552122,0.0,0.0
1311,12.505851258929189,0.6931471805599453,0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.6931471805599453,0.0
1312,12.543430204423661,1.0986122886681096,0,0.0,1.0,0,0.0,0.0,4.0,0.6931471805599453,1.0986122886681096,0.0
1313,12.582435014051075,1.3862943611198906,0,0.0,0.0,0,0.0,0.0,4.0,1.0986122886681096,1.3862943611198906,0.0
1314,12.620424813148198,1.6094379124341005,0,0.0,0.0,0,0.0,0.0,5.0,1.3862943611198906,1.3862943611198906,0.0
1315,12.655867189887033,1.791759469228055,0,0.0,0.0,0,0.0,0.0,5.0,1.6094379124341005,1.0986122886681096,0.0
1316,12.688492621915907,1.9459101490553128,0,0.0,1.0,0,0.0,0.0,,1.791759469228055,1.0986122886681096,0.0
1317,12.718890283916958,2.079441541679836,0,0.0,0.0,0,0.0,0.0,5.0,1.9459101490553128,0.6931471805599453,0.0
1318,12.747547738679929,2.19722457733622,0,0.0,1.0,0,0.0,0.0,4.0,2.079441541679836,0.0,0.0
1319,12.775200195742956,2.302585092994046,0,0.0,0.0,0,0.0,0.0,5.0,2.19722457733622,0.0,0.0
1320,12.802345423527012,2.3978952727983707,0,0.0,0.0,0,0.0,0.0,6.0,2.302585092994046,0.0,0.0
1321,12.829052157656529,2.4849066497880004,0,0.0,1.0,0,0.0,0.0,6.0,2.3978952727983707,0.0,0.0
1322,12.855192178115427,2.5649493574615367,0,0.0,0.0,0,0.0,0.0,6.0,2.4849066497880004,0.6931471805599453,0.0
1323,12.88081397285072,2.6390573296152593,0,0.0,0.0,0,0.0,0.0,6.0,2.5649493574615367,0.6931471805599453,0.0
1324,12.905964529355467,2.7080502011022096,0,0.0,1.0,0,0.0,0.0,5.0,2.6390573296152593,0.6931471805599453,0.0
1325,12.930694268049864,2.772588722239781,0,0.0,0.0,1,0.0,0.0,5.0,0.0,0.6931471805599453,0.0
1326,12.955054169290852,2.8332133440562166,1,0.0,1.0,1,1.0,1.0,3.0,0.6931471805599453,1.0986122886681096,0.0
1327,12.97915329702831,2.8903717578961645,1,0.0,1.0,1,1.0,1.0,2.0,1.0986122886681096,1.0986122886681096,0.0
1328,13.003174353809968,2.9444389791664403,1,0.0,0.0,1,0.0,0.0,4.0,1.3862943611198906,1.0986122886681096,0.0
1329,13.027316163021569,2.9957322735539913,1,0.0,0.0,1,0.0,0.0,4.0,1.6094379124341005,1.0986122886681096,0.0
1330,13.05171556583058,3.0445224377234235,1,0.0,1.0,0,0.0,1.0,4.0,0.0,1.3862943611198906,0.0
1331,13.076419957410975,3.0910424533583165,1,0.0,0.0,1,0.0,0.0,4.0,0.0,1.0986122886681096,0.0
1332,13.101399155718534,3.1354942159291497,1,0.0,0.0,1,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
1333,13.126610346251653,3.1780538303479458,1,0.0,0.0,1,0.0,0.0,4.0,0.6931471805599453,0.6931471805599453,0.0
1334,13.151976547099974,3.218875824868201,1,0.0,0.0,0,0.0,0.0,4.0,0.0,1.0986122886681096,0.0
1335,13.177442297261276,3.258096538021482,1,0.0,0.0,0,0.0,0.0,4.0,0.0,1.0986122886681096,0.0
1336,13.20297699899857,3.2958368660043287,1,0.0,1.0,0,0.0,1.0,4.0,0.0,1.0986122886681096,0.0
1337,13.228573931676946,3.332204510175204,1,0.0,0.0,0,0.0,0.0,4.0,0.0,1.0986122886681096,0.0
1338,13.254252672524427,3.3672958299864737,1,0.0,1.0,0,0.0,1.0,4.0,0.0,1.0986122886681096,0.0
1339,13.280031862492828,3.4011973816621555,1,0.0,0.0,0,0.0,0.0,4.0,0.0,0.6931471805599453,0.0
1340,13.305905855237436,3.4339872044851463,1,0.0,1.0,0,0.0,1.0,4.0,0.0,0.0,0.0
1341,13.331855774257676,3.4657359027997265,1,0.0,0.0,1,0.0,0.0,4.0,0.0,0.0,0.0
1342,13.357808552520554,3.49650756146648,1,0.0,0.0,1,0.0,0.0,4.0,0.6931471805599453,0.0,0.0
1343,13.383636277319347,3.5263605246161616,1,0.0,1.0,1,1.0,1.0,4.0,1.0986122886681096,0.0,0.0
1344,13.409190584562873,3.555348061489413,1,0.0,1.0,1,1.0,1.0,4.0,1.3862943611198906,0.0,0.0
1345,13.854690885686688,0.6931471805599453,0,0.0,0.0,1,0.0,0.0,,0.6931471805599453,0.0,0.0
1346,13.880913392974973,1.0986122886681096,0,0.0,1.0,1,1.0,0.0,,1.0986122886681096,0.0,0.0
1347,13.907604662647696,1.3862943611198906,0,0.0,0.0,0,0.0,0.0,,0.0,0.6931471805599453,0.0
1348,13.93469083924042,1.6094379124341005,0,0.0,0.0,0,0.0,0.0,,0.6931471805599453,0.6931471805599453,0.0
1349,13.96212289575323,1.791759469228055,0,0.0,0.0,0,0.0,0.0,,1.0986122886681096,0.6931471805599453,0.0
1350,13.989820104148052,1.9459101490553128,0,0.0,0.0,0,0.0,0.0,,1.3862943611198906,0.6931471805599453,0.0
1351,14.017787508162849,2.079441541679836,0,0.0,0.0,0,0.0,0.0,,1.6094379124341005,0.6931471805599453,0.0
1352,14.046141210852015,2.19722457733622,0,0.0,0.0,0,0.0,0.0,,1.791759469228055,1.6094379124341005,0.0
1353,14.075029239135626,2.302585092994046,0,0.0,0.0,0,0.0,0.0,,1.9459101490553128,1.791759469228055,0.0
1354,14.104509263274483,2.3978952727983707,0,0.0,0.0,0,0.0,0.0,,2.079441541679836,1.9459101490553128,0.0
1355,14.134601177135641,2.4849066497880004,0,0.0,0.0,0,0.0,0.0,,2.19722457733622,1.9459101490553128,0.0
1356,14.165150010773964,2.5649493574615367,0,0.0,1.0,0,0.0,0.0,7.0,2.302585092994046,2.079441541679836,0.0
1357,14.195840405527914,2.6390573296152593,0,0.0,0.0,0,0.0,0.0,6.0,2.3978952727983707,1.3862943611198906,0.0
1358,14.226294827550037,2.7080502011022096,0,0.0,0.0,0,0.0,0.0,6.0,2.4849066497880004,1.0986122886681096,0.0
1359,14.256280388399126,2.772588722239781,0,0.0,0.0,0,0.0,0.0,6.0,2.5649493574615367,0.6931471805599453,0.0
1360,14.285698545215027,2.8332133440562166,0,0.0,0.0,0,0.0,0.0,6.0,2.6390573296152593,0.6931471805599453,0.0
1361,14.314660282940713,2.8903717578961645,0,0.0,0.0,0,0.0,0.0,6.0,2.7080502011022096,0.6931471805599453,0.0
1362,14.343398587458044,2.9444389791664403,0,0.0,1.0,0,0.0,0.0,7.0,2.772588722239781,0.6931471805599453,0.0
1363,14.372220413479226,2.9957322735539913,0,0.0,0.0,0,0.0,0.0,7.0,2.8332133440562166,0.6931471805599453,0.0
1364,14.401301900200131,3.0445224377234235,0,0.0,0.0,0,0.0,0.0,6.0,2.8903717578961645,0.6931471805599453,0.0
1365,14.430679980706806,3.0910424533583165,0,0.0,0.0,0,0.0,0.0,,2.9444389791664403,0.6931471805599453,0.0
