nvc.start.1,d3mIndex
0,6869
0,926
0,2181
0,7120
0,4698
0,6127
0,1592
1,6987
0,6957
0,4253
0,2005
0,1959
0,6064
0,4025
0,3506
0,3897
0,1648
0,5266
0,4440
0,3377
0,6514
1,4538
0,6259
0,2205
0,5793
0,6515
0,505
0,2245
0,4114
0,3813
0,6422
0,3500
0,3446
0,4742
0,3569
0,772
0,4143
0,6106
0,4022
0,2856
0,1929
0,267
0,5798
0,3247
0,2674
0,6468
0,5110
0,1773
1,5639
0,2945
0,1743
0,1637
0,7109
0,1211
1,1252
1,1010
0,5463
0,1627
0,2461
0,3857
0,3072
0,2302
0,3005
0,2675
0,3967
1,1260
0,2348
0,1885
0,128
1,6947
0,3938
0,1054
0,5369
0,110
1,1257
1,2833
0,1541
0,5907
0,2699
0,6725
0,7106
0,4544
0,2970
0,3703
1,1301
0,3334
0,1685
0,6009
0,3459
0,5253
0,1016
1,1263
0,4893
0,2506
0,3575
0,5388
0,5335
0,6929
0,1394
0,1030
1,1857
0,1512
0,4450
0,5807
0,1543
0,3801
0,876
0,2597
0,2297
0,6726
0,4081
0,884
0,490
0,5353
0,6622
0,339
0,822
0,492
0,665
0,6709
0,6776
0,327
0,6262
0,139
0,5411
0,2622
0,3666
0,250
0,4438
1,2821
0,3720
0,3546
0,4020
0,2390
0,4888
0,4007
0,1000
0,2628
1,4537
0,2837
0,6573
0,3360
0,2583
0,6010
0,5012
0,6384
0,43
0,7121
0,6482
0,2128
0,270
0,4366
0,6735
0,511
0,4571
0,4628
0,1323
1,4989
0,2871
0,5414
0,4363
0,6380
0,4329
0,1286
0,4093
0,7084
0,5804
0,4383
0,3139
0,4829
0,2950
0,512
0,810
0,6643
0,5765
0,5866
0,1679
0,815
0,4924
0,3309
0,3625
0,7045
0,6642
0,279
0,5453
0,2298
0,2403
0,5712
0,6014
0,3901
0,3809
0,6345
1,3827
0,6997
0,2912
0,4835
0,5334
0,3274
0,4158
0,6296
0,171
0,6301
1,4293
0,7065
0,6694
0,3866
0,309
0,1827
0,6965
0,6674
0,6215
0,1981
0,4914
0,6576
0,1779
0,111
0,1539
0,5911
0,1758
0,5602
0,1538
0,5261
1,4988
0,970
0,6383
0,1188
0,5230
0,5836
0,7009
0,2441
0,4173
0,3504
0,262
0,198
0,2288
0,721
0,2220
0,3923
0,3876
0,6502
0,6099
0,6823
0,3882
0,2018
0,4468
0,6264
1,431
0,6503
0,3084
0,3258
0,1617
0,4352
0,106
0,5516
1,1226
0,1039
0,2522
1,6358
0,2413
0,3574
0,513
0,1725
0,6309
0,6003
0,1822
1,6784
0,4729
0,2677
0,3704
0,6150
0,1964
0,1339
0,6669
0,301
0,6690
0,2642
0,310
1,2783
0,1322
0,3708
1,6881
0,7195
0,6566
0,7101
0,6392
0,1588
0,5192
0,5000
0,4738
0,6568
0,3644
0,6306
0,6053
0,6780
0,2430
0,6285
0,4689
0,915
0,4356
0,3878
0,2320
1,6288
0,4090
0,7156
1,7043
0,1966
0,75
0,6985
0,1401
0,6966
0,5427
0,2416
1,2801
0,3532
0,4810
1,7042
0,4682
0,4042
1,6652
0,5398
0,3249
0,5912
0,2408
0,3211
0,2668
0,6416
0,986
0,2082
0,5686
0,2424
0,101
0,6582
0,1486
0,594
0,6577
0,5042
0,1901
1,1258
0,679
0,2158
0,4602
0,5871
0,1205
0,2109
0,1175
0,6916
1,4131
0,6821
0,6466
0,5741
0,948
0,4243
0,2968
0,4044
0,2073
0,6055
0,5879
0,5241
0,1312
0,312
0,3339
0,5891
0,2410
0,4593
0,5288
0,5828
0,1565
0,4159
0,3218
0,3409
0,4248
0,6277
0,1611
0,5555
0,1381
0,407
0,4151
0,5070
0,1677
0,5083
0,5163
0,7056
0,6404
0,1335
0,255
0,3794
0,5375
0,2919
0,2941
0,6070
0,1801
0,5934
0,5011
0,6963
0,6028
0,3881
0,3919
0,335
0,551
0,3333
0,6524
0,3911
0,1716
0,7162
0,5810
0,4814
0,3899
1,1249
0,5695
0,4236
0,1880
0,1097
0,5125
0,2918
0,6940
0,4679
0,1841
0,91
0,5026
0,907
0,5603
0,1628
0,102
0,1866
0,1193
0,1884
0,4926
0,1416
0,7134
0,2326
0,2144
0,2233
0,2704
0,208
0,5289
0,4820
0,6530
0,1007
0,19
0,3198
0,1316
0,54
0,3577
0,2295
1,5184
0,4491
0,6855
0,4211
0,2313
0,1537
0,155
0,3185
0,750
0,5587
0,5222
0,2130
0,2170
0,6357
0,484
0,2037
0,2662
0,1350
0,2482
0,6874
0,1345
0,5748
0,2737
0,1146
0,193
0,6835
1,4134
0,6769
0,640
0,6898
0,5901
0,2698
0,1076
0,3869
0,4079
0,6113
0,6710
0,3880
0,4435
0,2363
1,4983
0,6964
0,293
0,1676
1,2765
0,6636
0,7225
0,2238
0,5074
0,5870
0,184
0,3423
0,1664
0,1661
0,1154
0,3767
0,6175
0,4907
0,2582
0,4575
1,1227
0,974
0,5391
0,4822
0,3588
0,5517
0,6366
0,3406
0,5824
0,3982
0,6959
0,5043
0,5104
0,6750
1,1228
0,1968
1,434
0,5881
0,2136
0,2113
0,3792
1,7113
0,2914
0,2316
0,4657
0,2099
0,205
0,1682
0,6490
0,5965
0,6303
0,2395
0,2656
0,3193
1,4754
0,6886
0,2291
0,5590
0,89
0,644
0,4856
0,5146
0,2225
0,823
0,5330
0,6978
0,6033
0,6346
0,707
0,4239
0,785
0,2050
0,2680
0,6400
0,2156
0,2862
0,178
0,6129
0,4267
0,412
0,5626
1,416
0,3415
0,5876
0,5390
0,5536
0,6799
0,3248
0,4460
0,3401
0,2398
0,6586
0,740
0,73
1,6464
0,5361
0,2208
0,2360
0,1988
0,5977
0,6304
0,1492
0,2202
0,3963
0,5312
0,6445
1,6655
0,2978
0,3159
0,2356
0,3049
0,631
0,2191
0,7015
0,6169
0,1080
0,5501
0,4728
0,5552
0,2035
0,1166
0,6606
0,3003
0,3627
0,1802
0,3670
0,4274
0,4594
0,4023
0,4580
0,4124
0,2246
0,3613
0,81
0,4277
0,877
0,5262
0,1340
0,7167
0,3387
1,6755
0,759
0,2218
0,1356
0,3721
0,6692
0,3094
0,1598
0,5088
0,2093
0,2515
0,3178
0,5892
0,6224
0,6885
0,1466
0,319
0,4280
0,6019
0,6775
0,5873
0,6111
0,2028
0,4935
0,3983
0,4471
0,2792
0,4635
0,5250
0,801
0,5231
0,3470
0,4306
0,2512
0,4161
0,4959
0,374
0,5942
0,7141
0,5228
0,3527
0,1026
0,4437
0,4971
0,1506
0,3168
0,6145
0,372
1,4985
0,6385
0,4208
0,5961
0,6239
0,1325
0,3859
0,1579
0,4192
0,5853
0,3250
0,2637
0,5928
1,3737
0,4295
0,129
0,2561
0,2119
0,1635
0,5701
0,5868
0,6440
0,6627
0,370
0,2504
0,2116
0,6139
0,1820
0,5090
0,881
0,4833
0,4327
0,377
0,6507
0,2910
0,2007
1,432
0,6155
0,6289
0,5457
0,3483
0,5474
0,1591
0,5239
0,4268
0,3727
0,3863
0,1876
0,2654
0,814
0,2256
0,4072
0,5044
0,4112
0,2020
0,6439
0,367
0,5502
0,3436
0,4256
1,6988
0,5860
0,6471
0,7208
0,6311
0,239
0,5720
0,6444
0,542
0,2725
0,2454
0,1459
0,5764
0,3867
0,1903
0,4648
0,362
0,4645
0,2086
0,2988
0,4177
0,1730
0,4451
0,3607
0,3984
0,3347
0,2083
0,2845
0,5882
0,4650
0,3004
0,4789
0,1181
0,3599
1,4745
0,6506
0,1333
0,4516
1,1229
1,5185
1,2780
1,2746
0,1534
0,3946
0,3492
0,2305
0,960
0,3313
0,1164
0,4467
0,1306
0,2993
0,5709
0,1575
0,3742
0,5580
0,3834
0,2548
0,7030
1,1858
0,4354
0,3835
0,769
0,2061
0,3940
0,3344
0,4210
0,1594
0,957
0,2973
0,2289
0,6893
0,3818
0,4775
0,56
0,3300
0,1435
0,6448
0,4531
0,1057
0,4251
0,6086
0,5112
0,60
0,4878
0,35
0,6625
0,3494
0,5746
0,5156
0,4454
0,5219
0,6634
0,3782
0,4620
0,1200
0,2785
0,4361
0,3257
0,5681
0,5760
0,1518
0,5968
0,734
1,6088
0,2514
0,4432
0,2596
0,5252
0,4080
0,4069
0,887
0,494
0,580
0,4199
0,6318
0,5285
0,1133
0,212
0,5120
0,1064
0,3293
0,4171
0,6467
0,3796
0,5408
0,6689
0,5127
0,1004
0,4343
0,5691
0,6818
0,2159
0,5596
0,4049
0,3966
0,186
0,6047
0,2015
0,3384
0,2056
0,1631
0,5718
0,5710
0,5171
0,1307
0,1781
0,2422
0,1655
0,3153
1,4128
0,1124
0,445
0,3716
0,6693
0,4560
0,2503
0,7194
0,3047
0,1681
0,5905
1,2800
0,3215
0,5955
0,2581
0,243
0,5800
0,4497
0,3543
0,6447
0,2695
0,3549
0,4546
0,5323
0,1659
0,4710
0,2333
0,4567
1,5726
0,1297
0,6716
0,1674
0,5503
0,2352
0,5883
0,3995
0,5929
0,611
0,1407
0,2474
0,3232
0,373
0,6332
0,3062
0,3752
0,6368
0,6917
0,4758
0,236
0,1344
0,2321
1,1218
0,1776
0,1498
0,6746
0,5041
0,2097
0,5825
0,4636
0,4206
1,5727
0,510
0,1613
0,1623
0,2045
0,3163
0,3372
0,5815
0,5703
0,6391
0,78
0,2317
0,6210
0,2874
0,4409
0,5403
0,3399
0,6861
0,911
0,3478
0,697
0,2386
0,4562
0,5115
0,363
0,1842
0,1153
0,5440
0,1360
0,6658
0,3806
0,3142
0,6557
0,7164
0,5620
0,5130
0,2733
0,7217
0,6800
0,83
0,79
0,662
0,5535
0,324
0,5015
1,1440
0,6494
1,6653
0,1130
0,2253
0,2376
0,808
0,1510
0,3105
0,2593
0,2576
0,3329
0,656
0,3070
0,6017
0,5538
0,7038
0,858
0,5899
0,1383
0,6517
0,6154
0,4940
0,833
0,2927
0,1614
0,3797
0,6688
0,3356
0,213
0,2520
0,6774
0,131
0,3087
1,4535
0,7211
0,6067
0,2524
0,3467
0,5705
0,3800
0,4949
0,448
0,5404
0,3765
1,6034
0,699
0,5823
0,103
0,6632
0,523
0,3017
0,3851
0,1102
0,1821
0,1415
0,165
0,6764
0,3308
0,6140
0,5003
0,5305
0,3189
0,5956
0,6233
0,2555
0,3383
0,3962
0,5837
0,2499
0,395
0,625
0,4791
0,3997
0,947
0,761
0,3430
0,2739
0,5479
1,1443
0,4039
0,5497
0,645
0,4866
0,6308
0,4526
0,1882
0,4867
0,3802
0,6856
0,4147
0,2598
0,2541
0,6545
1,2822
0,6379
0,5471
0,5217
0,5657
0,5131
0,2286
0,4066
1,2827
0,6677
0,4207
0,3268
0,183
0,3316
0,4057
0,4709
0,1169
0,6371
0,5802
0,6704
0,5653
1,5730
0,1711
0,6370
0,1178
0,2129
0,2532
0,397
0,1291
0,3661
0,3971
0,3458
0,1630
0,3096
0,4087
0,1289
0,5839
0,3747
1,7176
0,901
0,3748
0,571
0,7228
0,4545
0,6408
0,3366
0,2309
0,6243
1,6894
0,5630
0,6868
0,1874
0,4452
0,4704
1,2742
0,4335
0,3271
0,7119
0,6630
0,2167
0,3437
0,5910
0,6369
0,4470
0,3525
0,7025
0,3115
0,3952
0,1937
0,1321
0,1125
0,2511
0,1527
0,6491
0,4825
0,2458
0,2495
0,5487
0,3877
1,6837
0,1408
0,3272
0,3137
0,6905
0,2264
0,4478
0,3749
0,2589
0,1502
0,2538
0,6203
0,1320
0,4787
1,1233
0,2236
0,5672
0,4777
0,1629
0,5370
0,2789
0,123
0,2634
0,4756
0,1796
0,3102
0,2710
0,6056
0,4600
0,4326
0,4997
0,6463
0,765
0,1409
0,6527
0,2428
0,5317
0,1745
0,3336
0,4883
0,6836
0,6794
0,5188
0,4517
0,6551
0,1873
0,2614
0,2138
0,798
0,7157
0,5966
0,6103
0,626
0,4591
0,6550
0,1616
0,1782
0,2206
0,1890
0,790
0,7
0,2414
0,7006
0,2276
0,2960
1,6896
1,417
0,742
0,2127
0,5310
0,4588
0,3593
0,1909
0,5265
0,5438
0,824
0,6569
0,116
0,1481
0,1904
0,3216
0,7040
0,4669
0,7166
0,3799
0,1024
0,592
0,6417
0,6659
0,2022
0,3980
0,1107
0,3825
0,2508
0,1797
0,1508
0,127
0,4691
0,6909
0,2437
0,403
0,150
0,7102
0,5533
1,5725
0,2444
0,2442
0,62
0,2544
0,4191
1,3109
0,3557
0,5055
0,6287
0,6395
0,1576
0,3632
0,4708
0,3590
0,3285
0,2153
0,4332
0,3676
0,222
0,7007
0,5906
0,120
0,5781
0,2380
0,3134
0,4289
0,2283
0,181
0,4485
0,968
0,627
1,5641
0,4765
0,3330
1,7096
0,3454
0,1365
0,5490
0,4427
0,4006
0,614
0,5382
0,3078
0,266
0,3841
0,3973
0,1932
0,2199
0,3190
0,1807
0,225
0,4201
0,5604
0,7173
0,4726
0,2068
0,4966
0,2098
0,1186
0,2963
0,4038
0,2489
0,5987
0,5851
0,6022
0,4803
0,2186
0,6639
0,2870
0,2349
0,6316
0,3730
0,5784
0,284
0,5755
0,3306
0,920
0,5529
0,6695
0,6501
0,4830
0,5908
0,2392
0,2354
0,7197
0,922
0,6900
0,1402
0,7014
0,4263
0,2469
0,2273
0,6973
0,4108
0,1546
0,617
0,1092
0,4186
0,612
0,885
0,5500
0,4953
0,6621
0,3444
0,777
0,1638
0,6082
0,3252
0,6787
0,7044
0,28
0,5618
0,5162
0,3280
0,3604
0,6007
0,3393
0,74
0,4611
0,5405
0,4078
0,3505
0,3143
0,2609
0,2227
0,2002
0,6253
0,1584
0,1517
0,4212
0,6437
0,3148
0,1072
0,2691
0,1799
1,2820
0,4242
0,2633
0,3958
0,3404
0,5696
0,4718
0,6865
0,3246
0,4505
0,2684
0,5719
0,115
0,4384
1,7020
0,6593
0,3702
0,3596
0,5277
0,337
0,2687
0,4142
0,4843
0,1973
0,753
0,4558
0,1938
0,673
0,2712
0,3511
0,1201
0,4260
0,424
0,4421
0,3715
0,664
0,350
0,447
0,709
0,1924
0,5818
1,1221
0,3922
1,2766
0,5245
0,387
0,5465
0,3547
0,1337
0,4850
1,6282
0,4547
0,5290
0,4795
0,3205
0,6343
0,1608
0,830
0,5046
0,6804
0,3418
0,1734
0,5509
0,5505
0,7210
0,7152
0,1006
0,5273
0,400
0,6102
1,1253
0,21
0,1305
0,6394
0,237
0,3107
0,3665
0,671
0,7013
0,6037
0,845
0,4790
0,6808
0,1353
0,5229
0,6977
0,3451
0,869
0,3686
0,604
0,4930
0,4998
0,4723
0,3868
0,902
0,2904
0,1747
0,3310
0,2051
0,4047
0,3928
1,2757
0,7199
0,4417
0,696
0,1179
0,4720
0,6971
0,2173
0,5107
0,5576
0,1090
0,848
0,1769
0,3808
0,4876
0,3745
0,605
0,174
0,5298
0,2269
0,2463
0,100
1,1243
0,741
0,334
0,2908
0,5801
0,2881
0,3292
0,3463
0,4690
0,2987
0,5429
0,6310
0,7116
1,5647
0,5534
0,5638
0,4702
0,4423
0,6029
0,4043
0,6944
0,4736
0,6248
0,6138
0,1468
0,1838
0,3123
0,3674
0,460
0,5142
0,5494
0,1562
0,1975
0,3290
0,4515
0,738
0,5975
0,5485
1,1438
0,497
1,2750
0,3945
0,375
0,5071
0,1209
0,5037
0,404
0,3778
0,2467
0,5521
0,93
0,3513
0,3204
0,5865
0,2221
1,1849
0,827
0,4524
0,5985
0,6598
0,3187
0,6974
0,4378
0,343
0,2683
0,2786
0,2547
0,3146
0,5209
0,5670
0,691
0,0
0,1582
0,1707
0,5512
0,2021
0,3221
0,3591
0,2003
1,6089
0,1131
0,6912
0,3717
0,2304
0,5343
0,6820
0,2375
0,6246
0,3395
0,2261
0,1731
0,1159
0,4342
0,2120
0,6853
0,2685
0,1671
0,5025
0,6924
0,5557
0,3273
0,1971
0,4461
0,2296
0,736
0,4122
0,5537
0,6588
0,4776
0,5346
0,4099
0,6278
0,837
0,6499
0,292
0,698
0,5144
0,4903
0,6513
0,3969
0,6793
0,7144
0,5763
0,1963
0,5345
0,2274
0,3441
0,5394
0,1868
0,2387
0,5539
0,2671
0,4699
0,3516
0,5385
0,2502
0,3988
0,3999
0,63
0,5675
0,5979
0,5086
0,1384
0,4333
1,650
0,1967
0,112
0,3024
0,5444
0,804
0,5652
0,577
0,5930
0,126
0,3331
0,3793
0,6829
0,1400
0,851
0,6857
0,6281
0,3057
0,2665
0,4103
1,6646
0,4950
0,2995
0,2679
0,3893
0,7061
0,2977
0,1053
0,4503
0,7188
0,2405
0,3860
0,153
0,5662
0,2391
0,2353
0,5100
0,2660
0,6809
0,280
0,6962
1,3821
0,3128
0,4496
0,5692
0,5593
0,6612
0,1479
0,3811
0,5896
0,6105
0,504
0,6678
0,5840
0,903
0,2040
0,1672
0,3751
0,550
0,1862
0,1805
0,7100
0,5226
0,945
0,3642
0,4259
0,5756
0,1690
0,6480
0,2107
0,7107
0,3125
0,5610
0,3398
0,449
0,2903
0,941
0,1020
0,1532
0,1847
0,4011
0,3898
1,437
0,5410
0,3445
0,4882
0,4969
0,739
0,2867
0,3291
0,5102
0,5940
0,586
0,5402
0,2989
0,4444
0,6567
0,1028
0,5259
0,6607
0,3279
0,3208
1,7112
1,5637
0,6797
0,573
0,4040
0,647
0,595
0,5347
0,5654
0,3396
0,1308
0,4566
0,7039
0,4896
0,281
0,5028
0,732
1,2763
0,2999
0,1908
0,5240
0,5713
0,3085
0,1111
0,6599
0,4680
0,2195
0,160
0,5207
0,2798
0,6011
0,3165
0,4955
0,952
0,4232
0,1331
1,1219
0,5311
0,6772
0,606
0,164
0,6250
0,1040
0,3968
0,6074
0,6761
0,209
0,3612
0,329
0,6107
0,6624
0,2546
0,3929
0,4297
0,1429
0,7063
0,6237
0,4905
1,433
0,5203
0,6187
0,860
0,4370
0,967
0,6854
1,3729
0,3486
1,3734
0,3623
0,7190
0,3413
0,6235
0,3695
0,5442
1,2813
1,4981
0,4652
0,908
0,5477
0,6213
0,2562
0,4605
0,6484
0,4317
0,5393
0,146
0,3361
0,1777
0,5149
0,5918
0,3186
0,508
0,4419
0,1561
0,4272
0,2852
0,6004
0,168
0,3419
0,5496
0,7154
0,1392
0,2257
0,6273
0,2237
0,136
0,5566
0,5374
0,6069
0,894
0,197
0,6434
0,1483
0,1792
0,6180
0,4863
0,6376
0,6789
0,6177
0,5208
0,7138
0,2850
0,3116
0,4961
0,2389
1,5181
0,1447
0,199
0,4525
0,3611
0,3466
0,7206
0,1823
0,1795
0,6066
0,730
0,3886
0,4393
0,2121
0,3465
0,807
0,2595
0,5661
0,2997
0,5268
0,1198
0,4403
0,821
0,2711
1,1241
0,4051
0,5659
0,7191
0,623
0,5541
0,4075
0,5814
0,1162
1,6356
1,5736
1,7068
0,2603
1,2775
0,3781
0,6845
0,5118
0,5846
0,4387
0,6118
0,1740
0,2282
0,5103
0,3026
0,4163
0,24
0,216
0,2860
0,1910
1,6879
0,5249
0,4089
0,3421
0,6255
0,4262
0,7151
0,207
0,3510
0,2322
0,6185
0,591
0,5272
0,1720
0,1863
0,525
0,2335
0,469
0,5446
0,6265
1,2811
0,5627
0,928
0,1896
0,2721
0,5715
0,1469
0,5237
0,2934
0,1913
0,956
0,1488
0,25
0,1134
0,2197
0,5021
0,3224
0,1552
0,6840
0,4939
0,1645
0,2937
0,3533
0,2646
0,5116
0,2187
0,4845
0,3854
0,2371
0,180
0,5368
0,6594
0,1434
0,3912
0,4703
0,3091
0,5448
0,2344
0,6000
0,5995
0,3298
0,94
0,770
0,637
0,5400
0,6430
0,2536
0,2492
0,1208
0,5491
0,5674
0,5294
0,275
1,6950
0,1152
0,5302
0,6176
0,5200
0,307
0,6914
0,2059
0,4968
0,4182
0,6922
0,6849
0,6926
0,5531
0,2610
0,4305
0,2787
0,6062
0,6738
0,1987
0,6267
0,6878
0,931
0,6242
0,6521
0,4226
0,5819
0,6167
0,3455
0,5050
0,4651
0,2418
0,6026
1,5632
0,2431
0,201
0,2965
0,2023
0,4464
0,973
0,1634
0,2435
0,816
0,1954
0,5412
0,3762
0,6001
0,256
0,3678
0,1472
0,5795
0,6313
0,1605
0,5425
0,560
0,5973
0,4469
0,2957
1,2767
0,6935
1,7098
0,3299
0,1684
0,1167
0,3918
0,6120
0,1204
0,7012
0,5068
0,5251
0,6132
0,7187
0,1071
0,7108
0,4870
0,4420
0,2251
0,4180
0,2681
0,2956
0,1589
0,2659
0,2446
0,6016
0,4187
0,430
0,6923
0,3191
0,3942
0,6435
0,2105
0,4009
0,4071
0,5441
0,4353
1,4984
0,7185
0,5562
0,3114
0,1641
0,4484
0,6479
0,4369
0,756
0,3560
0,3622
0,6021
0,1956
1,7174
0,2176
0,802
0,6172
0,1207
0,2930
0,3531
1,6654
0,2723
0,151
0,2292
0,714
0,6687
0,544
0,4735
1,2745
0,3337
1,423
1,7054
0,3219
0,659
0,797
0,755
0,2008
0,99
0,6994
0,2496
0,1871
0,2046
0,4851
0,5072
0,2163
1,6036
0,6921
0,6216
0,2893
0,537
0,1701
0,2897
0,2222
0,2135
0,2599
0,705
0,6458
0,3468
0,6744
0,6743
0,5924
0,5874
0,4373
0,1033
0,5827
0,4859
0,4931
0,3264
0,1653
0,2607
0,2732
