d3mIndex,pmid,py,py2,py3,minpol,rbal,lnkmdist,mido
26596,0,100,10000,1000000.0,7.0,0.8634299138606111,8.758726607842041,0
17157,0,50,2500,125000.0,-1.0,0.4415178571428571,7.2086003379602,0
22199,0,56,3136,175616.0,4.0,0.298160847880299,8.59081533128685,0
5644,1,17,289,4913.0,6.0,0.00565541435558309,7.76556908109732,0
14961,0,33,1089,35937.0,-6.0,0.39001234691494,8.79133399330135,0
24052,0,95,9025,857375.0,-7.0,0.9481137760636372,7.8648040033284605,0
7374,0,31,961,29791.0,-6.0,0.502294069405758,8.186185994226081,0
15663,0,46,2116,97336.0,-6.0,0.0116853167417313,7.78945456608667,0
3118,1,29,841,24389.0,-3.0,0.0381357911288941,7.686162303492909,0
19201,0,88,7744,681472.0,-6.0,0.25968047657730803,8.62479120201426,0
8224,0,10,100,1000.0,7.0,0.16811175337186904,7.49776170062257,0
3036,0,65,4225,274625.0,5.0,0.289310973711134,8.08147504013705,0
10309,0,13,169,2197.0,-3.0,0.534319134848819,8.26539293085222,0
4241,0,20,400,8000.0,3.0,0.441576532284497,7.204892510204671,0
3802,0,26,676,17576.0,2.0,0.6198876671149429,7.75233516330229,0
7700,0,69,4761,328509.0,-1.0,0.0630505483011652,8.24852912480022,0
1961,1,9,81,729.0,-1.0,0.319558738490281,7.207118856207759,0
4757,0,51,2601,132651.0,-2.0,0.00540971112630849,8.63958779962984,0
890,0,10,100,1000.0,-6.0,0.601775523145212,7.43248380791712,0
14965,0,37,1369,50653.0,-6.0,0.378229826707814,8.79133399330135,0
17217,0,23,529,12167.0,-5.0,0.159429280397022,7.4882935151594285,0
19222,0,19,361,6859.0,-6.0,0.040182741461592,8.7371316117815,0
13650,0,23,529,12167.0,-3.0,0.0297668027450009,8.33495163142245,0
10829,0,38,1444,54872.0,-6.0,0.0517771623544532,7.94342776787637,0
18401,0,42,1764,74088.0,-3.0,0.5561192136968929,6.93537044601511,0
15435,0,51,2601,132651.0,-6.0,0.0414797381775392,7.11963563801764,0
26289,0,27,729,19683.0,6.0,0.112517302748665,8.100464891029361,0
17527,0,26,676,17576.0,-9.0,0.132887948141289,8.04686951095958,0
1292,0,52,2704,140608.0,-5.0,0.0612549907124709,8.30251371851416,0
3558,1,13,169,2197.0,-5.0,0.555792328554824,7.299797366758161,0
9560,0,44,1936,85184.0,-3.0,0.0841366245054884,7.029972911706389,0
9597,0,81,6561,531441.0,-7.0,0.14654459720138402,7.029972911706389,0
17711,0,30,900,27000.0,2.0,0.25340862140201104,8.2872767558146,0
8377,0,47,2209,103823.0,-3.0,0.3187864295322069,7.68937110752969,0
15666,0,49,2401,117649.0,-6.0,0.0243579802034393,7.78945456608667,0
14924,0,86,7396,636056.0,-8.0,0.0258879603029512,8.80866806210672,0
11223,0,31,961,29791.0,-5.0,0.569700460829493,7.1876571641149605,0
1120,0,60,3600,216000.0,6.0,0.47139695985765,8.16394095475501,0
25152,0,30,900,27000.0,6.0,0.119057547956631,6.293419278846482,0
21525,0,49,2401,117649.0,-5.0,0.0625879043600563,6.63331843328038,0
7770,0,69,4761,328509.0,10.0,0.0199218813839089,8.29629711264251,0
2311,0,56,3136,175616.0,2.0,0.349223840551936,8.23403420769204,0
4428,1,23,529,12167.0,-5.0,0.0074794134933518,8.24485939591126,0
24632,0,84,7056,592704.0,6.0,0.449354548183729,7.7195739892595805,0
16867,1,54,2916,157464.0,-7.0,0.595366592075819,5.843544417031361,0
27028,0,97,9409,912673.0,1.0,0.0813337839360144,7.76302130901852,0
14392,0,41,1681,68921.0,-6.0,0.16053822461586098,8.19007704971905,0
9104,0,65,4225,274625.0,-7.0,0.285789496775326,8.8446246833853,0
23583,0,33,1089,35937.0,10.0,0.00134978482841853,8.26487826280175,0
16918,1,8,64,512.0,-9.0,0.450503018108652,5.14166355650266,0
1788,0,16,256,4096.0,-7.0,0.126986624704957,8.4292359126571,0
14648,0,80,6400,512000.0,-10.0,0.274700646731126,8.357259153499909,0
15796,0,5,25,125.0,9.0,0.0268256333830104,8.803574418134971,0
1147,0,87,7569,658503.0,7.0,0.18658892128279894,8.16394095475501,0
23015,1,21,441,9261.0,7.0,0.0900585760250805,5.370638028127661,0
22600,0,25,625,15625.0,9.0,0.0412197179703507,7.888334500738652,0
16318,0,73,5329,389017.0,-9.0,0.0307468809680561,8.657129031713751,0
11620,0,77,5929,456533.0,6.0,0.225419887616032,8.15392513200786,0
20000,0,81,6561,531441.0,-10.0,0.161439696905915,7.96485088744731,0
12955,0,13,169,2197.0,-8.0,0.506400714498363,8.56044423341055,0
5533,1,15,225,3375.0,-10.0,0.00142257612942148,7.734558844354758,0
16275,0,30,900,27000.0,-3.0,0.055933940665382986,8.657129031713751,0
18339,0,33,1089,35937.0,-3.0,0.514893617021277,6.3578422665081,0
13520,0,24,576,13824.0,-8.0,0.884797768479777,8.29179710504873,0
10449,0,13,169,2197.0,-3.0,0.23941243296082,8.656955133791401,0
10056,0,8,64,512.0,-10.0,0.17709437963944896,7.607878073278509,0
23240,0,30,900,27000.0,9.0,0.00303240870160193,8.158802490693999,0
19874,0,45,2025,91125.0,-8.0,0.194021739130435,7.378383712996711,0
13265,0,22,484,10648.0,10.0,0.658696671354899,7.08086789669078,0
15422,0,38,1444,54872.0,-9.0,0.0437725312787163,7.11963563801764,0
2150,0,75,5625,421875.0,-7.0,0.755695642556956,7.66199755890189,0
1115,0,55,3025,166375.0,-3.0,0.477506659365342,8.16394095475501,0
4101,0,55,3025,166375.0,-9.0,0.388609487562865,6.919683849847409,0
10308,0,12,144,1728.0,-3.0,0.5144768474966029,8.26539293085222,0
3167,0,17,289,4913.0,-3.0,0.0160141904214655,7.319202458767849,0
19966,0,47,2209,103823.0,-8.0,0.0812318551830136,7.96485088744731,0
8421,0,7,49,343.0,-7.0,0.0301374852044068,8.05642676752298,0
7945,0,11,121,1331.0,-3.0,0.00144345502748355,8.58372971521648,0
11188,0,39,1521,59319.0,-10.0,0.45145976738666,7.37525577800975,0
6134,1,10,100,1000.0,-8.0,0.000709309525753162,8.040124664448381,0
1761,0,12,144,1728.0,-9.0,0.013586654603749,8.42704964156327,0
15205,0,8,64,512.0,0.0,0.00128790923931322,7.071573364211531,0
4275,0,54,2916,157464.0,2.0,0.3706888269766551,7.204892510204671,0
19366,0,73,5329,389017.0,-10.0,0.6963621665319321,8.758726607842041,0
8469,0,18,324,5832.0,-3.0,0.25924298537442697,7.8648040033284605,0
17629,0,38,1444,54872.0,-7.0,0.0164332652646453,8.60116662519242,0
26560,0,100,10000,1000000.0,7.0,0.704776820673453,8.615589513272429,0
14873,0,35,1225,42875.0,-6.0,0.110115978215636,8.80866806210672,0
17365,0,81,6561,531441.0,-10.0,0.088023644307376,7.72090525193678,0
23859,0,26,676,17576.0,8.0,0.0584047053967599,6.792344427470808,0
6777,0,68,4624,314432.0,9.0,0.0690024625221411,8.83419131820207,0
19971,0,52,2704,140608.0,-8.0,0.122164672262904,7.96485088744731,0
8450,0,13,169,2197.0,-7.0,0.0210403796221685,8.15651022607997,0
4418,1,13,169,2197.0,-5.0,0.0042912895029917604,8.24485939591126,0
20615,1,1,1,1.0,-1.0,0.315966822187662,5.82008293035236,0
14537,0,59,3481,205379.0,-6.0,0.102724486797364,8.04622910107538,0
19014,0,81,6561,531441.0,-10.0,0.6556744649079139,8.30745932701195,0
16611,0,6,36,216.0,-9.0,0.100996509292303,8.76139348525606,0
3344,0,14,196,2744.0,-3.0,0.5727390225211321,7.77064523412918,0
1098,0,38,1444,54872.0,-7.0,0.0911281659198467,8.16394095475501,0
959,0,79,6241,493039.0,-5.0,0.240339565871481,7.43248380791712,0
19899,0,70,4900,343000.0,-8.0,0.33082329317269105,7.378383712996711,0
13851,0,4,16,64.0,9.0,0.0031238610923101,6.78332520060396,0
7759,0,58,3364,195112.0,10.0,0.0165059913778472,8.29629711264251,0
2740,0,39,1521,59319.0,2.0,0.194297322788943,7.827240901752808,0
7125,0,50,2500,125000.0,-7.0,0.197501018135815,7.83834331555712,0
2858,1,45,2025,91125.0,5.0,0.86877246075279,7.793586803371579,0
1201,0,51,2601,132651.0,-5.0,0.135757495474014,7.973155433444131,0
19850,0,21,441,9261.0,-3.0,0.38183347350714897,7.378383712996711,0
12721,0,56,3136,175616.0,-3.0,0.359150996090114,7.2936977206014415,0
23858,0,25,625,15625.0,8.0,0.0530838681605569,6.792344427470808,0
16924,1,14,196,2744.0,-10.0,0.44142587939698497,5.14166355650266,0
18637,0,12,144,1728.0,-6.0,0.182050191407912,8.15593633797239,0
19404,1,11,121,1331.0,-6.0,0.6207839562443029,5.880532986400699,0
3872,0,6,36,216.0,-3.0,0.0541559920296043,7.34923082461333,0
14166,0,21,441,9261.0,5.0,0.046403242147923,8.00703401219341,0
21995,0,62,3844,238328.0,-9.0,0.529790660225443,8.405367376233983,0
24393,0,74,5476,405224.0,-7.0,0.691908905758193,8.54012816269873,0
1899,0,6,36,216.0,-8.0,0.0776363350620776,8.39773375137891,0
8996,0,41,1681,68921.0,-8.0,0.25264988601377203,8.830104317913788,0
2994,0,23,529,12167.0,-9.0,0.8616247246512249,8.08147504013705,0
14934,0,6,36,216.0,-9.0,0.5900606773184399,8.79133399330135,0
18887,0,44,1936,85184.0,-9.0,0.0202881478796665,8.626944055375361,0
7003,0,14,196,2744.0,3.0,0.112398271313914,9.109525066737367,0
12122,0,6,36,216.0,-3.0,0.33739985433357594,6.58340922215876,0
19274,0,71,5041,357911.0,-9.0,0.0666528106414274,8.7371316117815,0
14863,0,25,625,15625.0,-3.0,0.0300241129865656,8.80866806210672,0
2152,0,77,5929,456533.0,-7.0,0.7101776425556969,7.66199755890189,0
5563,1,15,225,3375.0,-9.0,0.0026543305704308,7.734558844354758,0
22074,0,71,5041,357911.0,-7.0,0.116550955070326,8.4690528160883,0
9538,0,22,484,10648.0,3.0,0.104946632713875,7.029972911706389,0
26509,0,97,9409,912673.0,7.0,0.35262938478947103,7.56579328242851,0
18947,0,14,196,2744.0,-6.0,0.5650814914043311,8.30745932701195,0
5582,1,2,4,8.0,-3.0,0.0008893018512931789,7.76556908109732,0
21424,0,1,1,1.0,-3.0,0.8284371327849591,6.25958146406492,1
11683,0,58,3364,195112.0,-10.0,0.0350064620249428,8.403128235128259,0
21076,0,3,9,27.0,2.0,0.156782549420586,8.13064796816058,0
13798,0,1,1,1.0,4.0,0.20885231316726,7.5994013334158215,0
25653,0,18,324,5832.0,0.0,0.005316201686209321,8.5143892640835,0
15220,0,14,196,2744.0,-10.0,0.0724069163507265,6.9707300781435295,0
27071,0,92,8464,778688.0,8.0,0.0980751004934802,8.4690528160883,0
13968,0,15,225,3375.0,-4.0,0.00108809095552151,8.13153071060425,0
1699,0,19,361,6859.0,-7.0,0.12082768813893302,7.935945103353701,0
25797,0,93,8649,804357.0,0.0,0.0583584168201626,7.11963563801764,0
9254,1,20,400,8000.0,-7.0,0.27884317438457595,7.230563153409292,0
11806,0,17,289,4913.0,-3.0,0.978007181328546,8.52218073292728,0
9041,0,2,4,8.0,-3.0,0.9143897996357008,8.8446246833853,0
8584,0,49,2401,117649.0,-10.0,0.957104557640751,8.28223006329669,0
7803,0,32,1024,32768.0,-1.0,0.0112786719047016,8.30745932701195,0
4601,0,22,484,10648.0,-7.0,0.000503589539391242,8.29629711264251,0
17467,0,56,3136,175616.0,-3.0,0.206749897105227,7.521317980199242,0
18604,0,68,4624,314432.0,0.0,0.0622083724917973,7.80180040190897,0
23500,0,80,6400,512000.0,10.0,0.0445909329882315,9.109525066737367,0
2015,0,30,900,27000.0,-3.0,0.0619593643130155,8.23747928861363,0
18202,1,1,1,1.0,-1.0,0.7411849364355959,5.30330490805908,0
7120,0,45,2025,91125.0,-7.0,0.16508794609629002,7.83834331555712,0
2934,0,53,2809,148877.0,-9.0,0.231537633382848,8.03300949859667,0
20728,0,42,1764,74088.0,7.0,0.0295275063579173,7.131698510466911,0
5003,0,27,729,19683.0,-3.0,0.00144828782709053,8.90693533905917,0
17883,0,22,484,10648.0,3.0,0.0688194418639218,8.61920811682297,0
9287,1,2,4,8.0,-7.0,0.0470620655868214,6.6970342476664815,0
25187,0,33,1089,35937.0,1.0,0.137736608940797,8.025189321890839,0
24927,0,37,1369,50653.0,1.0,0.0567794685441744,8.112527763478639,0
16930,1,20,400,8000.0,-6.0,0.6627958910227779,5.14166355650266,0
17117,0,63,3969,250047.0,-7.0,0.27326576280110604,6.758094504427731,0
3667,1,8,64,512.0,-5.0,0.237192929898143,7.5538108520082305,0
16262,0,17,289,4913.0,-9.0,0.0301796287505934,8.657129031713751,0
7946,0,12,144,1728.0,-3.0,0.0016402253319266699,8.58372971521648,0
24593,0,93,8649,804357.0,7.0,0.16732201986755,7.379008127628301,0
19085,0,62,3844,238328.0,-9.0,0.802465676660129,8.615589513272429,0
1744,0,18,324,5832.0,-7.0,0.0332409023997809,8.44591198941127,0
4726,0,20,400,8000.0,-10.0,0.00405433779609789,8.63958779962984,0
8070,0,8,64,512.0,6.0,0.0435377534519219,6.792344427470808,0
9800,0,31,961,29791.0,3.0,0.0386703229055907,7.29709100516042,0
25846,0,13,169,2197.0,9.0,0.0035204224506940798,7.643961949002532,0
17670,0,79,6241,493039.0,-4.0,0.0188771446303002,8.60116662519242,0
1856,0,5,25,125.0,-8.0,0.147521865889213,8.14351740579748,0
12388,0,22,484,10648.0,-3.0,0.789360789360789,7.554334823725751,0
805,0,51,2601,132651.0,-5.0,0.32584914320685404,8.45574322910002,0
13213,0,24,576,13824.0,6.0,0.227872498146775,7.24136628332232,0
20055,0,46,2116,97336.0,-10.0,0.0128780487804878,8.56063574925907,0
26307,0,24,576,13824.0,4.0,0.134708737864078,8.19808924895612,0
7576,1,2,4,8.0,-9.0,0.0292801300321646,8.22255363839696,0
7751,0,50,2500,125000.0,10.0,0.0165501226095471,8.29629711264251,0
22826,0,98,9604,941192.0,1.0,0.5496983315889921,8.03300949859667,0
8479,0,28,784,21952.0,-1.0,0.34641206251375706,7.8648040033284605,0
6491,0,7,49,343.0,-8.0,0.0049518153692969715,8.47949132423223,0
17250,0,56,3136,175616.0,-5.0,0.0505942389041832,7.4882935151594285,0
8542,0,7,49,343.0,2.0,0.9726920221103872,8.28223006329669,0
13848,0,1,1,1.0,6.0,0.0027662517289073303,6.78332520060396,0
10896,0,27,729,19683.0,0.0,0.7494911311427741,7.5923661285197985,0
19728,0,26,676,17576.0,-9.0,0.194751853964632,7.65964295456468,0
15776,0,1,1,1.0,-7.0,0.00505693471956998,8.685584842676692,0
22223,0,80,6400,512000.0,-7.0,0.528058556988498,8.59081533128685,0
2788,0,87,7569,658503.0,-8.0,0.0846733946989021,7.827240901752808,0
14068,0,23,529,12167.0,8.0,0.00306770223782672,8.565221160426821,0
16966,0,2,4,8.0,-9.0,0.196917808219178,6.2709884318583,0
22128,0,55,3025,166375.0,-1.0,0.0268455423055082,8.56978564153541,0
19870,0,41,1681,68921.0,-8.0,0.201854493580599,7.378383712996711,0
18664,0,1,1,1.0,-1.0,0.8285052143684821,7.56579328242851,0
15932,0,84,7056,592704.0,-7.0,0.182693700217234,7.651595573857598,0
21555,0,79,6241,493039.0,-6.0,0.0800273777871377,6.63331843328038,0
17120,0,66,4356,287496.0,-10.0,0.297841726618705,6.758094504427731,0
2034,0,49,2401,117649.0,2.0,0.0553756872327428,8.23747928861363,0
2250,0,85,7225,614125.0,-8.0,0.25179799257093205,8.18479265416508,0
26453,0,98,9604,941192.0,7.0,0.5678670360110799,6.93537044601511,0
17699,0,18,324,5832.0,2.0,0.41178304239401503,8.2872767558146,0
20385,0,16,256,4096.0,-3.0,0.0260552005056535,8.685584842676692,0
20744,0,58,3364,195112.0,8.0,0.0528633163917049,7.131698510466911,0
6639,0,0,0,0.0,-3.0,0.863561865645117,8.89316082873538,0
8353,0,23,529,12167.0,-9.0,0.527527075812274,7.68937110752969,0
3032,0,61,3721,226981.0,5.0,0.36884050421919,8.08147504013705,0
7712,0,11,121,1331.0,10.0,0.00838323353293413,8.29629711264251,0
15489,1,5,25,125.0,-10.0,0.0270762879353507,7.374629015218941,0
19320,0,27,729,19683.0,-6.0,0.20590121872995495,8.758726607842041,0
14921,0,83,6889,571787.0,-8.0,0.0273236896781528,8.80866806210672,0
26099,0,20,400,8000.0,3.0,0.0743126083725539,8.28878581042693,0
25764,0,15,225,3375.0,4.0,0.0012887752500017199,7.071573364211531,0
26254,0,91,8281,753571.0,3.0,0.368114143920596,7.2086003379602,0
6,1,4,16,64.0,-5.0,0.614019047619048,6.89871453432999,0
13671,0,9,81,729.0,1.0,0.7546948356807509,8.06808962627824,0
7950,0,16,256,4096.0,7.0,0.00226053211228595,8.58372971521648,0
9241,1,7,49,343.0,-7.0,0.268254919588453,7.230563153409292,0
11693,0,68,4624,314432.0,-4.0,0.0359120262815855,8.403128235128259,0
7159,0,15,225,3375.0,-10.0,0.030329282664856006,7.999342952713278,0
16073,0,8,64,512.0,-9.0,0.7565862708719849,7.6468313914304815,0
4772,1,3,9,27.0,5.0,0.0106585356627613,8.63958779962984,0
11549,0,6,36,216.0,-3.0,0.137302442528736,8.15392513200786,0
18498,0,52,2704,140608.0,-6.0,0.105407094858572,7.56682847920833,0
6713,0,4,16,64.0,2.0,0.0737967553711761,8.83419131820207,0
11503,0,42,1764,74088.0,-9.0,0.7016800790625439,7.7195739892595805,0
3157,0,7,49,343.0,-3.0,0.0164521007783393,7.319202458767849,0
16803,1,0,0,0.0,-9.0,0.539844707805476,5.843544417031361,0
23337,0,73,5329,389017.0,10.0,0.00169089084459582,8.09620827165004,0
25200,0,34,1156,39304.0,8.0,0.0178137651821862,8.08116577772543,0
13072,0,22,484,10648.0,8.0,0.411661295048345,7.52617891334615,0
25211,0,33,1089,35937.0,9.0,0.5079028322902299,8.02551638648901,0
25577,0,35,1225,42875.0,7.0,0.0387405463806143,8.07121853996986,0
12444,0,78,6084,474552.0,5.0,0.670777855641205,7.554334823725751,0
19716,0,14,196,2744.0,-6.0,0.29797258709309005,7.65964295456468,0
18739,0,76,5776,438976.0,-5.0,0.4606479022835901,7.56579328242851,0
6649,0,10,100,1000.0,-3.0,0.937647881522354,8.89316082873538,0
17088,0,34,1156,39304.0,2.0,0.16453423120089802,6.758094504427731,0
14067,0,22,484,10648.0,8.0,0.00310536707951894,8.565221160426821,0
8981,0,26,676,17576.0,-8.0,0.24061600267827304,8.830104317913788,0
3310,0,70,4900,343000.0,-9.0,0.143086734838239,8.025189321890839,0
13914,0,7,49,343.0,-5.0,0.0203110492107707,7.84306401669205,0
9579,0,63,3969,250047.0,-7.0,0.11710726511981698,7.029972911706389,0
21890,0,27,729,19683.0,-3.0,0.0779506954964881,8.02551638648901,0
6390,0,68,4624,314432.0,8.0,0.352356676891174,8.416488487294611,0
2546,1,4,16,64.0,-9.0,0.14428809461893302,8.06620756800626,0
6104,0,7,49,343.0,-5.0,0.000987990427470525,8.040124664448381,0
23272,1,43,1849,79507.0,6.0,0.100876525611045,8.014335737299419,0
9179,0,57,3249,185193.0,-9.0,0.124467005076142,7.0492548412558405,0
5043,0,67,4489,300763.0,-9.0,0.0016672711323022801,8.90693533905917,0
1402,0,72,5184,373248.0,6.0,0.498204751362715,8.477412321404389,0
22015,0,82,6724,551368.0,-8.0,0.945699937225361,8.405367376233983,0
17100,0,46,2116,97336.0,-5.0,0.29267334511883697,6.758094504427731,0
11560,0,17,289,4913.0,-9.0,0.147676807847816,8.15392513200786,0
2024,0,39,1521,59319.0,-7.0,0.0696618497709037,8.23747928861363,0
12266,0,72,5184,373248.0,-3.0,0.0648251904975347,8.02715010683277,0
9620,0,20,400,8000.0,-6.0,0.136949924127466,7.140453043101162,0
18017,0,66,4356,287496.0,-1.0,0.0323856827271546,8.726318950962241,0
21848,0,55,3025,166375.0,4.0,0.0147203063941088,8.39185670010494,0
19828,0,14,196,2744.0,-1.0,0.0969414204250907,8.15708378502887,0
8791,0,4,16,64.0,-3.0,0.170008568980291,8.69767973226446,0
2630,1,7,49,343.0,2.0,0.392372189656452,6.97447891102505,0
15183,0,75,5625,421875.0,-8.0,0.0603799316199915,8.921591063563982,0
12476,0,28,784,21952.0,-9.0,0.91754181252431,7.65396918047877,0
9023,0,68,4624,314432.0,-9.0,0.359797546313738,8.830104317913788,0
847,1,0,0,0.0,1.0,0.0120909886264217,6.94889722231331,0
19528,0,55,3025,166375.0,-1.0,0.432130384167637,6.53813982376767,0
16752,0,57,3249,185193.0,-6.0,0.679806675728742,8.7827830173932,0
5350,0,14,196,2744.0,10.0,0.0451193966049914,6.59441345974978,0
22403,0,95,9025,857375.0,1.0,0.622617853560682,7.89692465626886,0
4097,0,51,2601,132651.0,-5.0,0.3786829440075129,6.919683849847409,0
12828,0,8,64,512.0,-8.0,0.34851359898798195,7.90470391387375,0
21045,0,42,1764,74088.0,5.0,0.00832767081917705,8.49515206053936,0
16354,0,19,361,6859.0,-9.0,0.9654920576958193,8.345930261979019,0
11268,0,8,64,512.0,-5.0,0.139504361923879,7.379008127628301,0
21136,0,63,3969,250047.0,8.0,0.254255970606246,8.13064796816058,0
11845,0,56,3136,175616.0,-10.0,0.69220582671207,8.52218073292728,0
14827,0,79,6241,493039.0,-4.0,0.0614668951189028,8.55929436743487,0
22892,0,92,8464,778688.0,8.0,0.0213142952704801,7.73061406606374,0
5712,0,4,16,64.0,10.0,9.90115348438093e-05,8.11072758297449,0
16446,0,21,441,9261.0,-9.0,0.272393538913363,8.6447065117152,0
16393,0,58,3364,195112.0,-6.0,0.9210042865891,8.345930261979019,0
26984,0,26,676,17576.0,-7.0,0.217122395833333,7.772752716468741,0
8074,0,12,144,1728.0,6.0,0.0567414956617546,6.792344427470808,0
2875,1,6,36,216.0,-6.0,0.8687027895081191,7.793586803371579,0
12116,0,81,6561,531441.0,6.0,0.7456152658902758,8.70350676947973,0
18497,0,51,2601,132651.0,-6.0,0.107864137086903,7.56682847920833,0
17763,0,82,6724,551368.0,-10.0,0.5061004784688989,8.2872767558146,0
20358,0,79,6241,493039.0,-8.0,0.101675977653631,8.573951525234849,0
24356,0,73,5329,389017.0,-7.0,0.13533901313453994,8.14554963178358,0
16131,0,66,4356,287496.0,-5.0,0.7035655058043121,7.6468313914304815,0
12420,0,54,2916,157464.0,-10.0,0.429012345679012,7.554334823725751,0
26141,0,101,10201,1030301.0,8.0,0.0318418281547142,8.657129031713751,0
11328,0,68,4624,314432.0,-3.0,0.18938903281519895,7.379008127628301,0
23143,0,91,8281,753571.0,7.0,0.0420557940102842,9.02617712030286,0
19289,0,86,7396,636056.0,6.0,0.12121702250018,8.7371316117815,0
4249,0,28,784,21952.0,-2.0,0.39272896450884,7.204892510204671,0
13763,0,20,400,8000.0,-5.0,0.80639399892838,7.91095738284559,0
1701,0,21,441,9261.0,-7.0,0.0937769562538509,7.935945103353701,0
7563,0,2,4,8.0,-6.0,0.0278910998251603,8.22255363839696,0
14968,0,40,1600,64000.0,-6.0,0.31865703815477503,8.79133399330135,0
12765,0,22,484,10648.0,8.0,0.0339126237026309,7.319864929808968,0
4654,0,37,1369,50653.0,-1.0,0.0034455021314129,8.369620826949099,0
21285,0,2,4,8.0,2.0,0.0143482932473758,8.62927109482159,0
21790,0,67,4489,300763.0,-7.0,0.133585458094425,7.76302130901852,0
21502,0,26,676,17576.0,-5.0,0.037404410949795,6.63331843328038,0
11518,0,57,3249,185193.0,-10.0,0.7326002227171491,7.7195739892595805,0
11279,0,19,361,6859.0,-5.0,0.157376093294461,7.379008127628301,0
5496,1,0,0,0.0,-7.0,0.0227248579170855,7.50273821075485,0
24011,1,26,676,17576.0,-7.0,0.309679037111334,7.68937110752969,0
581,0,7,49,343.0,-5.0,0.406724511930586,8.34450508359052,0
2916,0,35,1225,42875.0,-8.0,0.21017036580647894,8.03300949859667,0
12515,0,67,4489,300763.0,-3.0,0.6296730684650339,7.65396918047877,0
13222,0,6,36,216.0,-8.0,0.7915420760358821,7.09589322109753,0
26994,0,15,225,3375.0,1.0,0.292142609899619,7.901747518520138,0
9596,0,80,6400,512000.0,-7.0,0.14578649978735,7.029972911706389,0
2595,1,39,1521,59319.0,-9.0,0.146873350708141,8.06620756800626,0
247,1,17,289,4913.0,-10.0,0.8555750145942791,7.539027055824,0
18253,1,2,4,8.0,-3.0,0.7268470343392299,5.50938833662798,0
22637,0,26,676,17576.0,9.0,0.0696253255860549,7.94129557090653,0
14439,0,88,7744,681472.0,-3.0,0.404407144038366,8.19007704971905,0
10068,0,20,400,8000.0,-9.0,0.20796460176991105,7.607878073278509,0
10293,0,68,4624,314432.0,-10.0,0.0153312556549713,8.43836641087027,0
24522,0,71,5041,357911.0,-6.0,0.891606916912695,7.42297125104942,0
11529,0,68,4624,314432.0,-5.0,0.7454062665958578,7.7195739892595805,0
9904,0,79,6241,493039.0,-7.0,0.0915304696518622,7.37963215260955,0
1654,0,19,361,6859.0,-7.0,0.0304554344789047,8.0013550258267,0
12713,0,48,2304,110592.0,-9.0,0.366124401913876,7.2936977206014415,0
19424,1,31,961,29791.0,-9.0,0.5113841705818579,5.880532986400699,0
18278,1,27,729,19683.0,-8.0,0.772565017848037,5.50938833662798,1
17948,0,87,7569,658503.0,-6.0,0.179109352883534,8.61920811682297,0
25425,0,27,729,19683.0,9.0,0.0110472252729504,7.84306401669205,0
24468,0,34,1156,39304.0,7.0,0.9134695579649708,7.29844510150815,0
14894,0,56,3136,175616.0,-9.0,0.043864361786177,8.80866806210672,0
19965,0,46,2116,97336.0,-8.0,0.0846718325037204,7.96485088744731,0
3002,0,31,961,29791.0,-10.0,0.7274153930131,8.08147504013705,0
10603,0,28,784,21952.0,-10.0,0.456403123997004,8.71719093322313,0
20312,0,33,1089,35937.0,-3.0,0.0684064171122995,8.573951525234849,0
10776,0,8,64,512.0,-10.0,0.0442735949098621,7.31121838441963,0
2643,1,20,400,8000.0,-10.0,0.480652962515115,6.97447891102505,0
10366,0,0,0,0.0,-4.0,0.36862516967229,8.54012816269873,0
7768,0,67,4489,300763.0,10.0,0.0203542860159983,8.29629711264251,0
3097,1,8,64,512.0,-7.0,0.0672819968538559,7.686162303492909,0
9430,0,6,36,216.0,-7.0,0.00474669100867184,6.77536609093639,0
15833,0,2,4,8.0,10.0,0.0712909441233141,6.8448154792082585,0
8737,0,34,1156,39304.0,-5.0,0.42116208721956105,8.43988008831357,0
24693,0,85,7225,614125.0,6.0,0.268091475512548,8.65329627440858,0
14061,0,16,256,4096.0,-8.0,0.00338365434669443,8.565221160426821,0
8392,0,62,3844,238328.0,-7.0,0.318309724805647,7.68937110752969,1
14087,0,19,361,6859.0,-7.0,0.0434304562946674,8.56845648535378,0
1202,0,52,2704,140608.0,-5.0,0.110212011870957,7.973155433444131,0
1750,0,1,1,1.0,-9.0,0.00823468862583634,8.42704964156327,0
10523,0,18,324,5832.0,-8.0,0.0536004259283908,8.70566247879643,0
18952,0,19,361,6859.0,-6.0,0.4474281391830561,8.30745932701195,0
9462,0,30,900,27000.0,-9.0,0.284382416092214,7.1514854639047405,0
2677,1,54,2916,157464.0,-4.0,0.2696316262354,6.97447891102505,0
25605,0,27,729,19683.0,8.0,0.0554115359688918,7.70751219460034,0
10826,0,35,1225,42875.0,-6.0,0.0522207966764418,7.94342776787637,0
7855,0,15,225,3375.0,7.0,0.0113290828837666,7.68937110752969,0
14400,0,49,2401,117649.0,-6.0,0.3079197040751569,8.19007704971905,0
16167,0,12,144,1728.0,-9.0,0.31565052388416803,8.106816038947048,0
2744,0,43,1849,79507.0,-9.0,0.216045611891672,7.827240901752808,0
8309,0,63,3969,250047.0,-7.0,0.540293369640609,7.71199650704767,0
19179,0,66,4356,287496.0,0.0,0.124266443106471,8.62479120201426,0
22375,0,16,256,4096.0,1.0,0.0163041407946364,7.23128700432762,0
