d3mIndex,log(wdi.pop),log(xxxcimr),wdi.gdpchg.s,sqrt(wdi.cpi),log1p(bnn.yroff),elceleth.c,dispota4.c,cir.physint,I(cir.physint^2),nvc.start.1
6079,14.645502386252065,-1.9463862263621328,2.72703487921486,6.859628815335791,2.6390573296152593,1.0,0.0,,,0.0
3844,14.359117746454642,-0.9945064783539256,1.91364968518474,8.16719144498759,3.0910424533583165,0.0,0.0,5.0,25.0,0.0
6679,15.618492485841436,-1.8561715823554557,,5.605080159224032,0.0,0.0,1.0,,,0.0
8281,17.727622379448157,-1.6502599069543555,1.51406156624127,10.3092191750879,1.6094379124341005,0.0,0.0,,,0.0
5321,14.753525598932589,-0.30469341826524554,2.34520787991171,8.859832631364805,3.610917912644224,0.0,0.0,7.0,49.0,0.0
6315,17.514487757807846,-1.0640085514024438,3.1399157645952003,5.77824332043494,1.791759469228055,0.0,0.0,6.0,36.0,0.0
668,14.882896678441824,0.5490180591728727,1.44836376006352,,0.0,1.0,0.0,,,0.0
5158,17.008939951191902,0.21155295147909264,,,2.772588722239781,0.0,0.0,0.0,0.0,0.0
6574,13.095312786967993,0.5105097289764849,3.00311050222075,1.4421143198819573,1.791759469228055,0.0,0.0,,,0.0
1721,15.01315548342825,-1.0205342180306851,2.72280747731375,3.8367840731774834,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
2592,13.969539801847056,0.5914124666757098,1.86489506088672,9.098407161221287,3.4657359027997265,0.0,0.0,7.0,49.0,0.0
7586,,-1.3639494051444505,,,0.0,0.0,1.0,,,0.0
4730,17.261656161549617,0.23271209571204465,2.46584594609965,0.7581858718941424,2.7080502011022096,1.0,1.0,,,0.0
2920,13.855420456651563,1.0701129505525273,2.25831795812727,2.686821853915516,2.4849066497880004,0.0,0.0,6.0,36.0,0.0
1475,20.87596117255955,-0.03846628087289404,3.02967605529044,6.678287067343638,1.3862943611198906,1.0,1.0,3.0,9.0,0.0
5614,17.91667246254386,-0.21276421658052555,2.49104618902754,5.099225416640807,1.3862943611198906,1.0,0.0,0.0,0.0,0.0
4559,15.088106405399074,-0.4597387064560576,2.78654740024306,9.654324585319788,2.079441541679836,1.0,0.0,5.0,25.0,1.0
6378,,0.6134586281785195,,,1.3862943611198906,0.0,0.0,,,0.0
4673,17.25837962106049,0.2388118794551277,2.18136357009138,9.950994827691222,2.3978952727983707,0.0,0.0,5.0,25.0,1.0
2564,13.286461559226439,0.4587639269065466,2.94607232982873,3.4957238184267507,1.3862943611198906,0.0,0.0,,,0.0
4774,14.456286494937078,0.4030835382205877,1.8687384320902896,,2.3978952727983707,0.0,0.0,5.0,25.0,0.0
3180,20.52032776314588,0.5551344898441286,1.99132007319424,4.310879088770433,1.3862943611198906,0.0,1.0,2.0,4.0,0.0
6963,14.283967992466765,0.3095238143399779,3.4884548742471804,,0.6931471805599453,1.0,0.0,,,0.0
8104,16.553606885911798,1.3016302580443029,2.08506479248448,10.3741420189086,2.079441541679836,0.0,0.0,5.0,25.0,0.0
3207,,0.5440881614417081,,,2.3978952727983707,1.0,0.0,,,0.0
3428,14.564101906105506,-1.1527643959911045,,0.029901004149220575,1.791759469228055,1.0,1.0,,,0.0
2574,13.495930442713249,0.4381960426166274,1.5977913375875905,6.075286546814759,2.6390573296152593,0.0,0.0,,,0.0
2044,15.874029618045098,0.020808281162660324,1.51764831038745,4.5408909558570985,2.9957322735539913,0.0,1.0,2.0,4.0,0.0
5887,15.757651326106705,0.9841199786924408,-1.58567955603955,3.8324858974396765,2.9444389791664403,1.0,1.0,1.0,1.0,0.0
7911,16.119773941839984,0.01923136190026841,2.78410144685882,10.0,1.9459101490553128,0.0,1.0,4.0,16.0,0.0
8036,16.780265654859136,1.0776843118416064,-2.17275088980268,10.242337422680967,0.0,0.0,0.0,2.0,4.0,0.0
2612,13.101874914976992,0.3120365283370325,3.04143524258582,1.7488486847588616,2.19722457733622,0.0,0.0,,,0.0
2106,15.495696547277387,-0.3709277486011268,-0.582688286614479,0.12290910020105834,0.0,0.0,1.0,,,0.0
2689,,,,,,,,,,0.0
2729,16.7041491481259,0.6572825252911629,2.16803846705162,3.8738779099312364,2.8903717578961645,0.0,0.0,7.0,49.0,0.0
5782,14.122343574824828,-1.18341247755521,4.20274132648868,10.37904033551219,2.6390573296152593,0.0,0.0,8.0,64.0,0.0
3138,16.138973288459212,-1.2385914437372376,2.05553825704905,7.607090662346394,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
5788,,-0.17165885102718714,,,2.5649493574615367,1.0,1.0,,,0.0
1813,13.264548468538306,-1.1558672001285095,,3.7188247905038088,0.6931471805599453,1.0,1.0,,,0.0
1485,20.970438366059984,-0.16221936390144073,3.0136469600801097,8.998163156328411,2.6390573296152593,1.0,1.0,1.0,1.0,0.0
3352,16.797738709924534,0.5307018697640119,,1.6313545738967112,2.772588722239781,1.0,0.0,2.0,4.0,0.0
4412,14.157410182491352,0.3559472271270714,-1.37061801139207,,2.8903717578961645,1.0,1.0,,,0.0
2071,,-1.5627307299751014,,,2.8903717578961645,0.0,0.0,,,0.0
4948,15.277793265083506,-1.5607087220282925,1.48514770683489,9.886848586758967,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
7161,17.990240845945554,0.13865407265319454,2.4827081253321897,6.569047178909253,0.0,1.0,1.0,2.0,4.0,0.0
3565,16.376683177135074,0.8962558570025949,-0.494530698645937,6.643955473478753,3.49650756146648,1.0,1.0,3.0,9.0,0.0
2373,17.687601901575015,1.0865397074338403,1.65118913708148,4.304809449756958,2.6390573296152593,0.0,1.0,0.0,0.0,0.0
2351,17.109320407996158,0.4606857866065952,,2.087791547372091,3.6635616461296463,1.0,1.0,,,0.0
1115,15.753258486543766,1.13662992986276,,,1.3862943611198906,0.0,0.0,,,0.0
1049,15.070440605218794,0.3745074498883164,1.65735594019368,1.2988064723578103,1.791759469228055,1.0,1.0,,,0.0
2790,16.21845931311175,-1.589235204886581,2.08988142141687,9.077352969142492,0.0,0.0,1.0,6.0,36.0,0.0
2829,15.954587290959113,0.20967697316857636,1.97291337125292,3.4070976396301287,1.0986122886681096,1.0,1.0,1.0,1.0,0.0
2118,15.831599408465529,-0.16267414872012578,2.38889617701967,0.21911320726694436,0.0,0.0,1.0,,,0.0
1280,,0.2309663827038807,,,1.9459101490553128,0.0,0.0,7.0,49.0,0.0
7252,17.65516392561348,-0.9504378674962088,2.81069400110053,7.936788276770869,1.0986122886681096,0.0,0.0,4.0,16.0,0.0
6901,,-0.03037294110266704,,,0.0,0.0,0.0,,,0.0
4324,16.68947421397161,-0.41061478154487385,3.00973105848995,7.438049989447968,2.19722457733622,1.0,0.0,6.0,36.0,0.0
522,12.41769407136899,,2.09216627561067,4.5538183500321034,,,,,,0.0
2108,15.553804902403359,-0.3344807363150096,1.38182430113705,0.12790854761074452,0.0,0.0,1.0,,,0.0
7307,17.826685445309455,-1.7046022380256682,1.99618085219672,,1.6094379124341005,0.0,1.0,,,0.0
4824,16.840177992734226,0.7002490246110149,1.86237802464138,6.2261879934207665,0.0,1.0,1.0,5.0,25.0,0.0
1496,,0.34974227758403514,,,0.0,0.0,1.0,,,0.0
4987,15.308498021453788,0.0639096433728953,-0.625410739347507,,1.3862943611198906,0.0,0.0,5.0,25.0,0.0
4947,15.266866740776114,-1.5801556251183138,-1.36673004102979,9.783893522378794,0.0,0.0,0.0,8.0,64.0,0.0
2105,15.466620023941147,-0.3848995112120334,2.17208964792601,0.1196886787282895,1.0986122886681096,0.0,1.0,,,0.0
4972,14.935825628275616,0.07874289842584438,-2.7997857730339404,,2.4849066497880004,0.0,0.0,,,0.0
6524,15.983272338450284,0.12188177695048134,2.60328125161748,0.03869476684109145,0.0,1.0,1.0,,,0.0
5287,13.562396081997745,0.3850107584510949,3.13452140489239,,1.0986122886681096,0.0,0.0,,,0.0
6130,14.508372197761336,,-2.9833047433128703,,,0.0,0.0,,,0.0
246,17.49625912079059,-0.7211883565210379,1.7612817080464802,,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
7835,16.480300447042534,0.921396826238124,2.4419415585187703,10.0,3.4339872044851463,0.0,1.0,4.0,16.0,0.0
8110,17.207228652814596,,2.16508943924525,10.34971819262085,,,,,,
7183,15.37320012512245,0.6656390437096376,3.61114430867641,,2.7080502011022096,0.0,1.0,4.0,16.0,0.0
4083,14.55881696509989,1.6541988059651216,-7.1435889466640985,,0.0,1.0,0.0,,,0.0
3037,16.094330790372936,0.8918371005354893,1.7559179045628,9.7267930124373,2.19722457733622,0.0,0.0,5.0,25.0,0.0
4960,14.569646058900194,0.14882226247779426,1.81690296872046,,0.0,0.0,0.0,,,0.0
6596,13.778253036488529,0.5893260896018754,2.19673659509397,5.856822203384861,2.302585092994046,0.0,0.0,5.0,25.0,0.0
5927,15.868426896384747,0.09288415082891242,3.56634589324099,7.833639546916976,0.6931471805599453,1.0,1.0,,,0.0
1295,14.457714382900956,0.4126405995836915,-0.0279799593382082,,2.079441541679836,0.0,0.0,,,0.0
4061,14.114464859453935,0.5242039112288316,2.18377514340421,,3.218875824868201,1.0,0.0,,,0.0
5712,16.062125648325008,-0.9845968990179426,2.36698062701014,2.3855153309007453,0.0,0.0,0.0,,,0.0
3895,14.929520032572196,0.5314613252536031,,,0.0,0.0,1.0,,,0.0
5702,15.998694807356094,-0.5533218916694803,2.7467221426548,1.2631193120290656,3.4657359027997265,0.0,0.0,,,0.0
4913,14.921991805011078,-1.6698051008893466,2.44815032543,3.2064389790523062,0.0,0.0,1.0,,,0.0
7635,,-0.562391065357671,,,3.1780538303479458,0.0,0.0,,,0.0
4943,15.223444094187649,-1.5768126849303696,1.88377777696121,9.189611559857257,1.791759469228055,0.0,0.0,7.0,49.0,0.0
6714,15.808713287785535,-1.986319687605561,0.14520934196315302,9.687001228945453,0.0,0.0,1.0,7.0,49.0,0.0
6754,16.277639760062286,-0.2732818236545085,3.6422917362997698,5.010200541997485,2.9444389791664403,1.0,0.0,3.0,9.0,0.0
7219,16.782352547268765,0.8302602279257857,2.8855315839796503,6.007832189348808,2.079441541679836,0.0,1.0,4.0,16.0,0.0
8183,15.402549884515507,-1.853653652271409,0.691456496777846,10.0,1.791759469228055,0.0,0.0,8.0,64.0,0.0
514,12.378680510136487,,2.74197096890777,2.6901459401009267,,,,,,0.0
1678,17.805013044189554,1.2055807922601167,2.47692372831663,7.652893370803118,1.6094379124341005,0.0,1.0,2.0,4.0,0.0
1011,15.75929817031716,0.699224356064881,2.0628386754817702,6.082028935037738,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
7077,15.499816396571019,0.32098685017080164,-0.809100886241184,,2.8903717578961645,0.0,0.0,,,0.0
7650,,-0.6501342697704746,,,0.0,1.0,0.0,4.0,16.0,0.0
2287,12.998678208375244,1.037658253161359,4.18165801140678,6.767730989630017,2.8332133440562166,1.0,1.0,,,0.0
2088,,-1.704153183081974,,,2.5649493574615367,0.0,0.0,,,0.0
5931,16.102298022935113,0.10083770729225837,2.55327607026494,8.41673728191768,1.791759469228055,1.0,1.0,,,0.0
406,12.324673124766276,,1.89658940193091,6.6912301048678335,,,,,,0.0
2498,15.490524765362366,-1.9098626583280836,-2.92209044578166,9.93999541801382,2.302585092994046,0.0,0.0,7.0,49.0,0.0
2080,,-1.6258434823987622,,,1.6094379124341005,0.0,0.0,,,0.0
4135,15.192205744068568,-0.16463845292497348,,7.041964689434633,2.9444389791664403,0.0,0.0,,,0.0
1878,16.161532080862045,-1.8216512332032055,-2.12300230845847,9.930299656247161,1.9459101490553128,0.0,0.0,7.0,49.0,0.0
2846,16.355451250973235,0.1753110123353756,1.8055920614201295,8.635593294148949,0.6931471805599453,1.0,0.0,6.0,36.0,0.0
6032,14.829584772143305,0.8857946758754969,1.87078280914139,,1.9459101490553128,1.0,1.0,,,0.0
1184,16.60976536626042,0.9189660132356152,2.12468140827188,9.00247959963216,2.9957322735539913,1.0,1.0,2.0,4.0,0.0
3035,16.068244894559733,0.9005830658470173,1.8284635666626,9.050518853258364,1.9459101490553128,0.0,0.0,5.0,25.0,1.0
5990,15.80135599996474,0.4827629730066271,1.99445633827021,7.351043645028045,2.19722457733622,0.0,1.0,5.0,25.0,0.0
4266,15.755442587905655,0.961189049959015,2.31523305056831,0.8881786834885551,3.0445224377234235,0.0,0.0,4.0,16.0,0.0
5326,,0.445690898438017,,,0.6931471805599453,1.0,1.0,,,0.0
6231,,-0.15204713416491586,,,0.6931471805599453,1.0,1.0,,,0.0
630,11.92832770252429,,-0.532122333916808,6.945633417130276,,,,8.0,64.0,0.0
3447,15.146820610751405,-1.4509247896274815,2.50695007120691,0.14670937878251,1.0986122886681096,1.0,1.0,,,0.0
7094,15.914068216836341,0.04199464004666078,2.81954245300772,6.7962281173932215,1.3862943611198906,0.0,0.0,4.0,16.0,0.0
7090,15.829430829099824,-0.021481455077250883,-1.2029081070884,5.8891670351934495,3.4339872044851463,0.0,0.0,3.0,9.0,0.0
5422,14.870967576585127,-0.5578896654673433,2.54184786117106,8.66475115741912,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
4846,16.28409209189811,-1.920807788715701,2.61600980904661,4.130152687911369,1.3862943611198906,0.0,0.0,,,0.0
4270,15.973669121291795,0.9795189670869284,1.7824957940466597,1.29090634925302,3.218875824868201,0.0,0.0,4.0,16.0,0.0
7502,16.498488732841196,-0.3076391092684971,0.8742741479890458,,0.0,0.0,1.0,,,0.0
7512,16.773336374352112,-0.27193371548989176,-2.92743605937884,,0.0,0.0,1.0,2.0,4.0,0.0
633,12.013191532342852,,1.0328865929419,7.406627707885453,,,,8.0,64.0,0.0
1458,20.635958052396038,-0.3668109010622477,1.51657508881033,,3.2958368660043287,1.0,1.0,,,1.0
1943,15.448971981141241,-2.104442844270064,-0.941755711549014,6.451456463329067,1.9459101490553128,0.0,0.0,8.0,64.0,0.0
7865,21.02388511173988,-0.3078047509988988,2.76632481823804,10.402249208036453,0.0,1.0,1.0,,,0.0
8189,15.01366677871875,-0.3516455954835631,2.23293528791139,10.348875645470141,3.7612001156935615,0.0,0.0,,,0.0
5577,17.159375745981762,0.02153650717887577,2.91868587119494,9.510611095301606,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
5766,13.101356265007125,-1.1303141693947794,,7.075713136223365,3.0445224377234235,0.0,0.0,,,0.0
921,18.917766950716445,-0.015138610507650176,1.4662878298614,6.513272476989075,0.6931471805599453,0.0,0.0,4.0,16.0,0.0
1931,15.403083157227607,-1.917717208790347,2.5144552110535296,3.698033092146297,0.6931471805599453,0.0,0.0,,,0.0
1382,16.24660539367762,1.4379663716591755,2.0537028877229,10.10554091414987,2.9957322735539913,0.0,0.0,2.0,4.0,0.0
37,16.44103935975117,1.3685397078560575,,,0.0,1.0,1.0,,,0.0
4424,14.493186168643826,0.7022018363069845,2.18576884227873,5.2706838036534025,1.791759469228055,1.0,1.0,4.0,16.0,0.0
8382,17.18429779249528,-0.07275102780388598,-1.21986001788,10.0,2.4849066497880004,0.0,0.0,2.0,4.0,0.0
4357,15.589294938928926,0.7135794735456582,2.41744005613552,,1.6094379124341005,0.0,0.0,,,0.0
7647,,-0.7796608222403482,,,0.0,0.0,0.0,,,1.0
1304,14.66568157260226,0.5488882592022097,-1.24278214471327,6.063773466992627,0.0,0.0,0.0,5.0,25.0,0.0
8208,17.203787732051953,0.005878380019447051,2.5401221042322404,10.167137503979571,0.0,0.0,0.0,5.0,25.0,0.0
7232,17.207041267538308,1.1070106583605694,3.28401345703184,8.458937755508785,3.0445224377234235,0.0,0.0,1.0,1.0,0.0
3276,17.250295605378412,0.2689071674565751,2.35236543064028,0.4482039484498413,3.49650756146648,0.0,1.0,,,0.0
6806,,-0.9982977379149856,,,2.3978952727983707,1.0,1.0,6.0,36.0,0.0
7979,16.478673289467913,0.1718967091530009,1.69395438223336,10.0,1.0986122886681096,1.0,0.0,6.0,36.0,0.0
4486,14.058481834298927,-0.6525813008182804,1.73393321640127,9.858416243778011,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
4549,15.110985938728064,-0.3846356380484542,-2.54950975679639,4.697841088722627,0.6931471805599453,1.0,0.0,7.0,49.0,0.0
720,12.492652861160623,0.4470367002019459,,,2.772588722239781,1.0,1.0,,,0.0
2986,,0.6334812574387739,,,0.6931471805599453,0.0,0.0,,,0.0
3097,,-0.37519077876186574,,,1.3862943611198906,0.0,0.0,,,0.0
7237,17.769639840069193,-1.1029759320265828,-3.11432153038494,0.06475543662200256,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
1853,13.776230083025293,-0.9574735123031533,2.00637773124583,8.882283537641879,2.19722457733622,1.0,0.0,7.0,49.0,0.0
6733,15.567745454545095,0.03605884741234865,2.87361839862906,1.2749895701502856,0.6931471805599453,1.0,0.0,,,0.0
4844,16.256694395341796,-1.7019508878648502,,4.057297289524309,0.6931471805599453,0.0,0.0,,,0.0
5198,,0.5518399142089998,,,1.9459101490553128,0.0,0.0,,,0.0
5447,15.167588145317428,0.4495992951615793,1.6644800454643798,4.2600622304520614,1.0986122886681096,0.0,1.0,8.0,64.0,0.0
7520,16.95188195427559,-0.2008626708326879,2.52407042685743,,2.079441541679836,0.0,0.0,2.0,4.0,0.0
8024,15.336509310975973,-1.7452394536113438,1.4726489933396298,10.12812275077376,0.0,0.0,0.0,6.0,36.0,0.0
7585,,-1.3259759975839711,,,1.6094379124341005,0.0,1.0,,,0.0
1047,15.037210012707336,0.34945073896415546,-1.2081147055513402,1.2757722455906422,1.3862943611198906,1.0,1.0,,,0.0
1902,,-1.3942414227294435,,,2.302585092994046,0.0,1.0,,,0.0
4788,,0.7796981219528727,,,1.6094379124341005,1.0,1.0,,,0.0
890,18.250833486557134,-0.012970001204046056,1.74742321852596,,0.6931471805599453,0.0,0.0,,,0.0
3924,15.555820931194653,0.978731573369368,2.52144710040221,8.558930840006228,1.9459101490553128,0.0,0.0,3.0,9.0,0.0
180,16.364282689949945,1.1866628925521399,2.81069386451101,0.30795098169513035,2.9444389791664403,1.0,1.0,0.0,0.0,0.0
1709,14.697140277431648,-1.2008911378746818,-1.50388015046242,1.0967205941905351,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
118,16.502735749315427,0.14177073713441773,2.9770215123732204,1.6548532281967576,1.791759469228055,1.0,1.0,,,0.0
2895,16.017805371015267,1.0240253371656818,2.27257771395475,,2.9444389791664403,1.0,0.0,4.0,16.0,0.0
1708,14.669256300295654,-1.2109338143706625,0.8671190246990579,0.9367960913650752,1.0986122886681096,0.0,0.0,,,0.0
1420,16.433379636464192,-1.0184579426725164,3.5039878183671003,,1.3862943611198906,0.0,0.0,4.0,16.0,0.0
4185,14.52575425662711,-0.7244947765655226,2.08307753838397,8.603288887162567,0.0,1.0,0.0,6.0,36.0,0.0
5921,15.573879896442806,0.22293798034594603,3.4690737093595296,4.7407002246203875,1.9459101490553128,0.0,1.0,,,0.0
3694,13.814902373057322,-0.08893509177935151,,,2.4849066497880004,1.0,0.0,,,0.0
471,13.990756306835866,-0.7543054487152625,1.59550267841315,9.903325937971152,2.3978952727983707,1.0,0.0,7.0,49.0,0.0
5476,14.487458105870301,-0.3585092825953753,2.62683945344868,0.6977801683956839,2.079441541679836,0.0,1.0,,,0.0
4391,16.32718449598233,1.5900544743830312,2.92887126859233,9.337310984579702,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
7974,17.069931039870895,,2.67054173620552,11.509328869182124,,,,,,
1410,16.26161253470897,-0.9005666276141729,-3.2129787496407096,,2.302585092994046,0.0,1.0,3.0,9.0,1.0
1276,,0.22850398170150976,,,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
7569,,-0.9601245796095981,,,2.19722457733622,0.0,,,,0.0
1313,14.88463361530406,0.8462496922079595,-1.46548368689311,7.050556348798739,2.302585092994046,1.0,0.0,4.0,16.0,0.0
5067,17.914601421987854,0.3918223316719601,2.32223178935626,0.3558052290590781,2.079441541679836,1.0,0.0,,,0.0
1309,14.802898505638971,0.688201383895828,1.89155143362935,7.434825374713942,1.791759469228055,1.0,0.0,5.0,25.0,0.0
4019,14.108697948305528,0.3581707382304604,0.833449692212867,3.4799168998892487,2.772588722239781,0.0,0.0,7.0,49.0,0.0
775,15.183631019690301,0.05444035270071596,2.62847252090829,0.005847197682214156,0.6931471805599453,1.0,0.0,,,0.0
3289,17.716283255334915,0.3642740807119861,-3.0283324660240094,1.1583684135726338,2.079441541679836,0.0,1.0,1.0,1.0,0.0
7961,14.398410301293,1.186120274360556,2.46065648291146,10.452517728375636,2.9444389791664403,0.0,0.0,,,0.0
7381,19.30564178648961,,1.8605091715173605,7.220989436635198,,,,8.0,64.0,0.0
2275,12.514707418983885,0.7932913603733551,2.23704876103282,,1.6094379124341005,1.0,1.0,,,0.0
7501,16.465240941646652,-0.3124362525007229,1.53195834977386,,1.6094379124341005,0.0,1.0,,,0.0
2204,18.1563899238678,0.15140317371526338,2.16474699623298,9.480262144495699,3.3672958299864737,1.0,0.0,2.0,4.0,0.0
5098,18.728159928979238,1.1392010198245817,5.80825059966678,7.249613773972473,1.791759469228055,0.0,1.0,1.0,1.0,0.0
3130,16.15436402948824,-1.09571373593378,-1.7504800355532,3.9224589473802274,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
6814,,-1.3553740232761304,,,1.791759469228055,1.0,1.0,8.0,64.0,0.0
3739,15.570951764518215,-0.3123334147104509,2.68931379363392,9.791611674665198,2.302585092994046,1.0,0.0,3.0,9.0,0.0
569,16.083814716981447,-1.3452328743841857,3.0726053489732794,7.852828734989022,2.4849066497880004,0.0,1.0,5.0,25.0,1.0
4706,16.914313908410048,1.2820635337905195,2.6985182026743595,8.82560734170876,1.0986122886681096,0.0,0.0,4.0,16.0,0.0
4118,14.545785397382181,0.17803007311969352,,3.8861250598072368,0.6931471805599453,0.0,0.0,,,0.0
6144,14.508894710444155,-1.7925082522961389,2.00181315889766,9.3167323511799,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
4687,16.40694941171519,1.5407327858874598,2.8635633915472205,1.1667422083434114,1.0986122886681096,0.0,0.0,3.0,9.0,0.0
1406,16.202284489999467,-0.6367219583392938,2.73183579508016,,1.791759469228055,0.0,1.0,,,0.0
8171,16.581436256481282,1.415218852252945,2.89296384327402,10.0,0.0,0.0,0.0,5.0,25.0,0.0
1491,21.004417885122038,-0.32825188613340783,3.1039761597022903,9.873044382525816,1.791759469228055,1.0,1.0,1.0,1.0,0.0
4298,16.012651465133573,-0.4628168671969246,2.70902257313258,4.683940573192875,1.9459101490553128,1.0,0.0,,,0.0
4021,14.156840974495845,0.3809963362402557,1.5191946135768704,3.994420607381701,2.8903717578961645,0.0,0.0,5.0,25.0,0.0
6893,17.446896986379603,0.833035873684497,2.79790964496121,7.946890049187198,2.302585092994046,0.0,0.0,3.0,9.0,0.0
6680,15.629746690444545,-1.881228915414156,,5.674406857769762,0.0,0.0,1.0,,,0.0
8290,16.84337114526979,-0.8230287044663438,2.8312469701091403,10.0,1.791759469228055,1.0,1.0,1.0,1.0,0.0
4762,17.75074250027036,0.8438132276003566,,9.56491786302209,2.8332133440562166,1.0,1.0,0.0,0.0,0.0
6400,18.686147881832987,-0.6135631123838875,,,1.9459101490553128,1.0,0.0,,,0.0
1033,16.35388577618148,1.2012463185492803,2.7932944511087503,9.05612850944925,2.8332133440562166,0.0,0.0,5.0,25.0,0.0
4881,16.56346393159907,-1.9262373837202449,2.06844015925252,8.763951883114798,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
3508,17.85139711518471,-1.667347366999248,1.67274795680538,6.520909164040594,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
8393,17.01039614451953,,2.03855476412404,12.646203842616842,,,,,,
2300,13.396998203506675,1.2402446358754995,3.5031419635568,9.413641063697193,3.4011973816621555,1.0,1.0,2.0,4.0,0.0
581,16.036948283372624,-1.4398351282359203,2.28298127658902,3.991100073219788,0.6931471805599453,0.0,0.0,,,0.0
2490,15.461860366437328,-2.129343071547408,1.51120729690927,9.385146492069977,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
7905,15.536771022055307,-1.6236561613767138,-0.5989392807761429,10.25836931627693,0.6931471805599453,0.0,0.0,,,0.0
7446,15.000468418689758,-0.752764535589939,2.92364211570638,5.9532081187859465,1.9459101490553128,0.0,0.0,5.0,25.0,0.0
2848,16.40462188068118,0.19177150901326565,2.51079113921551,9.213414271087766,1.3862943611198906,1.0,0.0,6.0,36.0,0.0
1046,15.014666278750385,0.33932295068631674,-0.5457872001304149,1.2508539889596266,1.0986122886681096,1.0,1.0,,,0.0
3534,15.097020626266954,0.2815433954694628,3.1515956531658103,2.484296625382603,0.6931471805599453,0.0,1.0,,,0.0
468,13.765217815489251,-0.6963652042485056,2.5430386425906,9.447354668204737,2.079441541679836,1.0,0.0,6.0,36.0,0.0
3255,19.25781054727148,0.2686827846629953,2.5189327590368102,9.09207415612024,1.3862943611198906,0.0,1.0,3.0,9.0,0.0
5468,15.695109491778322,0.6680727369088716,2.58843582110895,9.392757643080262,1.9459101490553128,0.0,0.0,5.0,25.0,0.0
6146,14.517677933965235,-1.7315538211924075,2.63822486300448,9.599519674333113,0.0,0.0,0.0,7.0,49.0,0.0
1444,20.308250268026395,0.4694777286092342,-0.54772255750519,,2.5649493574615367,1.0,1.0,,,0.0
2112,15.668103725190035,-0.23406143522215744,2.24000908560711,0.14623149579994796,0.0,0.0,1.0,,,0.0
4634,16.58285976538791,0.3019680296907468,2.17105053241121,3.5280302912304617,2.302585092994046,0.0,0.0,,,0.0
365,15.892046507496671,-1.936549706013141,1.9456471284312904,8.955654655720377,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
3777,16.60470476777766,0.07461897703277215,2.36473596983878,1.6632973962366142,1.0986122886681096,1.0,1.0,,,0.0
7964,15.315881092809223,-0.3739928085475756,2.63694894038059,10.418413096848193,2.079441541679836,1.0,0.0,4.0,16.0,0.0
3044,14.542617038532436,0.1294959214275508,1.36222592966801,1.259500559116303,1.6094379124341005,0.0,1.0,,,0.0
7561,18.215348868717392,-0.052367985556025634,2.74525237670794,7.439265374268303,2.079441541679836,0.0,0.0,3.0,9.0,0.0
7811,15.162525744222028,-1.2690017859862748,0.8366600257167991,10.0,0.0,1.0,0.0,6.0,36.0,0.0
4218,16.03696075539801,0.6000647274987579,-1.3454345608175702,1.6704376591028385,2.079441541679836,1.0,0.0,6.0,36.0,0.0
2629,13.728656623125431,0.8386894858361943,1.8864991267535,5.799076207154549,3.258096538021482,0.0,0.0,8.0,64.0,0.0
850,13.813041512378302,-0.08810726751289835,3.46221047176488,2.4406023060637434,0.0,0.0,0.0,,,0.0
441,12.744987059560506,-0.5106877782671181,,7.924812949651719,2.19722457733622,1.0,1.0,,,0.0
1279,,0.25242937991348985,,,1.791759469228055,0.0,0.0,7.0,49.0,0.0
2239,15.477422886986394,-0.0005351886879204568,0.980913949138885,5.1004769906039575,0.0,0.0,1.0,0.0,0.0,0.0
2008,,0.2931949016467265,,,3.3672958299864737,0.0,1.0,,,0.0
3183,20.58272789856421,0.6026144593998042,2.35232960340696,4.782683700054426,0.0,1.0,1.0,2.0,4.0,0.0
3687,,0.2415167715338981,,,1.6094379124341005,1.0,0.0,,,0.0
616,16.13605786023354,-1.8593547740521208,1.93265419567233,8.819220840769184,1.791759469228055,0.0,0.0,8.0,64.0,0.0
8358,17.64133712697577,-0.9538358857412474,2.04939015319193,10.0,0.0,1.0,0.0,4.0,16.0,0.0
2013,15.112499275913795,-0.017924839140418102,2.55007899001866,0.7195605493812658,0.0,0.0,1.0,,,0.0
6688,15.653067463647936,-2.116428145722412,1.56001669536729,7.054419970640804,0.0,0.0,1.0,,,0.0
